uid,phase,name,level,cons,weapon,artifacts,element
4815594e209111ee9ea328c2dd2980ba,2.2b,Dehya,90,0,Wolf's Gravestone,Vourukasha's Glow,Pyro
4815594e209111ee9ea328c2dd2980ba,2.2b,Shenhe,89,0,Skyward Spine,"Emblem of Severed Fate, Shimenawa's Reminiscence",Cryo
4815594e209111ee9ea328c2dd2980ba,2.2b,Tighnari,89,0,Skyward Harp,"Gilded Dreams, Noblesse Oblige",Dendro
4815594e209111ee9ea328c2dd2980ba,2.2b,Cyno,89,1,Staff of the Scarlet Sands,Gilded Dreams,Electro
4815594e209111ee9ea328c2dd2980ba,2.2b,Kuki Shinobu,89,6,Iron Sting,Deepwood Memories,Electro
4815594e209111ee9ea328c2dd2980ba,2.2b,Kirara,89,0,Sacrificial Sword,"Flower of Paradise Lost, Vourukasha's Glow",Dendro
4815594e209111ee9ea328c2dd2980ba,2.2b,Kamisato Ayaka,85,0,Amenoma Kageuchi,Blizzard Strayer,Cryo
4815594e209111ee9ea328c2dd2980ba,2.2b,Xiao,81,0,Primordial Jade Winged-Spear,Vermillion Hereafter,Anemo
4815594e209111ee9ea328c2dd2980ba,2.2b,Zhongli,81,0,Favonius Lance,Deepwood Memories,Geo
4815594e209111ee9ea328c2dd2980ba,2.2b,Sayu,81,6,Katsuragikiri Nagamasa,Viridescent Venerer,Anemo
4815594e209111ee9ea328c2dd2980ba,2.2b,Albedo,80,0,Cinnabar Spindle,Husk of Opulent Dreams,Geo
4815594e209111ee9ea328c2dd2980ba,2.2b,Mona,80,3,Oathsworn Eye,Deepwood Memories,Hydro
4815594e209111ee9ea328c2dd2980ba,2.2b,Keqing,80,4,Dull Blade,,Electro
4815594e209111ee9ea328c2dd2980ba,2.2b,Kaedehara Kazuha,80,0,Xiphos' Moonlight,Viridescent Venerer,Anemo
4815594e209111ee9ea328c2dd2980ba,2.2b,Barbara,80,6,Prototype Amber,Ocean-Hued Clam,Hydro
4815594e209111ee9ea328c2dd2980ba,2.2b,Xiangling,80,6,Dragonspine Spear,Flex,Pyro
4815594e209111ee9ea328c2dd2980ba,2.2b,Beidou,80,6,Serpent Spine,"Flower of Paradise Lost, Wanderer's Troupe",Electro
4815594e209111ee9ea328c2dd2980ba,2.2b,Xingqiu,80,6,Sacrificial Sword,Nymph's Dream,Hydro
4815594e209111ee9ea328c2dd2980ba,2.2b,Ningguang,80,6,Dodoco Tales,,Geo
4815594e209111ee9ea328c2dd2980ba,2.2b,Bennett,80,6,Skyward Blade,Noblesse Oblige,Pyro
4815594e209111ee9ea328c2dd2980ba,2.2b,Noelle,80,6,Whiteblind,Husk of Opulent Dreams,Geo
4815594e209111ee9ea328c2dd2980ba,2.2b,Diona,80,6,Sacrificial Bow,Deepwood Memories,Cryo
4815594e209111ee9ea328c2dd2980ba,2.2b,Sucrose,80,6,Sacrificial Fragments,Viridescent Venerer,Anemo
4815594e209111ee9ea328c2dd2980ba,2.2b,Xinyan,80,6,Sacrificial Greatsword,Husk of Opulent Dreams,Pyro
4815594e209111ee9ea328c2dd2980ba,2.2b,Rosaria,80,5,Favonius Lance,"Blizzard Strayer, Shimenawa's Reminiscence",Cryo
4815594e209111ee9ea328c2dd2980ba,2.2b,Yanfei,80,6,Apprentice's Notes,,Pyro
4815594e209111ee9ea328c2dd2980ba,2.2b,Gorou,80,6,Amos' Bow,"Husk of Opulent Dreams, Flex",Geo
4815594e209111ee9ea328c2dd2980ba,2.2b,Kujou Sara,80,4,Fading Twilight,,Electro
4815594e209111ee9ea328c2dd2980ba,2.2b,Collei,80,4,Windblume Ode,Deepwood Memories,Dendro
4815594e209111ee9ea328c2dd2980ba,2.2b,Candace,80,4,Staff of Homa,Flower of Paradise Lost,Hydro
4815594e209111ee9ea328c2dd2980ba,2.2b,Faruzan,80,3,Favonius Warbow,Noblesse Oblige,Anemo
4815594e209111ee9ea328c2dd2980ba,2.2b,Yaoyao,80,1,Dragon's Bane,Deepwood Memories,Dendro
4815594e209111ee9ea328c2dd2980ba,2.2b,Traveler,80,6,Dull Blade,Gilded Dreams,Dendro
4815594e209111ee9ea328c2dd2980ba,2.2b,Dori,79,1,The Bell,Emblem of Severed Fate,Electro
4815594e209111ee9ea328c2dd2980ba,2.2b,Aloy,70,0,The Viridescent Hunt,Flex,Cryo
4815594e209111ee9ea328c2dd2980ba,2.2b,Lisa,70,0,Mappa Mare,,Electro
4815594e209111ee9ea328c2dd2980ba,2.2b,Razor,70,5,Waster Greatsword,,Electro
4815594e209111ee9ea328c2dd2980ba,2.2b,Amber,70,2,Hunter's Bow,,Pyro
4815594e209111ee9ea328c2dd2980ba,2.2b,Chongyun,70,6,Waster Greatsword,,Cryo
4815594e209111ee9ea328c2dd2980ba,2.2b,Thoma,70,1,Beginner's Protector,,Pyro
4815594e209111ee9ea328c2dd2980ba,2.2b,Shikanoin Heizou,70,4,Apprentice's Notes,,Anemo
4815594e209111ee9ea328c2dd2980ba,2.2b,Layla,70,0,Festering Desire,"Emblem of Severed Fate, Noblesse Oblige",Cryo
4815594e209111ee9ea328c2dd2980ba,2.2b,Mika,70,3,Black Tassel,Flex,Cryo
4815594e209111ee9ea328c2dd2980ba,2.2b,Kaveh,70,2,Mailed Flower,"Flower of Paradise Lost, Flex",Dendro
4815594e209111ee9ea328c2dd2980ba,2.2b,Kaeya,50,3,Dull Blade,,Cryo
4815594f209111ee90fb28c2dd2980ba,2.2b,Venti,90,0,Skyward Harp,Viridescent Venerer,Anemo
4815594f209111ee90fb28c2dd2980ba,2.2b,Xiao,90,0,Primordial Jade Winged-Spear,Vermillion Hereafter,Anemo
4815594f209111ee90fb28c2dd2980ba,2.2b,Zhongli,90,0,Deathmatch,Tenacity of the Millelith,Geo
4815594f209111ee90fb28c2dd2980ba,2.2b,Tartaglia,90,0,The Viridescent Hunt,Heart of Depth,Hydro
4815594f209111ee90fb28c2dd2980ba,2.2b,Qiqi,90,4,Summit Shaper,Ocean-Hued Clam,Cryo
4815594f209111ee90fb28c2dd2980ba,2.2b,Albedo,90,0,Cinnabar Spindle,Husk of Opulent Dreams,Geo
4815594f209111ee90fb28c2dd2980ba,2.2b,Kaedehara Kazuha,90,6,Light of Foliar Incision,Viridescent Venerer,Anemo
4815594f209111ee90fb28c2dd2980ba,2.2b,Arataki Itto,90,1,Redhorn Stonethresher,Husk of Opulent Dreams,Geo
4815594f209111ee90fb28c2dd2980ba,2.2b,Tighnari,90,1,Hunter's Path,Wanderer's Troupe,Dendro
4815594f209111ee90fb28c2dd2980ba,2.2b,Cyno,90,0,Staff of the Scarlet Sands,Gilded Dreams,Electro
4815594f209111ee90fb28c2dd2980ba,2.2b,Wanderer,90,2,Tulaytullah's Remembrance,Desert Pavilion Chronicle,Anemo
4815594f209111ee90fb28c2dd2980ba,2.2b,Razor,90,6,Mailed Flower,Gilded Dreams,Electro
4815594f209111ee90fb28c2dd2980ba,2.2b,Xiangling,90,6,"""The Catch""",Crimson Witch of Flames,Pyro
4815594f209111ee90fb28c2dd2980ba,2.2b,Xingqiu,90,6,Primordial Jade Cutter,"Heart of Depth, Noblesse Oblige",Hydro
4815594f209111ee90fb28c2dd2980ba,2.2b,Bennett,90,6,Mistsplitter Reforged,Crimson Witch of Flames,Pyro
4815594f209111ee90fb28c2dd2980ba,2.2b,Chongyun,90,6,Beacon of the Reed Sea,"Blizzard Strayer, Noblesse Oblige",Cryo
4815594f209111ee90fb28c2dd2980ba,2.2b,Diona,90,6,Sacrificial Bow,Noblesse Oblige,Cryo
4815594f209111ee90fb28c2dd2980ba,2.2b,Sucrose,90,6,Sacrificial Fragments,Viridescent Venerer,Anemo
4815594f209111ee90fb28c2dd2980ba,2.2b,Thoma,90,6,Kitain Cross Spear,"Tenacity of the Millelith, Wanderer's Troupe",Pyro
4815594f209111ee90fb28c2dd2980ba,2.2b,Gorou,90,6,Favonius Warbow,Noblesse Oblige,Geo
4815594f209111ee90fb28c2dd2980ba,2.2b,Shikanoin Heizou,90,6,Lost Prayer to the Sacred Winds,"Gladiator's Finale, Viridescent Venerer",Anemo
4815594f209111ee90fb28c2dd2980ba,2.2b,Yun Jin,90,0,Favonius Lance,Husk of Opulent Dreams,Geo
4815594f209111ee90fb28c2dd2980ba,2.2b,Kuki Shinobu,90,6,Freedom-Sworn,Flower of Paradise Lost,Electro
4815594f209111ee90fb28c2dd2980ba,2.2b,Faruzan,90,6,Amos' Bow,Noblesse Oblige,Anemo
4815594f209111ee90fb28c2dd2980ba,2.2b,Yaoyao,90,0,Favonius Lance,Deepwood Memories,Dendro
4815594f209111ee90fb28c2dd2980ba,2.2b,Mika,90,1,Skyward Spine,Noblesse Oblige,Cryo
4815594f209111ee90fb28c2dd2980ba,2.2b,Traveler,90,5,Favonius Sword,Deepwood Memories,Dendro
4815594f209111ee90fb28c2dd2980ba,2.2b,Jean,70,3,Festering Desire,Viridescent Venerer,Anemo
4815594f209111ee90fb28c2dd2980ba,2.2b,Diluc,69,0,Prototype Archaic,,Pyro
4815594f209111ee90fb28c2dd2980ba,2.2b,Fischl,60,6,Mitternachts Waltz,,Electro
4815594f209111ee90fb28c2dd2980ba,2.2b,Lisa,50,2,Favonius Codex,,Electro
4815594f209111ee90fb28c2dd2980ba,2.2b,Kaeya,50,1,Prototype Rancour,,Cryo
4815594f209111ee90fb28c2dd2980ba,2.2b,Sayu,50,6,Makhaira Aquamarine,Viridescent Venerer,Anemo
4815594f209111ee90fb28c2dd2980ba,2.2b,Barbara,40,4,Everlasting Moonglow,,Hydro
4815594f209111ee90fb28c2dd2980ba,2.2b,Dori,40,1,Sacrificial Greatsword,Blizzard Strayer,Electro
4815594f209111ee90fb28c2dd2980ba,2.2b,Candace,40,5,Vortex Vanquisher,,Hydro
4815594f209111ee90fb28c2dd2980ba,2.2b,Mona,21,1,Apprentice's Notes,,Hydro
4815594f209111ee90fb28c2dd2980ba,2.2b,Kujou Sara,21,2,Fading Twilight,,Electro
4815594f209111ee90fb28c2dd2980ba,2.2b,Aloy,20,0,Windblume Ode,,Cryo
4815594f209111ee90fb28c2dd2980ba,2.2b,Keqing,20,1,Lion's Roar,,Electro
4815594f209111ee90fb28c2dd2980ba,2.2b,Amber,20,1,The Stringless,,Pyro
4815594f209111ee90fb28c2dd2980ba,2.2b,Beidou,20,6,Rainslasher,,Electro
4815594f209111ee90fb28c2dd2980ba,2.2b,Ningguang,20,6,Solar Pearl,,Geo
4815594f209111ee90fb28c2dd2980ba,2.2b,Noelle,20,6,The Bell,,Geo
4815594f209111ee90fb28c2dd2980ba,2.2b,Xinyan,20,6,Luxurious Sea-Lord,Bloodstained Chivalry,Pyro
4815594f209111ee90fb28c2dd2980ba,2.2b,Rosaria,20,6,Beginner's Protector,,Cryo
4815594f209111ee90fb28c2dd2980ba,2.2b,Yanfei,20,2,Dodoco Tales,,Pyro
4815594f209111ee90fb28c2dd2980ba,2.2b,Collei,20,3,Hunter's Bow,,Dendro
48155950209111ee826928c2dd2980ba,2.2b,Lisa,90,6,Kagura's Verity,Thundering Fury,Electro
48155950209111ee826928c2dd2980ba,2.2b,Alhaitham,90,2,Light of Foliar Incision,Gilded Dreams,Dendro
48155950209111ee826928c2dd2980ba,2.2b,Nahida,90,2,Prototype Amber,Deepwood Memories,Dendro
48155950209111ee826928c2dd2980ba,2.2b,Kaedehara Kazuha,90,2,Freedom-Sworn,Viridescent Venerer,Anemo
48155950209111ee826928c2dd2980ba,2.2b,Venti,90,0,Favonius Warbow,Viridescent Venerer,Anemo
48155950209111ee826928c2dd2980ba,2.2b,Zhongli,90,1,Favonius Lance,Instructor,Geo
48155950209111ee826928c2dd2980ba,2.2b,Raiden Shogun,90,0,Dragon's Bane,Gilded Dreams,Electro
48155950209111ee826928c2dd2980ba,2.2b,Ningguang,90,6,Lost Prayer to the Sacred Winds,"Archaic Petra, Noblesse Oblige",Geo
48155950209111ee826928c2dd2980ba,2.2b,Tartaglia,90,0,Thundering Pulse,"Heart of Depth, Wanderer's Troupe",Hydro
48155950209111ee826928c2dd2980ba,2.2b,Hu Tao,90,0,Deathmatch,Shimenawa's Reminiscence,Pyro
48155950209111ee826928c2dd2980ba,2.2b,Arataki Itto,90,0,Serpent Spine,Husk of Opulent Dreams,Geo
48155950209111ee826928c2dd2980ba,2.2b,Yelan,90,0,Elegy for the End,Emblem of Severed Fate,Hydro
48155950209111ee826928c2dd2980ba,2.2b,Baizhu,90,1,Hakushin Ring,Deepwood Memories,Dendro
48155950209111ee826928c2dd2980ba,2.2b,Razor,90,6,Mailed Flower,Thundering Fury,Electro
48155950209111ee826928c2dd2980ba,2.2b,Xiangling,90,6,"""The Catch""",Emblem of Severed Fate,Pyro
48155950209111ee826928c2dd2980ba,2.2b,Beidou,90,6,Serpent Spine,"Noblesse Oblige, Thundering Fury",Electro
48155950209111ee826928c2dd2980ba,2.2b,Xingqiu,90,6,Favonius Sword,Emblem of Severed Fate,Hydro
48155950209111ee826928c2dd2980ba,2.2b,Fischl,90,6,Polar Star,Thundering Fury,Electro
48155950209111ee826928c2dd2980ba,2.2b,Bennett,90,6,Mistsplitter Reforged,Noblesse Oblige,Pyro
48155950209111ee826928c2dd2980ba,2.2b,Sucrose,90,6,Thrilling Tales of Dragon Slayers,Viridescent Venerer,Anemo
48155950209111ee826928c2dd2980ba,2.2b,Thoma,90,6,Kitain Cross Spear,"Gilded Dreams, Wanderer's Troupe",Pyro
48155950209111ee826928c2dd2980ba,2.2b,Kujou Sara,90,2,Fading Twilight,Emblem of Severed Fate,Electro
48155950209111ee826928c2dd2980ba,2.2b,Kirara,90,2,Favonius Sword,Instructor,Dendro
48155950209111ee826928c2dd2980ba,2.2b,Kuki Shinobu,90,1,Toukabou Shigure,Gilded Dreams,Electro
48155950209111ee826928c2dd2980ba,2.2b,Yaoyao,90,3,Prototype Starglitter,Instructor,Dendro
48155950209111ee826928c2dd2980ba,2.2b,Kaveh,90,1,Favonius Greatsword,Flower of Paradise Lost,Dendro
48155950209111ee826928c2dd2980ba,2.2b,Traveler,90,6,Favonius Sword,Deepwood Memories,Dendro
48155950209111ee826928c2dd2980ba,2.2b,Jean,80,3,Skyward Blade,"Gladiator's Finale, Viridescent Venerer",Anemo
48155950209111ee826928c2dd2980ba,2.2b,Diluc,80,2,Wolf's Gravestone,Crimson Witch of Flames,Pyro
48155950209111ee826928c2dd2980ba,2.2b,Qiqi,80,3,Aquila Favonia,"Gladiator's Finale, Maiden Beloved",Cryo
48155950209111ee826928c2dd2980ba,2.2b,Mona,80,3,The Widsith,"Heart of Depth, Noblesse Oblige",Hydro
48155950209111ee826928c2dd2980ba,2.2b,Keqing,80,3,Lion's Roar,Thundersoother,Electro
48155950209111ee826928c2dd2980ba,2.2b,Barbara,80,6,Thrilling Tales of Dragon Slayers,Ocean-Hued Clam,Hydro
48155950209111ee826928c2dd2980ba,2.2b,Kaeya,80,6,Festering Desire,"Blizzard Strayer, Gilded Dreams",Cryo
48155950209111ee826928c2dd2980ba,2.2b,Amber,80,6,Favonius Warbow,Instructor,Pyro
48155950209111ee826928c2dd2980ba,2.2b,Noelle,80,6,Whiteblind,Gladiator's Finale,Geo
48155950209111ee826928c2dd2980ba,2.2b,Chongyun,80,6,Akuoumaru,"Gilded Dreams, Noblesse Oblige",Cryo
48155950209111ee826928c2dd2980ba,2.2b,Diona,80,6,Sacrificial Bow,"Maiden Beloved, Tenacity of the Millelith",Cryo
48155950209111ee826928c2dd2980ba,2.2b,Xinyan,80,6,Skyward Pride,"Bloodstained Chivalry, Gladiator's Finale",Pyro
48155950209111ee826928c2dd2980ba,2.2b,Rosaria,80,4,Primordial Jade Winged-Spear,"Blizzard Strayer, Noblesse Oblige",Cryo
48155950209111ee826928c2dd2980ba,2.2b,Yanfei,80,6,The Widsith,Wanderer's Troupe,Pyro
48155950209111ee826928c2dd2980ba,2.2b,Sayu,80,6,Favonius Greatsword,Viridescent Venerer,Anemo
48155950209111ee826928c2dd2980ba,2.2b,Gorou,80,3,Favonius Warbow,The Exile,Geo
48155950209111ee826928c2dd2980ba,2.2b,Shikanoin Heizou,80,4,Solar Pearl,"Desert Pavilion Chronicle, Gladiator's Finale",Anemo
48155950209111ee826928c2dd2980ba,2.2b,Yun Jin,80,6,Favonius Lance,"Noblesse Oblige, Flex",Geo
48155950209111ee826928c2dd2980ba,2.2b,Collei,80,6,The Stringless,Instructor,Dendro
48155950209111ee826928c2dd2980ba,2.2b,Dori,80,4,Sacrificial Greatsword,Noblesse Oblige,Electro
48155950209111ee826928c2dd2980ba,2.2b,Candace,80,1,Black Tassel,Noblesse Oblige,Hydro
48155950209111ee826928c2dd2980ba,2.2b,Layla,80,1,Favonius Sword,Tenacity of the Millelith,Cryo
48155950209111ee826928c2dd2980ba,2.2b,Faruzan,80,1,Sacrificial Bow,"Emblem of Severed Fate, Gladiator's Finale",Anemo
48155950209111ee826928c2dd2980ba,2.2b,Aloy,70,0,The Stringless,,Cryo
48155950209111ee826928c2dd2980ba,2.2b,Mika,70,0,Favonius Lance,,Cryo
48155951209111eea6b628c2dd2980ba,2.2b,Kamisato Ayaka,90,0,Mistsplitter Reforged,Blizzard Strayer,Cryo
48155951209111eea6b628c2dd2980ba,2.2b,Diluc,90,1,Favonius Greatsword,,Pyro
48155951209111eea6b628c2dd2980ba,2.2b,Tartaglia,90,1,Aqua Simulacra,"Heart of Depth, Shimenawa's Reminiscence",Hydro
48155951209111eea6b628c2dd2980ba,2.2b,Hu Tao,90,0,Staff of the Scarlet Sands,Shimenawa's Reminiscence,Pyro
48155951209111eea6b628c2dd2980ba,2.2b,Kaedehara Kazuha,90,2,Xiphos' Moonlight,Viridescent Venerer,Anemo
48155951209111eea6b628c2dd2980ba,2.2b,Raiden Shogun,90,3,Staff of Homa,Emblem of Severed Fate,Electro
48155951209111eea6b628c2dd2980ba,2.2b,Yae Miko,90,0,Kagura's Verity,"Noblesse Oblige, Shimenawa's Reminiscence",Electro
48155951209111eea6b628c2dd2980ba,2.2b,Yelan,90,0,Aqua Simulacra,Emblem of Severed Fate,Hydro
48155951209111eea6b628c2dd2980ba,2.2b,Xiangling,90,6,"""The Catch""",Emblem of Severed Fate,Pyro
48155951209111eea6b628c2dd2980ba,2.2b,Bennett,90,6,Aquila Favonia,Noblesse Oblige,Pyro
48155951209111eea6b628c2dd2980ba,2.2b,Sucrose,90,6,Hakushin Ring,Viridescent Venerer,Anemo
48155951209111eea6b628c2dd2980ba,2.2b,Kujou Sara,90,6,Skyward Harp,Emblem of Severed Fate,Electro
48155951209111eea6b628c2dd2980ba,2.2b,Shenhe,90,0,Favonius Lance,"Gladiator's Finale, Shimenawa's Reminiscence",Cryo
48155951209111eea6b628c2dd2980ba,2.2b,Traveler,90,3,Favonius Sword,Noblesse Oblige,Dendro
48155951209111eea6b628c2dd2980ba,2.2b,Venti,80,0,Favonius Warbow,Viridescent Venerer,Anemo
48155951209111eea6b628c2dd2980ba,2.2b,Xiao,80,0,Staff of Homa,"Shimenawa's Reminiscence, Viridescent Venerer",Anemo
48155951209111eea6b628c2dd2980ba,2.2b,Zhongli,80,1,Favonius Lance,"Noblesse Oblige, Flex",Geo
48155951209111eea6b628c2dd2980ba,2.2b,Ganyu,80,0,Polar Star,Blizzard Strayer,Cryo
48155951209111eea6b628c2dd2980ba,2.2b,Mona,80,1,Thrilling Tales of Dragon Slayers,Noblesse Oblige,Hydro
48155951209111eea6b628c2dd2980ba,2.2b,Beidou,80,6,Serpent Spine,,Electro
48155951209111eea6b628c2dd2980ba,2.2b,Xingqiu,80,6,Sacrificial Sword,Emblem of Severed Fate,Hydro
48155951209111eea6b628c2dd2980ba,2.2b,Fischl,80,6,Thundering Pulse,"Shimenawa's Reminiscence, Flex",Electro
48155951209111eea6b628c2dd2980ba,2.2b,Kaeya,70,2,Festering Desire,,Cryo
48155951209111eea6b628c2dd2980ba,2.2b,Diona,70,6,Sacrificial Bow,,Cryo
48155951209111eea6b628c2dd2980ba,2.2b,Ningguang,60,6,Thrilling Tales of Dragon Slayers,,Geo
48155951209111eea6b628c2dd2980ba,2.2b,Chongyun,60,6,Waster Greatsword,,Cryo
48155951209111eea6b628c2dd2980ba,2.2b,Jean,40,1,Dull Blade,,Anemo
48155951209111eea6b628c2dd2980ba,2.2b,Razor,40,6,Waster Greatsword,,Electro
48155951209111eea6b628c2dd2980ba,2.2b,Yanfei,40,6,Thrilling Tales of Dragon Slayers,,Pyro
48155951209111eea6b628c2dd2980ba,2.2b,Amber,21,1,Favonius Warbow,Instructor,Pyro
48155951209111eea6b628c2dd2980ba,2.2b,Keqing,20,2,Lion's Roar,,Electro
48155951209111eea6b628c2dd2980ba,2.2b,Aloy,20,0,Hunter's Bow,,Cryo
48155951209111eea6b628c2dd2980ba,2.2b,Qiqi,20,2,Dull Blade,,Cryo
48155951209111eea6b628c2dd2980ba,2.2b,Dehya,20,0,Waster Greatsword,,Pyro
