uid,floor,chamber,half,ch1,ch2,ch3,ch4
357e6ef3f21e11ed995f28c2dd2980ba,12,12-2,12-2-1,Nahida,Fischl,Xingqiu,Kuki Shinobu
357e6ef3f21e11ed995f28c2dd2980ba,12,12-2,12-2-2,Raiden Shogun,Kaedehara Kazuha,Zhongli,Bennett
357e6ef3f21e11ed995f28c2dd2980ba,12,12-3,12-3-1,Nahida,Fischl,Xingqiu,Kuki Shinobu
357e6ef3f21e11ed995f28c2dd2980ba,12,12-3,12-3-2,Raiden Shogun,Kaedehara Kazuha,Zhongli,Bennett
357e6ef4f21e11ed874f28c2dd2980ba,11,11-1,11-1-1,Sucrose,Nahida,Sangonomiya Kokomi,Fischl
357e6ef4f21e11ed874f28c2dd2980ba,11,11-1,11-1-2,Kaedehara Kazuha,Zhongli,Bennett,Xiangling
357e6ef4f21e11ed874f28c2dd2980ba,11,11-2,11-2-1,Sucrose,Nahida,Sangonomiya Kokomi,Fischl
357e6ef4f21e11ed874f28c2dd2980ba,11,11-2,11-2-2,Kaedehara Kazuha,Zhongli,Bennett,Xiangling
357e6ef4f21e11ed874f28c2dd2980ba,11,11-3,11-3-1,Sucrose,Nahida,Sangonomiya Kokomi,Fischl
357e6ef4f21e11ed874f28c2dd2980ba,11,11-3,11-3-2,Kaedehara Kazuha,Zhongli,Bennett,Xiangling
357e6ef4f21e11ed874f28c2dd2980ba,12,12-1,12-1-1,Nahida,Xingqiu,Thoma,Fischl
357e6ef4f21e11ed874f28c2dd2980ba,12,12-1,12-1-2,Kaedehara Kazuha,Zhongli,Bennett,Xiangling
357e6ef4f21e11ed874f28c2dd2980ba,12,12-2,12-2-1,Nahida,Xingqiu,Thoma,Fischl
357e6ef4f21e11ed874f28c2dd2980ba,12,12-2,12-2-2,Kaedehara Kazuha,Zhongli,Bennett,Xiangling
357e6ef4f21e11ed874f28c2dd2980ba,12,12-3,12-3-1,Nahida,Xingqiu,Thoma,Fischl
357e6ef4f21e11ed874f28c2dd2980ba,12,12-3,12-3-2,Kaedehara Kazuha,Zhongli,Bennett,Xiangling
357e6ef5f21e11ed881128c2dd2980ba,11,11-1,11-1-1,Alhaitham,Nahida,Yelan,Kuki Shinobu
357e6ef5f21e11ed881128c2dd2980ba,11,11-1,11-1-2,Nilou,Sangonomiya Kokomi,Traveler,Collei
357e6ef5f21e11ed881128c2dd2980ba,11,11-2,11-2-1,Alhaitham,Nahida,Yelan,Kuki Shinobu
357e6ef5f21e11ed881128c2dd2980ba,11,11-2,11-2-2,Nilou,Sangonomiya Kokomi,Traveler,Collei
357e6ef5f21e11ed881128c2dd2980ba,11,11-3,11-3-1,Alhaitham,Nahida,Yelan,Kuki Shinobu
357e6ef5f21e11ed881128c2dd2980ba,11,11-3,11-3-2,Nilou,Sangonomiya Kokomi,Traveler,Collei
357e6ef5f21e11ed881128c2dd2980ba,12,12-1,12-1-1,Alhaitham,Nahida,Yelan,Kuki Shinobu
357e6ef5f21e11ed881128c2dd2980ba,12,12-1,12-1-2,Nilou,Sangonomiya Kokomi,Traveler,Collei
357e6ef5f21e11ed881128c2dd2980ba,12,12-2,12-2-1,Alhaitham,Nahida,Yelan,Kuki Shinobu
357e6ef5f21e11ed881128c2dd2980ba,12,12-2,12-2-2,Nilou,Sangonomiya Kokomi,Traveler,Collei
357e6ef5f21e11ed881128c2dd2980ba,12,12-3,12-3-1,Alhaitham,Nahida,Yelan,Kuki Shinobu
357e6ef5f21e11ed881128c2dd2980ba,12,12-3,12-3-2,Nilou,Sangonomiya Kokomi,Traveler,Collei
357e6ef6f21e11ed88e628c2dd2980ba,11,11-1,11-1-1,Eula,Raiden Shogun,Kaedehara Kazuha,Jean
357e6ef6f21e11ed88e628c2dd2980ba,11,11-1,11-1-2,Hu Tao,Yelan,Nahida,Zhongli
357e6ef6f21e11ed88e628c2dd2980ba,11,11-2,11-2-1,Eula,Raiden Shogun,Kaedehara Kazuha,Jean
357e6ef6f21e11ed88e628c2dd2980ba,11,11-2,11-2-2,Hu Tao,Yelan,Nahida,Zhongli
357e6ef6f21e11ed88e628c2dd2980ba,11,11-3,11-3-1,Eula,Raiden Shogun,Kaedehara Kazuha,Jean
357e6ef6f21e11ed88e628c2dd2980ba,11,11-3,11-3-2,Hu Tao,Yelan,Nahida,Zhongli
357e6ef6f21e11ed88e628c2dd2980ba,12,12-1,12-1-1,Hu Tao,Yelan,Fischl,Zhongli
357e6ef6f21e11ed88e628c2dd2980ba,12,12-1,12-1-2,Eula,Raiden Shogun,Kaedehara Kazuha,Jean
357e6ef6f21e11ed88e628c2dd2980ba,12,12-2,12-2-1,Hu Tao,Yelan,Fischl,Zhongli
357e6ef6f21e11ed88e628c2dd2980ba,12,12-2,12-2-2,Eula,Raiden Shogun,Kaedehara Kazuha,Jean
357e6ef6f21e11ed88e628c2dd2980ba,12,12-3,12-3-1,Hu Tao,Yelan,Fischl,Zhongli
357e6ef6f21e11ed88e628c2dd2980ba,12,12-3,12-3-2,Eula,Raiden Shogun,Kaedehara Kazuha,Jean
357e6ef7f21e11ed96c328c2dd2980ba,11,11-1,11-1-1,Lisa,Nahida,Kaedehara Kazuha,Fischl
357e6ef7f21e11ed96c328c2dd2980ba,11,11-1,11-1-2,Alhaitham,Traveler,Xingqiu,Kuki Shinobu
357e6ef7f21e11ed96c328c2dd2980ba,11,11-2,11-2-1,Lisa,Nahida,Kaedehara Kazuha,Fischl
357e6ef7f21e11ed96c328c2dd2980ba,11,11-2,11-2-2,Alhaitham,Traveler,Xingqiu,Kuki Shinobu
357e6ef7f21e11ed96c328c2dd2980ba,11,11-3,11-3-1,Lisa,Nahida,Kaedehara Kazuha,Fischl
357e6ef7f21e11ed96c328c2dd2980ba,11,11-3,11-3-2,Alhaitham,Traveler,Xingqiu,Kuki Shinobu
357e6ef7f21e11ed96c328c2dd2980ba,12,12-1,12-1-1,Kaveh,Xingqiu,Yelan,Kuki Shinobu
357e6ef7f21e11ed96c328c2dd2980ba,12,12-1,12-1-2,Lisa,Baizhuer,Kaedehara Kazuha,Fischl
357e6ef7f21e11ed96c328c2dd2980ba,12,12-2,12-2-1,Kaveh,Xingqiu,Yelan,Kuki Shinobu
357e6ef7f21e11ed96c328c2dd2980ba,12,12-2,12-2-2,Lisa,Baizhuer,Kaedehara Kazuha,Fischl
357e6ef7f21e11ed96c328c2dd2980ba,12,12-3,12-3-1,Kaveh,Xingqiu,Yelan,Kuki Shinobu
357e6ef7f21e11ed96c328c2dd2980ba,12,12-3,12-3-2,Lisa,Baizhuer,Kaedehara Kazuha,Fischl
357e6ef8f21e11edbbc128c2dd2980ba,11,11-1,11-1-1,Nilou,Yelan,Nahida,Traveler
357e6ef8f21e11edbbc128c2dd2980ba,11,11-1,11-1-2,Keqing,Yae Miko,Raiden Shogun,Kaedehara Kazuha
357e6ef8f21e11edbbc128c2dd2980ba,11,11-2,11-2-1,Nilou,Yelan,Nahida,Traveler
357e6ef8f21e11edbbc128c2dd2980ba,11,11-2,11-2-2,Keqing,Yae Miko,Raiden Shogun,Kaedehara Kazuha
357e6ef8f21e11edbbc128c2dd2980ba,11,11-3,11-3-1,Nilou,Yelan,Nahida,Traveler
357e6ef8f21e11edbbc128c2dd2980ba,11,11-3,11-3-2,Keqing,Yae Miko,Raiden Shogun,Kaedehara Kazuha
357e6ef8f21e11edbbc128c2dd2980ba,12,12-1,12-1-1,Raiden Shogun,Yelan,Bennett,Xiangling
357e6ef8f21e11edbbc128c2dd2980ba,12,12-1,12-1-2,Hu Tao,Xingqiu,Albedo,Zhongli
357e6ef8f21e11edbbc128c2dd2980ba,12,12-2,12-2-1,Raiden Shogun,Yelan,Bennett,Xiangling
357e6ef8f21e11edbbc128c2dd2980ba,12,12-2,12-2-2,Hu Tao,Xingqiu,Albedo,Zhongli
357e6ef8f21e11edbbc128c2dd2980ba,12,12-3,12-3-1,Raiden Shogun,Yelan,Bennett,Xiangling
357e6ef8f21e11edbbc128c2dd2980ba,12,12-3,12-3-2,Hu Tao,Xingqiu,Albedo,Zhongli
357e6ef9f21e11edaa9b28c2dd2980ba,11,11-1,11-1-1,Nahida,Nilou,Traveler,Sangonomiya Kokomi
357e6ef9f21e11edaa9b28c2dd2980ba,11,11-1,11-1-2,Raiden Shogun,Bennett,Xiangling,Yelan
357e6ef9f21e11edaa9b28c2dd2980ba,11,11-2,11-2-1,Nahida,Nilou,Traveler,Sangonomiya Kokomi
357e6ef9f21e11edaa9b28c2dd2980ba,11,11-2,11-2-2,Raiden Shogun,Bennett,Xiangling,Yelan
357e6ef9f21e11edaa9b28c2dd2980ba,11,11-3,11-3-1,Nahida,Nilou,Traveler,Sangonomiya Kokomi
357e6ef9f21e11edaa9b28c2dd2980ba,11,11-3,11-3-2,Raiden Shogun,Bennett,Xiangling,Yelan
357e6ef9f21e11edaa9b28c2dd2980ba,12,12-1,12-1-1,Raiden Shogun,Bennett,Xiangling,Yelan
357e6ef9f21e11edaa9b28c2dd2980ba,12,12-1,12-1-2,Ganyu,Kaedehara Kazuha,Zhongli,Shenhe
357e6ef9f21e11edaa9b28c2dd2980ba,12,12-2,12-2-1,Raiden Shogun,Bennett,Xiangling,Yelan
357e6ef9f21e11edaa9b28c2dd2980ba,12,12-2,12-2-2,Ganyu,Kaedehara Kazuha,Zhongli,Shenhe
357e6ef9f21e11edaa9b28c2dd2980ba,12,12-3,12-3-1,Raiden Shogun,Bennett,Xiangling,Yelan
357e6ef9f21e11edaa9b28c2dd2980ba,12,12-3,12-3-2,Ganyu,Kaedehara Kazuha,Zhongli,Shenhe
357e6efaf21e11ed95e728c2dd2980ba,11,11-1,11-1-1,Raiden Shogun,Yaoyao,Yelan,Alhaitham
357e6efaf21e11ed95e728c2dd2980ba,11,11-1,11-1-2,Xiao,Xiangling,Zhongli,Bennett
357e6efaf21e11ed95e728c2dd2980ba,11,11-2,11-2-1,Raiden Shogun,Yaoyao,Yelan,Alhaitham
357e6efaf21e11ed95e728c2dd2980ba,11,11-2,11-2-2,Xiao,Xiangling,Zhongli,Bennett
357e6efaf21e11ed95e728c2dd2980ba,11,11-3,11-3-1,Raiden Shogun,Yaoyao,Yelan,Alhaitham
357e6efaf21e11ed95e728c2dd2980ba,11,11-3,11-3-2,Xiao,Xiangling,Zhongli,Bennett
357e6efaf21e11ed95e728c2dd2980ba,12,12-1,12-1-1,Raiden Shogun,Xingqiu,Yelan,Nahida
357e6efaf21e11ed95e728c2dd2980ba,12,12-1,12-1-2,Xiao,Xiangling,Zhongli,Bennett
357e6efaf21e11ed95e728c2dd2980ba,12,12-2,12-2-1,Raiden Shogun,Xingqiu,Yelan,Nahida
357e6efaf21e11ed95e728c2dd2980ba,12,12-2,12-2-2,Xiao,Xiangling,Zhongli,Bennett
357e6efaf21e11ed95e728c2dd2980ba,12,12-3,12-3-1,Raiden Shogun,Xingqiu,Yelan,Nahida
357e6efaf21e11ed95e728c2dd2980ba,12,12-3,12-3-2,Xiao,Xiangling,Zhongli,Bennett
357e6efbf21e11eda62d28c2dd2980ba,11,11-1,11-1-1,Sangonomiya Kokomi,Nilou,Collei,Nahida
357e6efbf21e11eda62d28c2dd2980ba,11,11-1,11-1-2,Dehya,Xiangling,Kaedehara Kazuha,Bennett
357e6efbf21e11eda62d28c2dd2980ba,11,11-2,11-2-1,Sangonomiya Kokomi,Nilou,Collei,Nahida
357e6efbf21e11eda62d28c2dd2980ba,11,11-2,11-2-2,Dehya,Xiangling,Kaedehara Kazuha,Bennett
357e6efbf21e11eda62d28c2dd2980ba,11,11-3,11-3-1,Sangonomiya Kokomi,Nilou,Collei,Nahida
357e6efbf21e11eda62d28c2dd2980ba,11,11-3,11-3-2,Dehya,Xiangling,Kaedehara Kazuha,Bennett
357e6efbf21e11eda62d28c2dd2980ba,12,12-1,12-1-1,Raiden Shogun,Eula,Collei,Jean
357e6efbf21e11eda62d28c2dd2980ba,12,12-1,12-1-2,Dehya,Xiangling,Kaedehara Kazuha,Bennett
357e6efbf21e11eda62d28c2dd2980ba,12,12-2,12-2-1,Raiden Shogun,Eula,Collei,Jean
357e6efbf21e11eda62d28c2dd2980ba,12,12-2,12-2-2,Dehya,Xiangling,Kaedehara Kazuha,Bennett
357e6efbf21e11eda62d28c2dd2980ba,12,12-3,12-3-1,Raiden Shogun,Eula,Collei,Jean
357e6efbf21e11eda62d28c2dd2980ba,12,12-3,12-3-2,Dehya,Xiangling,Kaedehara Kazuha,Bennett
357e6efcf21e11ed80e228c2dd2980ba,11,11-1,11-1-1,Tartaglia,Xiangling,Bennett,Kaedehara Kazuha
357e6efcf21e11ed80e228c2dd2980ba,11,11-1,11-1-2,Kamisato Ayaka,Ganyu,Shenhe,Venti
357e6efcf21e11ed80e228c2dd2980ba,11,11-2,11-2-1,Tartaglia,Xiangling,Bennett,Kaedehara Kazuha
357e6efcf21e11ed80e228c2dd2980ba,11,11-2,11-2-2,Kamisato Ayaka,Ganyu,Shenhe,Venti
357e6efcf21e11ed80e228c2dd2980ba,11,11-3,11-3-1,Tartaglia,Xiangling,Bennett,Kaedehara Kazuha
357e6efcf21e11ed80e228c2dd2980ba,11,11-3,11-3-2,Kamisato Ayaka,Ganyu,Shenhe,Venti
357e6efcf21e11ed80e228c2dd2980ba,12,12-1,12-1-1,Raiden Shogun,Yae Miko,Kujou Sara,Sucrose
357e6efcf21e11ed80e228c2dd2980ba,12,12-1,12-1-2,Tartaglia,Xiangling,Bennett,Kaedehara Kazuha
357e6efcf21e11ed80e228c2dd2980ba,12,12-2,12-2-1,Raiden Shogun,Yae Miko,Kujou Sara,Sucrose
357e6efcf21e11ed80e228c2dd2980ba,12,12-2,12-2-2,Tartaglia,Xiangling,Bennett,Kaedehara Kazuha
357e6efcf21e11ed80e228c2dd2980ba,12,12-3,12-3-1,Raiden Shogun,Yae Miko,Kujou Sara,Sucrose
357e6efcf21e11ed80e228c2dd2980ba,12,12-3,12-3-2,Tartaglia,Xiangling,Bennett,Kaedehara Kazuha
357e6efdf21e11ed9e7d28c2dd2980ba,11,11-1,11-1-1,Yaoyao,Kaedehara Kazuha,Thoma,Xingqiu
357e6efdf21e11ed9e7d28c2dd2980ba,11,11-1,11-1-2,Nahida,Fischl,Kuki Shinobu,Zhongli
357e6efdf21e11ed9e7d28c2dd2980ba,11,11-2,11-2-1,Yaoyao,Kaedehara Kazuha,Thoma,Xingqiu
357e6efdf21e11ed9e7d28c2dd2980ba,11,11-2,11-2-2,Nahida,Fischl,Kuki Shinobu,Zhongli
357e6efdf21e11ed9e7d28c2dd2980ba,11,11-3,11-3-1,Yaoyao,Kaedehara Kazuha,Thoma,Xingqiu
357e6efdf21e11ed9e7d28c2dd2980ba,11,11-3,11-3-2,Nahida,Fischl,Kuki Shinobu,Zhongli
357e6efdf21e11ed9e7d28c2dd2980ba,12,12-1,12-1-1,Alhaitham,Fischl,Kuki Shinobu,Nahida
357e6efdf21e11ed9e7d28c2dd2980ba,12,12-1,12-1-2,Noelle,Albedo,Gorou,Yelan
357e6efdf21e11ed9e7d28c2dd2980ba,12,12-2,12-2-1,Alhaitham,Fischl,Kuki Shinobu,Nahida
357e6efdf21e11ed9e7d28c2dd2980ba,12,12-2,12-2-2,Noelle,Albedo,Gorou,Yelan
357e6efdf21e11ed9e7d28c2dd2980ba,12,12-3,12-3-1,Alhaitham,Fischl,Kuki Shinobu,Nahida
357e6efdf21e11ed9e7d28c2dd2980ba,12,12-3,12-3-2,Noelle,Albedo,Gorou,Yelan
357e6efef21e11ed89c028c2dd2980ba,11,11-1,11-1-1,Keqing,Baizhuer,Fischl,Kaedehara Kazuha
357e6efef21e11ed89c028c2dd2980ba,11,11-1,11-1-2,Nahida,Nilou,Yaoyao,Sangonomiya Kokomi
357e6efef21e11ed89c028c2dd2980ba,11,11-2,11-2-1,Keqing,Baizhuer,Fischl,Kaedehara Kazuha
357e6efef21e11ed89c028c2dd2980ba,11,11-2,11-2-2,Nahida,Nilou,Yaoyao,Sangonomiya Kokomi
357e6efef21e11ed89c028c2dd2980ba,11,11-3,11-3-1,Keqing,Baizhuer,Fischl,Kaedehara Kazuha
357e6efef21e11ed89c028c2dd2980ba,11,11-3,11-3-2,Nahida,Nilou,Yaoyao,Sangonomiya Kokomi
357e6efef21e11ed89c028c2dd2980ba,12,12-1,12-1-1,Keqing,Baizhuer,Fischl,Kaedehara Kazuha
357e6efef21e11ed89c028c2dd2980ba,12,12-1,12-1-2,Nahida,Nilou,Yaoyao,Sangonomiya Kokomi
357e6efef21e11ed89c028c2dd2980ba,12,12-2,12-2-1,Keqing,Baizhuer,Fischl,Kaedehara Kazuha
357e6efef21e11ed89c028c2dd2980ba,12,12-2,12-2-2,Nahida,Nilou,Yaoyao,Sangonomiya Kokomi
357e6efef21e11ed89c028c2dd2980ba,12,12-3,12-3-1,Keqing,Baizhuer,Fischl,Kaedehara Kazuha
357e6efef21e11ed89c028c2dd2980ba,12,12-3,12-3-2,Nahida,Nilou,Yaoyao,Sangonomiya Kokomi
357e6efff21e11ed961528c2dd2980ba,11,11-1,11-1-1,Keqing,Fischl,Kaedehara Kazuha,Yaoyao
357e6efff21e11ed961528c2dd2980ba,11,11-1,11-1-2,Yelan,Nilou,Sangonomiya Kokomi,Nahida
357e6efff21e11ed961528c2dd2980ba,11,11-2,11-2-1,Keqing,Fischl,Kaedehara Kazuha,Yaoyao
357e6efff21e11ed961528c2dd2980ba,11,11-2,11-2-2,Yelan,Nilou,Sangonomiya Kokomi,Nahida
357e6efff21e11ed961528c2dd2980ba,11,11-3,11-3-1,Keqing,Fischl,Kaedehara Kazuha,Yaoyao
357e6efff21e11ed961528c2dd2980ba,11,11-3,11-3-2,Yelan,Nilou,Sangonomiya Kokomi,Nahida
357e6efff21e11ed961528c2dd2980ba,12,12-1,12-1-1,Keqing,Fischl,Kaedehara Kazuha,Yaoyao
357e6efff21e11ed961528c2dd2980ba,12,12-1,12-1-2,Nilou,Yelan,Sangonomiya Kokomi,Nahida
357e6efff21e11ed961528c2dd2980ba,12,12-2,12-2-1,Keqing,Fischl,Kaedehara Kazuha,Yaoyao
357e6efff21e11ed961528c2dd2980ba,12,12-2,12-2-2,Nilou,Yelan,Sangonomiya Kokomi,Nahida
357e6efff21e11ed961528c2dd2980ba,12,12-3,12-3-1,Keqing,Fischl,Kaedehara Kazuha,Yaoyao
357e6efff21e11ed961528c2dd2980ba,12,12-3,12-3-2,Nilou,Yelan,Sangonomiya Kokomi,Nahida
357e6f00f21e11ed92f728c2dd2980ba,11,11-1,11-1-1,Raiden Shogun,Bennett,Xiangling,Xingqiu
357e6f00f21e11ed92f728c2dd2980ba,11,11-1,11-1-2,Nahida,Dehya,Sangonomiya Kokomi,Kuki Shinobu
357e6f00f21e11ed92f728c2dd2980ba,11,11-2,11-2-1,Raiden Shogun,Bennett,Xiangling,Xingqiu
357e6f00f21e11ed92f728c2dd2980ba,11,11-2,11-2-2,Nahida,Dehya,Sangonomiya Kokomi,Kuki Shinobu
357e6f00f21e11ed92f728c2dd2980ba,11,11-3,11-3-1,Raiden Shogun,Bennett,Xiangling,Xingqiu
357e6f00f21e11ed92f728c2dd2980ba,11,11-3,11-3-2,Nahida,Dehya,Sangonomiya Kokomi,Kuki Shinobu
357e6f00f21e11ed92f728c2dd2980ba,12,12-1,12-1-1,Raiden Shogun,Bennett,Xiangling,Kujou Sara
357e6f00f21e11ed92f728c2dd2980ba,12,12-1,12-1-2,Nahida,Dehya,Sangonomiya Kokomi,Kuki Shinobu
357e6f00f21e11ed92f728c2dd2980ba,12,12-2,12-2-1,Raiden Shogun,Bennett,Xiangling,Kujou Sara
357e6f00f21e11ed92f728c2dd2980ba,12,12-2,12-2-2,Nahida,Dehya,Sangonomiya Kokomi,Kuki Shinobu
357e6f00f21e11ed92f728c2dd2980ba,12,12-3,12-3-1,Raiden Shogun,Bennett,Xiangling,Xingqiu
357e6f00f21e11ed92f728c2dd2980ba,12,12-3,12-3-2,Nahida,Dehya,Sangonomiya Kokomi,Kuki Shinobu
357e6f01f21e11eda23728c2dd2980ba,11,11-1,11-1-1,Ningguang,Zhongli,Bennett,Xiangling
357e6f01f21e11eda23728c2dd2980ba,11,11-1,11-1-2,Sucrose,Beidou,Fischl,Xingqiu
357e6f01f21e11eda23728c2dd2980ba,11,11-2,11-2-1,Ningguang,Zhongli,Bennett,Xiangling
357e6f01f21e11eda23728c2dd2980ba,11,11-2,11-2-2,Sucrose,Beidou,Fischl,Xingqiu
357e6f01f21e11eda23728c2dd2980ba,11,11-3,11-3-1,Ningguang,Zhongli,Bennett,Xiangling
357e6f01f21e11eda23728c2dd2980ba,11,11-3,11-3-2,Sucrose,Beidou,Fischl,Xingqiu
357e6f01f21e11eda23728c2dd2980ba,12,12-1,12-1-1,Raiden Shogun,Kujou Sara,Kaedehara Kazuha,Bennett
357e6f01f21e11eda23728c2dd2980ba,12,12-1,12-1-2,Sucrose,Beidou,Fischl,Xingqiu
357e6f01f21e11eda23728c2dd2980ba,12,12-2,12-2-1,Raiden Shogun,Kujou Sara,Kaedehara Kazuha,Bennett
357e6f01f21e11eda23728c2dd2980ba,12,12-2,12-2-2,Sucrose,Beidou,Fischl,Xingqiu
357e6f01f21e11eda23728c2dd2980ba,12,12-3,12-3-1,Raiden Shogun,Kujou Sara,Kaedehara Kazuha,Bennett
357e6f01f21e11eda23728c2dd2980ba,12,12-3,12-3-2,Sucrose,Beidou,Fischl,Xingqiu
357e6f02f21e11eda78028c2dd2980ba,11,11-1,11-1-1,Razor,Xingqiu,Nahida,Bennett
357e6f02f21e11eda78028c2dd2980ba,11,11-1,11-1-2,Keqing,Fischl,Zhongli,Yaoyao
357e6f02f21e11eda78028c2dd2980ba,11,11-2,11-2-1,Razor,Xingqiu,Nahida,Bennett
357e6f02f21e11eda78028c2dd2980ba,11,11-2,11-2-2,Keqing,Fischl,Zhongli,Yaoyao
357e6f02f21e11eda78028c2dd2980ba,11,11-3,11-3-1,Razor,Xingqiu,Nahida,Bennett
357e6f02f21e11eda78028c2dd2980ba,11,11-3,11-3-2,Keqing,Fischl,Zhongli,Yaoyao
357e6f02f21e11eda78028c2dd2980ba,12,12-1,12-1-1,Rosaria,Xingqiu,Kuki Shinobu,Nahida
357e6f02f21e11eda78028c2dd2980ba,12,12-1,12-1-2,Yelan,Xiangling,Sucrose,Bennett
357e6f02f21e11eda78028c2dd2980ba,12,12-2,12-2-1,Yelan,Xingqiu,Kuki Shinobu,Nahida
357e6f02f21e11eda78028c2dd2980ba,12,12-2,12-2-2,Tartaglia,Xiangling,Kaedehara Kazuha,Bennett
357e6f02f21e11eda78028c2dd2980ba,12,12-3,12-3-1,Yelan,Xingqiu,Kuki Shinobu,Nahida
357e6f02f21e11eda78028c2dd2980ba,12,12-3,12-3-2,Tartaglia,Xiangling,Kaedehara Kazuha,Bennett
357e6f03f21e11eda17928c2dd2980ba,11,11-1,11-1-1,Alhaitham,Yae Miko,Yelan,Yaoyao
357e6f03f21e11eda17928c2dd2980ba,11,11-1,11-1-2,Nilou,Nahida,Sangonomiya Kokomi,Traveler
357e6f03f21e11eda17928c2dd2980ba,11,11-2,11-2-1,Alhaitham,Yae Miko,Yelan,Yaoyao
357e6f03f21e11eda17928c2dd2980ba,11,11-2,11-2-2,Nilou,Nahida,Sangonomiya Kokomi,Traveler
357e6f03f21e11eda17928c2dd2980ba,11,11-3,11-3-1,Alhaitham,Yae Miko,Yelan,Yaoyao
357e6f03f21e11eda17928c2dd2980ba,11,11-3,11-3-2,Nilou,Nahida,Sangonomiya Kokomi,Traveler
357e6f03f21e11eda17928c2dd2980ba,12,12-1,12-1-1,Raiden Shogun,Yelan,Xiangling,Bennett
357e6f03f21e11eda17928c2dd2980ba,12,12-1,12-1-2,Nilou,Nahida,Sangonomiya Kokomi,Baizhuer
357e6f03f21e11eda17928c2dd2980ba,12,12-2,12-2-1,Raiden Shogun,Yelan,Xiangling,Bennett
357e6f03f21e11eda17928c2dd2980ba,12,12-2,12-2-2,Nilou,Nahida,Sangonomiya Kokomi,Baizhuer
357e6f03f21e11eda17928c2dd2980ba,12,12-3,12-3-1,Raiden Shogun,Yelan,Xiangling,Bennett
357e6f03f21e11eda17928c2dd2980ba,12,12-3,12-3-2,Nilou,Nahida,Sangonomiya Kokomi,Baizhuer
357e6f04f21e11eda0e028c2dd2980ba,11,11-1,11-1-1,Ningguang,Noelle,Kujou Sara,Zhongli
357e6f04f21e11eda0e028c2dd2980ba,11,11-1,11-1-2,Yae Miko,Dori,Alhaitham,Nahida
357e6f04f21e11eda0e028c2dd2980ba,11,11-2,11-2-1,Ningguang,Noelle,Kujou Sara,Zhongli
357e6f04f21e11eda0e028c2dd2980ba,11,11-2,11-2-2,Yae Miko,Dori,Alhaitham,Nahida
357e6f04f21e11eda0e028c2dd2980ba,11,11-3,11-3-1,Ningguang,Noelle,Kujou Sara,Zhongli
357e6f04f21e11eda0e028c2dd2980ba,11,11-3,11-3-2,Yae Miko,Dori,Alhaitham,Nahida
357e6f04f21e11eda0e028c2dd2980ba,12,12-1,12-1-1,Yae Miko,Sangonomiya Kokomi,Kujou Sara,Raiden Shogun
