uid,phase,name,level,cons,weapon,artifacts,element
c28bbefd254311eea64428c2dd2980ba,2.2b,Kamisato Ayato,90,0,The Black Sword,Nymph's Dream,Hydro
c28bbefd254311eea64428c2dd2980ba,2.2b,Qiqi,80,3,Favonius Sword,Ocean-Hued Clam,Cryo
c28bbefd254311eea64428c2dd2980ba,2.2b,Jean,90,2,Toukabou Shigure,,Anemo
c28bbefd254311eea64428c2dd2980ba,2.2b,Venti,90,0,Elegy for the End,Viridescent Venerer,Anemo
c28bbefd254311eea64428c2dd2980ba,2.2b,Arataki Itto,90,0,Snow-Tombed Starsilver,,Geo
c28bbefd254311eea64428c2dd2980ba,2.2b,Nahida,90,0,The Widsith,"Gilded Dreams, Wanderer's Troupe",Dendro
c28bbefd254311eea64428c2dd2980ba,2.2b,Wanderer,90,1,Lost Prayer to the Sacred Winds,"Viridescent Venerer, Flex",Anemo
c28bbefd254311eea64428c2dd2980ba,2.2b,Dehya,90,0,Katsuragikiri Nagamasa,Vourukasha's Glow,Pyro
c28bbefd254311eea64428c2dd2980ba,2.2b,Shenhe,89,0,Skyward Spine,"Emblem of Severed Fate, Shimenawa's Reminiscence",Cryo
c28bbefd254311eea64428c2dd2980ba,2.2b,Tighnari,89,0,Skyward Harp,"Noblesse Oblige, Flex",Dendro
c28bbefd254311eea64428c2dd2980ba,2.2b,Cyno,89,1,Staff of the Scarlet Sands,Gilded Dreams,Electro
c28bbefd254311eea64428c2dd2980ba,2.2b,Kirara,89,0,Sacrificial Sword,"Flower of Paradise Lost, Vourukasha's Glow",Dendro
c28bbefd254311eea64428c2dd2980ba,2.2b,Kuki Shinobu,89,6,Iron Sting,Deepwood Memories,Electro
c28bbefd254311eea64428c2dd2980ba,2.2b,Kamisato Ayaka,85,0,Amenoma Kageuchi,Blizzard Strayer,Cryo
c28bbefd254311eea64428c2dd2980ba,2.2b,Xiao,81,0,Primordial Jade Winged-Spear,Vermillion Hereafter,Anemo
c28bbefd254311eea64428c2dd2980ba,2.2b,Zhongli,81,0,Favonius Lance,Deepwood Memories,Geo
c28bbefd254311eea64428c2dd2980ba,2.2b,Sayu,81,6,Wolf's Gravestone,Viridescent Venerer,Anemo
c28bbefd254311eea64428c2dd2980ba,2.2b,Albedo,80,0,Cinnabar Spindle,Husk of Opulent Dreams,Geo
c28bbefd254311eea64428c2dd2980ba,2.2b,Mona,80,3,Oathsworn Eye,Deepwood Memories,Hydro
c28bbefd254311eea64428c2dd2980ba,2.2b,Keqing,80,4,Dull Blade,,Electro
c28bbefd254311eea64428c2dd2980ba,2.2b,Kaedehara Kazuha,80,0,Xiphos' Moonlight,Viridescent Venerer,Anemo
c28bbefd254311eea64428c2dd2980ba,2.2b,Barbara,80,6,Prototype Amber,Ocean-Hued Clam,Hydro
c28bbefd254311eea64428c2dd2980ba,2.2b,Xiangling,80,6,Dragonspine Spear,Flex,Pyro
c28bbefd254311eea64428c2dd2980ba,2.2b,Beidou,80,6,Serpent Spine,"Flower of Paradise Lost, Wanderer's Troupe",Electro
c28bbefd254311eea64428c2dd2980ba,2.2b,Xingqiu,80,6,Sacrificial Sword,Nymph's Dream,Hydro
c28bbefd254311eea64428c2dd2980ba,2.2b,Ningguang,80,6,Dodoco Tales,,Geo
c28bbefd254311eea64428c2dd2980ba,2.2b,Bennett,80,6,Skyward Blade,Noblesse Oblige,Pyro
c28bbefd254311eea64428c2dd2980ba,2.2b,Noelle,80,6,Whiteblind,Husk of Opulent Dreams,Geo
c28bbefd254311eea64428c2dd2980ba,2.2b,Diona,80,6,Sacrificial Bow,Deepwood Memories,Cryo
c28bbefd254311eea64428c2dd2980ba,2.2b,Sucrose,80,6,Sacrificial Fragments,Viridescent Venerer,Anemo
c28bbefd254311eea64428c2dd2980ba,2.2b,Xinyan,80,6,Sacrificial Greatsword,Husk of Opulent Dreams,Pyro
c28bbefd254311eea64428c2dd2980ba,2.2b,Rosaria,80,5,Favonius Lance,"Blizzard Strayer, Shimenawa's Reminiscence",Cryo
c28bbefd254311eea64428c2dd2980ba,2.2b,Yanfei,80,6,Apprentice's Notes,,Pyro
c28bbefd254311eea64428c2dd2980ba,2.2b,Gorou,80,6,Amos' Bow,"Husk of Opulent Dreams, Flex",Geo
c28bbefd254311eea64428c2dd2980ba,2.2b,Kujou Sara,80,4,Fading Twilight,,Electro
c28bbefd254311eea64428c2dd2980ba,2.2b,Collei,80,4,Windblume Ode,Deepwood Memories,Dendro
c28bbefd254311eea64428c2dd2980ba,2.2b,Candace,80,4,Staff of Homa,Flower of Paradise Lost,Hydro
c28bbefd254311eea64428c2dd2980ba,2.2b,Faruzan,80,3,Favonius Warbow,Noblesse Oblige,Anemo
c28bbefd254311eea64428c2dd2980ba,2.2b,Yaoyao,80,1,Dragon's Bane,Deepwood Memories,Dendro
c28bbefd254311eea64428c2dd2980ba,2.2b,Traveler,80,6,Dull Blade,Gilded Dreams,Dendro
c28bbefd254311eea64428c2dd2980ba,2.2b,Dori,79,1,The Bell,Emblem of Severed Fate,Electro
c28bbefd254311eea64428c2dd2980ba,2.2b,Aloy,70,0,The Viridescent Hunt,Flex,Cryo
c28bbefd254311eea64428c2dd2980ba,2.2b,Lisa,70,0,Mappa Mare,,Electro
c28bbefd254311eea64428c2dd2980ba,2.2b,Razor,70,5,Waster Greatsword,,Electro
c28bbefd254311eea64428c2dd2980ba,2.2b,Amber,70,2,Hunter's Bow,,Pyro
c28bbefd254311eea64428c2dd2980ba,2.2b,Chongyun,70,6,Waster Greatsword,,Cryo
c28bbefd254311eea64428c2dd2980ba,2.2b,Thoma,70,1,Beginner's Protector,,Pyro
c28bbefd254311eea64428c2dd2980ba,2.2b,Shikanoin Heizou,70,4,Apprentice's Notes,,Anemo
c28bbefd254311eea64428c2dd2980ba,2.2b,Layla,70,1,Festering Desire,"Emblem of Severed Fate, Noblesse Oblige",Cryo
c28bbefd254311eea64428c2dd2980ba,2.2b,Mika,70,3,Black Tassel,Flex,Cryo
c28bbefd254311eea64428c2dd2980ba,2.2b,Kaveh,70,2,Mailed Flower,"Flower of Paradise Lost, Flex",Dendro
c28bbefd254311eea64428c2dd2980ba,2.2b,Kaeya,50,3,Dull Blade,,Cryo
c28bbefe254311eeaf2f28c2dd2980ba,2.2b,Kaedehara Kazuha,90,0,Favonius Sword,Viridescent Venerer,Anemo
c28bbefe254311eeaf2f28c2dd2980ba,2.2b,Sangonomiya Kokomi,90,1,Thrilling Tales of Dragon Slayers,Tenacity of the Millelith,Hydro
c28bbefe254311eeaf2f28c2dd2980ba,2.2b,Thoma,90,4,Dragon's Bane,"Gilded Dreams, Noblesse Oblige",Pyro
c28bbefe254311eeaf2f28c2dd2980ba,2.2b,Kuki Shinobu,90,3,Toukabou Shigure,Gilded Dreams,Electro
c28bbefe254311eeaf2f28c2dd2980ba,2.2b,Keqing,87,2,Light of Foliar Incision,Thundering Fury,Electro
c28bbefe254311eeaf2f28c2dd2980ba,2.2b,Raiden Shogun,87,1,Staff of Homa,Emblem of Severed Fate,Electro
c28bbefe254311eeaf2f28c2dd2980ba,2.2b,Yelan,87,0,Favonius Warbow,Emblem of Severed Fate,Hydro
c28bbefe254311eeaf2f28c2dd2980ba,2.2b,Zhongli,85,0,Lithic Spear,Flex,Geo
c28bbefe254311eeaf2f28c2dd2980ba,2.2b,Beidou,85,6,Wolf's Gravestone,"Thundering Fury, Flex",Electro
c28bbefe254311eeaf2f28c2dd2980ba,2.2b,Noelle,85,6,Favonius Greatsword,Gladiator's Finale,Geo
c28bbefe254311eeaf2f28c2dd2980ba,2.2b,Yanfei,85,4,Magic Guide,,Pyro
c28bbefe254311eeaf2f28c2dd2980ba,2.2b,Candace,85,1,Favonius Lance,Flex,Hydro
c28bbefe254311eeaf2f28c2dd2980ba,2.2b,Kamisato Ayaka,83,0,Amenoma Kageuchi,Blizzard Strayer,Cryo
c28bbefe254311eeaf2f28c2dd2980ba,2.2b,Ganyu,83,0,Skyward Harp,"Blizzard Strayer, Noblesse Oblige",Cryo
c28bbefe254311eeaf2f28c2dd2980ba,2.2b,Yae Miko,83,0,The Widsith,Flex,Electro
c28bbefe254311eeaf2f28c2dd2980ba,2.2b,Ningguang,83,6,Oathsworn Eye,"Archaic Petra, Gladiator's Finale",Geo
c28bbefe254311eeaf2f28c2dd2980ba,2.2b,Diluc,83,2,Whiteblind,,Pyro
c28bbefe254311eeaf2f28c2dd2980ba,2.2b,Jean,80,3,Dull Blade,Thundering Fury,Anemo
c28bbefe254311eeaf2f28c2dd2980ba,2.2b,Tartaglia,80,0,Slingshot,Heart of Depth,Hydro
c28bbefe254311eeaf2f28c2dd2980ba,2.2b,Tighnari,80,0,Blackcliff Warbow,"Thundering Fury, Wanderer's Troupe",Dendro
c28bbefe254311eeaf2f28c2dd2980ba,2.2b,Nahida,80,0,Sacrificial Fragments,Deepwood Memories,Dendro
c28bbefe254311eeaf2f28c2dd2980ba,2.2b,Dehya,80,0,Sacrificial Greatsword,,Pyro
c28bbefe254311eeaf2f28c2dd2980ba,2.2b,Amber,80,5,Windblume Ode,Flex,Pyro
c28bbefe254311eeaf2f28c2dd2980ba,2.2b,Xiangling,80,6,"""The Catch""","Crimson Witch of Flames, Gladiator's Finale",Pyro
c28bbefe254311eeaf2f28c2dd2980ba,2.2b,Xingqiu,80,6,Sacrificial Sword,"Heart of Depth, Noblesse Oblige",Hydro
c28bbefe254311eeaf2f28c2dd2980ba,2.2b,Fischl,80,6,The Stringless,"Gladiator's Finale, Thundering Fury",Electro
c28bbefe254311eeaf2f28c2dd2980ba,2.2b,Sucrose,80,6,Hakushin Ring,Viridescent Venerer,Anemo
c28bbefe254311eeaf2f28c2dd2980ba,2.2b,Rosaria,80,6,Primordial Jade Winged-Spear,Flex,Cryo
c28bbefe254311eeaf2f28c2dd2980ba,2.2b,Sayu,80,4,Luxurious Sea-Lord,Flex,Anemo
c28bbefe254311eeaf2f28c2dd2980ba,2.2b,Shikanoin Heizou,80,3,Solar Pearl,"Shimenawa's Reminiscence, Viridescent Venerer",Anemo
c28bbefe254311eeaf2f28c2dd2980ba,2.2b,Yun Jin,80,1,Skyward Spine,Husk of Opulent Dreams,Geo
c28bbefe254311eeaf2f28c2dd2980ba,2.2b,Yaoyao,80,1,Favonius Lance,Tenacity of the Millelith,Dendro
c28bbefe254311eeaf2f28c2dd2980ba,2.2b,Razor,80,3,Mailed Flower,Emblem of Severed Fate,Electro
c28bbefe254311eeaf2f28c2dd2980ba,2.2b,Bennett,77,6,Favonius Sword,Noblesse Oblige,Pyro
c28bbefe254311eeaf2f28c2dd2980ba,2.2b,Kujou Sara,77,6,Fading Twilight,Emblem of Severed Fate,Electro
c28bbefe254311eeaf2f28c2dd2980ba,2.2b,Xinyan,75,6,Waster Greatsword,Tenacity of the Millelith,Pyro
c28bbefe254311eeaf2f28c2dd2980ba,2.2b,Collei,75,6,Ibis Piercer,Flex,Dendro
c28bbefe254311eeaf2f28c2dd2980ba,2.2b,Traveler,75,6,Sapwood Blade,Deepwood Memories,Dendro
c28bbefe254311eeaf2f28c2dd2980ba,2.2b,Qiqi,70,0,Skyward Blade,"Ocean-Hued Clam, Flex",Cryo
c28bbefe254311eeaf2f28c2dd2980ba,2.2b,Diona,70,6,Sacrificial Bow,Tenacity of the Millelith,Cryo
c28bbefe254311eeaf2f28c2dd2980ba,2.2b,Dori,70,2,Serpent Spine,Flex,Electro
c28bbefe254311eeaf2f28c2dd2980ba,2.2b,Layla,70,0,Festering Desire,Tenacity of the Millelith,Cryo
c28bbefe254311eeaf2f28c2dd2980ba,2.2b,Faruzan,65,0,Prototype Crescent,"Emblem of Severed Fate, Gilded Dreams",Anemo
c28bbefe254311eeaf2f28c2dd2980ba,2.2b,Lisa,60,3,Dodoco Tales,Thundersoother,Electro
c28bbefe254311eeaf2f28c2dd2980ba,2.2b,Barbara,50,6,Favonius Codex,,Hydro
c28bbefe254311eeaf2f28c2dd2980ba,2.2b,Chongyun,50,5,Sacrificial Greatsword,,Cryo
c28bbefe254311eeaf2f28c2dd2980ba,2.2b,Aloy,20,0,Hunter's Bow,,Cryo
c28bbefe254311eeaf2f28c2dd2980ba,2.2b,Kaeya,20,1,Dull Blade,,Cryo
c28bbefe254311eeaf2f28c2dd2980ba,2.2b,Gorou,20,2,Hunter's Bow,,Geo
c28bbeff254311ee80d228c2dd2980ba,2.2b,Zhongli,90,0,Favonius Lance,Tenacity of the Millelith,Geo
c28bbeff254311ee80d228c2dd2980ba,2.2b,Hu Tao,90,3,Staff of Homa,Crimson Witch of Flames,Pyro
c28bbeff254311ee80d228c2dd2980ba,2.2b,Kaedehara Kazuha,90,0,Sacrificial Sword,Viridescent Venerer,Anemo
c28bbeff254311ee80d228c2dd2980ba,2.2b,Eula,90,6,Beacon of the Reed Sea,Pale Flame,Cryo
c28bbeff254311ee80d228c2dd2980ba,2.2b,Raiden Shogun,90,2,Staff of Homa,Emblem of Severed Fate,Electro
c28bbeff254311ee80d228c2dd2980ba,2.2b,Yelan,90,2,Aqua Simulacra,Emblem of Severed Fate,Hydro
c28bbeff254311ee80d228c2dd2980ba,2.2b,Nahida,90,1,Sacrificial Fragments,Deepwood Memories,Dendro
c28bbeff254311ee80d228c2dd2980ba,2.2b,Wanderer,90,0,Solar Pearl,Desert Pavilion Chronicle,Anemo
c28bbeff254311ee80d228c2dd2980ba,2.2b,Bennett,90,5,Aquila Favonia,Noblesse Oblige,Pyro
c28bbeff254311ee80d228c2dd2980ba,2.2b,Kuki Shinobu,90,1,Iron Sting,Flower of Paradise Lost,Electro
c28bbeff254311ee80d228c2dd2980ba,2.2b,Ningguang,89,6,Thrilling Tales of Dragon Slayers,"Archaic Petra, Gladiator's Finale",Geo
c28bbeff254311ee80d228c2dd2980ba,2.2b,Jean,80,3,Favonius Sword,Viridescent Venerer,Anemo
c28bbeff254311ee80d228c2dd2980ba,2.2b,Venti,80,0,The Stringless,Viridescent Venerer,Anemo
c28bbeff254311ee80d228c2dd2980ba,2.2b,Tartaglia,80,0,The Viridescent Hunt,Heart of Depth,Hydro
c28bbeff254311ee80d228c2dd2980ba,2.2b,Ganyu,80,0,Hamayumi,Blizzard Strayer,Cryo
c28bbeff254311ee80d228c2dd2980ba,2.2b,Xingqiu,80,6,Sacrificial Sword,Emblem of Severed Fate,Hydro
c28bbeff254311ee80d228c2dd2980ba,2.2b,Razor,80,6,Prototype Archaic,"Gladiator's Finale, Flex",Electro
c28bbeff254311ee80d228c2dd2980ba,2.2b,Mika,80,6,Favonius Lance,Tenacity of the Millelith,Cryo
c28bbeff254311ee80d228c2dd2980ba,2.2b,Mona,79,2,Oathsworn Eye,Emblem of Severed Fate,Hydro
c28bbeff254311ee80d228c2dd2980ba,2.2b,Fischl,79,6,Windblume Ode,Thundering Fury,Electro
c28bbeff254311ee80d228c2dd2980ba,2.2b,Sucrose,70,6,Sacrificial Fragments,Viridescent Venerer,Anemo
c28bbeff254311ee80d228c2dd2980ba,2.2b,Yun Jin,70,6,Beginner's Protector,Husk of Opulent Dreams,Geo
c28bbeff254311ee80d228c2dd2980ba,2.2b,Xiangling,70,6,"""The Catch""",Emblem of Severed Fate,Pyro
c28bbeff254311ee80d228c2dd2980ba,2.2b,Traveler,70,5,Prototype Rancour,Pale Flame,Dendro
c28bbeff254311ee80d228c2dd2980ba,2.2b,Collei,60,2,Sacrificial Bow,Gilded Dreams,Dendro
c28bbeff254311ee80d228c2dd2980ba,2.2b,Kaeya,60,3,Dull Blade,The Exile,Cryo
c28bbeff254311ee80d228c2dd2980ba,2.2b,Qiqi,60,3,The Flute,"Gladiator's Finale, Maiden Beloved",Cryo
c28bbeff254311ee80d228c2dd2980ba,2.2b,Beidou,60,6,Luxurious Sea-Lord,Emblem of Severed Fate,Electro
c28bbeff254311ee80d228c2dd2980ba,2.2b,Chongyun,60,6,Sacrificial Greatsword,Flex,Cryo
c28bbeff254311ee80d228c2dd2980ba,2.2b,Diona,60,6,Favonius Warbow,Maiden Beloved,Cryo
c28bbeff254311ee80d228c2dd2980ba,2.2b,Rosaria,60,4,Deathmatch,"Noblesse Oblige, Flex",Cryo
c28bbeff254311ee80d228c2dd2980ba,2.2b,Amber,30,0,Hunter's Bow,"Berserker, Traveling Doctor",Pyro
c28bbeff254311ee80d228c2dd2980ba,2.2b,Noelle,30,6,The Bell,The Exile,Geo
c28bbeff254311ee80d228c2dd2980ba,2.2b,Barbara,20,6,Apprentice's Notes,Maiden Beloved,Hydro
c28bbeff254311ee80d228c2dd2980ba,2.2b,Yanfei,20,6,Apprentice's Notes,,Pyro
c28bbeff254311ee80d228c2dd2980ba,2.2b,Kujou Sara,20,6,Hunter's Bow,,Electro
c28bbeff254311ee80d228c2dd2980ba,2.2b,Dori,20,4,Waster Greatsword,,Electro
c28bbeff254311ee80d228c2dd2980ba,2.2b,Candace,20,0,Beginner's Protector,,Hydro
c28bbeff254311ee80d228c2dd2980ba,2.2b,Layla,20,2,Dull Blade,,Cryo
c28bbeff254311ee80d228c2dd2980ba,2.2b,Aloy,20,0,Hunter's Bow,,Cryo
c28bbeff254311ee80d228c2dd2980ba,2.2b,Diluc,20,0,Waster Greatsword,,Pyro
c28bbeff254311ee80d228c2dd2980ba,2.2b,Keqing,20,2,Lion's Roar,,Electro
c28bbeff254311ee80d228c2dd2980ba,2.2b,Tighnari,20,0,Hunter's Bow,,Dendro
c28bbeff254311ee80d228c2dd2980ba,2.2b,Dehya,20,0,Waster Greatsword,,Pyro
c28bbeff254311ee80d228c2dd2980ba,2.2b,Lisa,20,3,Thrilling Tales of Dragon Slayers,Traveling Doctor,Electro
c28bbeff254311ee80d228c2dd2980ba,2.2b,Xinyan,20,6,Snow-Tombed Starsilver,"Bloodstained Chivalry, Noblesse Oblige",Pyro
c28bbeff254311ee80d228c2dd2980ba,2.2b,Thoma,20,6,Beginner's Protector,,Pyro
c28bbeff254311ee80d228c2dd2980ba,2.2b,Sayu,20,2,Waster Greatsword,,Anemo
c28bbeff254311ee80d228c2dd2980ba,2.2b,Gorou,20,1,Hunter's Bow,,Geo
c28bbeff254311ee80d228c2dd2980ba,2.2b,Shikanoin Heizou,20,0,Apprentice's Notes,,Anemo
c28bbeff254311ee80d228c2dd2980ba,2.2b,Faruzan,20,2,Hunter's Bow,,Anemo
c28bbeff254311ee80d228c2dd2980ba,2.2b,Yaoyao,20,0,Beginner's Protector,,Dendro
c28bbeff254311ee80d228c2dd2980ba,2.2b,Kaveh,20,0,Waster Greatsword,,Dendro
c28bbf00254311ee90ae28c2dd2980ba,2.2b,Lisa,90,6,Kagura's Verity,Thundering Fury,Electro
c28bbf00254311ee90ae28c2dd2980ba,2.2b,Alhaitham,90,2,Light of Foliar Incision,Gilded Dreams,Dendro
c28bbf00254311ee90ae28c2dd2980ba,2.2b,Nahida,90,2,A Thousand Floating Dreams,Deepwood Memories,Dendro
c28bbf00254311ee90ae28c2dd2980ba,2.2b,Kaedehara Kazuha,90,2,Freedom-Sworn,Viridescent Venerer,Anemo
c28bbf00254311ee90ae28c2dd2980ba,2.2b,Venti,90,0,Favonius Warbow,Viridescent Venerer,Anemo
c28bbf00254311ee90ae28c2dd2980ba,2.2b,Zhongli,90,1,Favonius Lance,Instructor,Geo
c28bbf00254311ee90ae28c2dd2980ba,2.2b,Raiden Shogun,90,0,Dragon's Bane,Gilded Dreams,Electro
c28bbf00254311ee90ae28c2dd2980ba,2.2b,Ningguang,90,6,Lost Prayer to the Sacred Winds,"Archaic Petra, Noblesse Oblige",Geo
c28bbf00254311ee90ae28c2dd2980ba,2.2b,Tartaglia,90,0,Thundering Pulse,"Heart of Depth, Wanderer's Troupe",Hydro
c28bbf00254311ee90ae28c2dd2980ba,2.2b,Hu Tao,90,0,Deathmatch,Shimenawa's Reminiscence,Pyro
c28bbf00254311ee90ae28c2dd2980ba,2.2b,Arataki Itto,90,0,Serpent Spine,Husk of Opulent Dreams,Geo
c28bbf00254311ee90ae28c2dd2980ba,2.2b,Yelan,90,0,Elegy for the End,Emblem of Severed Fate,Hydro
c28bbf00254311ee90ae28c2dd2980ba,2.2b,Baizhu,90,1,Hakushin Ring,Deepwood Memories,Dendro
c28bbf00254311ee90ae28c2dd2980ba,2.2b,Razor,90,6,Mailed Flower,Thundering Fury,Electro
c28bbf00254311ee90ae28c2dd2980ba,2.2b,Xiangling,90,6,"""The Catch""",Emblem of Severed Fate,Pyro
c28bbf00254311ee90ae28c2dd2980ba,2.2b,Beidou,90,6,Serpent Spine,"Noblesse Oblige, Thundering Fury",Electro
c28bbf00254311ee90ae28c2dd2980ba,2.2b,Xingqiu,90,6,Favonius Sword,Emblem of Severed Fate,Hydro
c28bbf00254311ee90ae28c2dd2980ba,2.2b,Fischl,90,6,Polar Star,Thundering Fury,Electro
c28bbf00254311ee90ae28c2dd2980ba,2.2b,Bennett,90,6,Mistsplitter Reforged,Noblesse Oblige,Pyro
c28bbf00254311ee90ae28c2dd2980ba,2.2b,Sucrose,90,6,Thrilling Tales of Dragon Slayers,Viridescent Venerer,Anemo
c28bbf00254311ee90ae28c2dd2980ba,2.2b,Thoma,90,6,Kitain Cross Spear,"Gilded Dreams, Wanderer's Troupe",Pyro
c28bbf00254311ee90ae28c2dd2980ba,2.2b,Kujou Sara,90,2,Fading Twilight,Emblem of Severed Fate,Electro
c28bbf00254311ee90ae28c2dd2980ba,2.2b,Kirara,90,2,Favonius Sword,Instructor,Dendro
c28bbf00254311ee90ae28c2dd2980ba,2.2b,Kuki Shinobu,90,1,Toukabou Shigure,Gilded Dreams,Electro
