uid,phase,name,level,cons,weapon,artifacts,element
722ed5bdcbca11ee823928c2dd2980ba,2.2b,Gaming,69,1,The Unforged,"Marechaussee Hunter, Song of Days Past",Pyro
722ed5bdcbca11ee823928c2dd2980ba,2.2b,Qiqi,60,1,The Flute,,Cryo
722ed5bdcbca11ee823928c2dd2980ba,2.2b,Razor,60,6,Sacrificial Greatsword,Emblem of Severed Fate,Electro
722ed5bdcbca11ee823928c2dd2980ba,2.2b,Chongyun,60,6,Luxurious Sea-Lord,Blizzard Strayer,Cryo
722ed5bdcbca11ee823928c2dd2980ba,2.2b,Layla,60,2,Favonius Sword,Wanderer's Troupe,Cryo
722ed5bdcbca11ee823928c2dd2980ba,2.2b,Kaeya,59,6,Favonius Sword,"Blizzard Strayer, Noblesse Oblige",Cryo
722ed5bdcbca11ee823928c2dd2980ba,2.2b,Thoma,50,6,Black Tassel,"Emblem of Severed Fate, Gladiator's Finale",Pyro
722ed5bdcbca11ee823928c2dd2980ba,2.2b,Kaveh,50,0,Forest Regalia,"Deepwood Memories, Gilded Dreams",Dendro
722ed5bdcbca11ee823928c2dd2980ba,2.2b,Diluc,40,3,Waster Greatsword,,Pyro
722ed5bdcbca11ee823928c2dd2980ba,2.2b,Mika,40,6,Missive Windspear,,Cryo
722ed5bdcbca11ee823928c2dd2980ba,2.2b,Gorou,39,3,Mitternachts Waltz,"Emblem of Severed Fate, Husk of Opulent Dreams",Geo
722ed5bdcbca11ee823928c2dd2980ba,2.2b,Aloy,20,0,Windblume Ode,,Cryo
722ed5bdcbca11ee823928c2dd2980ba,2.2b,Tighnari,19,1,The Viridescent Hunt,"Deepwood Memories, Gilded Dreams",Dendro
722ed5becbca11eebb0628c2dd2980ba,2.2b,Kamisato Ayaka,90,0,Amenoma Kageuchi,Wanderer's Troupe,Cryo
722ed5becbca11eebb0628c2dd2980ba,2.2b,Ganyu,90,1,Skyward Harp,Blizzard Strayer,Cryo
722ed5becbca11eebb0628c2dd2980ba,2.2b,Keqing,90,3,The Black Sword,Thundering Fury,Electro
722ed5becbca11eebb0628c2dd2980ba,2.2b,Hu Tao,90,1,Staff of Homa,Crimson Witch of Flames,Pyro
722ed5becbca11eebb0628c2dd2980ba,2.2b,Raiden Shogun,90,2,Primordial Jade Winged-Spear,Emblem of Severed Fate,Electro
722ed5becbca11eebb0628c2dd2980ba,2.2b,Sangonomiya Kokomi,90,0,Thrilling Tales of Dragon Slayers,Ocean-Hued Clam,Hydro
722ed5becbca11eebb0628c2dd2980ba,2.2b,Yae Miko,90,0,The Widsith,Shimenawa's Reminiscence,Electro
722ed5becbca11eebb0628c2dd2980ba,2.2b,Yelan,90,0,Aqua Simulacra,"Heart of Depth, Nymph's Dream",Hydro
722ed5becbca11eebb0628c2dd2980ba,2.2b,Nilou,90,0,Iron Sting,"Tenacity of the Millelith, Vourukasha's Glow",Hydro
722ed5becbca11eebb0628c2dd2980ba,2.2b,Furina,90,0,Festering Desire,Golden Troupe,Hydro
722ed5becbca11eebb0628c2dd2980ba,2.2b,Venti,89,0,Favonius Warbow,Viridescent Venerer,Anemo
722ed5becbca11eebb0628c2dd2980ba,2.2b,Klee,89,0,Apprentice's Notes,Emblem of Severed Fate,Pyro
722ed5becbca11eebb0628c2dd2980ba,2.2b,Zhongli,89,0,Favonius Lance,Tenacity of the Millelith,Geo
722ed5becbca11eebb0628c2dd2980ba,2.2b,Tartaglia,89,0,Skyward Harp,"Heart of Depth, Shimenawa's Reminiscence",Hydro
722ed5becbca11eebb0628c2dd2980ba,2.2b,Albedo,89,1,Dull Blade,Instructor,Geo
722ed5becbca11eebb0628c2dd2980ba,2.2b,Kaedehara Kazuha,89,0,Favonius Sword,Viridescent Venerer,Anemo
722ed5becbca11eebb0628c2dd2980ba,2.2b,Nahida,89,0,A Thousand Floating Dreams,Deepwood Memories,Dendro
722ed5becbca11eebb0628c2dd2980ba,2.2b,Razor,89,6,Skyward Pride,Gladiator's Finale,Electro
722ed5becbca11eebb0628c2dd2980ba,2.2b,Amber,89,2,The Stringless,Instructor,Pyro
722ed5becbca11eebb0628c2dd2980ba,2.2b,Xiangling,89,6,"""The Catch""",Emblem of Severed Fate,Pyro
722ed5becbca11eebb0628c2dd2980ba,2.2b,Xingqiu,89,6,Favonius Sword,"Emblem of Severed Fate, Gilded Dreams",Hydro
722ed5becbca11eebb0628c2dd2980ba,2.2b,Ningguang,89,6,Dodoco Tales,,Geo
722ed5becbca11eebb0628c2dd2980ba,2.2b,Fischl,89,6,Elegy for the End,"Gladiator's Finale, Thundering Fury",Electro
722ed5becbca11eebb0628c2dd2980ba,2.2b,Bennett,89,6,Sapwood Blade,Noblesse Oblige,Pyro
722ed5becbca11eebb0628c2dd2980ba,2.2b,Diona,89,6,Sacrificial Bow,Emblem of Severed Fate,Cryo
722ed5becbca11eebb0628c2dd2980ba,2.2b,Sucrose,89,6,Sacrificial Fragments,,Anemo
722ed5becbca11eebb0628c2dd2980ba,2.2b,Yanfei,89,6,Solar Pearl,"Crimson Witch of Flames, Emblem of Severed Fate",Pyro
722ed5becbca11eebb0628c2dd2980ba,2.2b,Kujou Sara,89,6,Mouun's Moon,Emblem of Severed Fate,Electro
722ed5becbca11eebb0628c2dd2980ba,2.2b,Yun Jin,89,1,Skyward Spine,Shimenawa's Reminiscence,Geo
722ed5becbca11eebb0628c2dd2980ba,2.2b,Layla,89,0,Sacrificial Sword,,Cryo
722ed5becbca11eebb0628c2dd2980ba,2.2b,Yaoyao,89,0,Beginner's Protector,,Dendro
722ed5becbca11eebb0628c2dd2980ba,2.2b,Chevreuse,89,2,Deathmatch,Gilded Dreams,Pyro
722ed5becbca11eebb0628c2dd2980ba,2.2b,Traveler,80,3,Dull Blade,,Hydro
722ed5becbca11eebb0628c2dd2980ba,2.2b,Barbara,79,6,Thrilling Tales of Dragon Slayers,,Hydro
722ed5becbca11eebb0628c2dd2980ba,2.2b,Beidou,70,6,Prototype Archaic,,Electro
722ed5becbca11eebb0628c2dd2980ba,2.2b,Qiqi,59,2,Toukabou Shigure,,Cryo
722ed5becbca11eebb0628c2dd2980ba,2.2b,Aloy,50,0,Hunter's Bow,,Cryo
722ed5becbca11eebb0628c2dd2980ba,2.2b,Lisa,50,0,Apprentice's Notes,,Electro
722ed5becbca11eebb0628c2dd2980ba,2.2b,Kaeya,50,4,Lion's Roar,,Cryo
722ed5becbca11eebb0628c2dd2980ba,2.2b,Chongyun,50,6,Sacrificial Greatsword,,Cryo
722ed5becbca11eebb0628c2dd2980ba,2.2b,Xinyan,50,5,Serpent Spine,,Pyro
722ed5becbca11eebb0628c2dd2980ba,2.2b,Jean,40,3,Lion's Roar,,Anemo
722ed5becbca11eebb0628c2dd2980ba,2.2b,Noelle,40,6,White Iron Greatsword,,Geo
722ed5becbca11eebb0628c2dd2980ba,2.2b,Charlotte,40,3,Skyward Atlas,"Emblem of Severed Fate, Shimenawa's Reminiscence",Cryo
722ed5becbca11eebb0628c2dd2980ba,2.2b,Sayu,24,6,Skyward Pride,,Anemo
722ed5becbca11eebb0628c2dd2980ba,2.2b,Thoma,22,6,Prototype Starglitter,,Pyro
722ed5becbca11eebb0628c2dd2980ba,2.2b,Collei,22,3,Rust,,Dendro
722ed5becbca11eebb0628c2dd2980ba,2.2b,Diluc,21,1,Waster Greatsword,,Pyro
722ed5becbca11eebb0628c2dd2980ba,2.2b,Rosaria,21,6,Beginner's Protector,,Cryo
722ed5becbca11eebb0628c2dd2980ba,2.2b,Gorou,21,1,Recurve Bow,Instructor,Geo
722ed5becbca11eebb0628c2dd2980ba,2.2b,Dori,20,4,Rainslasher,,Electro
722ed5becbca11eebb0628c2dd2980ba,2.2b,Lynette,20,0,Dull Blade,,Anemo
722ed5becbca11eebb0628c2dd2980ba,2.2b,Dehya,20,0,Waster Greatsword,,Pyro
722ed5becbca11eebb0628c2dd2980ba,2.2b,Faruzan,20,1,Hunter's Bow,,Anemo
722ed5bfcbca11eeb63e28c2dd2980ba,2.2b,Yoimiya,90,2,Thundering Pulse,Shimenawa's Reminiscence,Pyro
722ed5bfcbca11eeb63e28c2dd2980ba,2.2b,Raiden Shogun,90,1,Engulfing Lightning,Emblem of Severed Fate,Electro
722ed5bfcbca11eeb63e28c2dd2980ba,2.2b,Fischl,89,6,Aqua Simulacra,Golden Troupe,Electro
722ed5bfcbca11eeb63e28c2dd2980ba,2.2b,Sangonomiya Kokomi,89,0,Thrilling Tales of Dragon Slayers,Ocean-Hued Clam,Hydro
722ed5bfcbca11eeb63e28c2dd2980ba,2.2b,Yun Jin,89,6,Skyward Spine,Husk of Opulent Dreams,Geo
722ed5bfcbca11eeb63e28c2dd2980ba,2.2b,Klee,90,0,Solar Pearl,Wanderer's Troupe,Pyro
722ed5bfcbca11eeb63e28c2dd2980ba,2.2b,Kamisato Ayato,90,0,The Black Sword,Nymph's Dream,Hydro
722ed5bfcbca11eeb63e28c2dd2980ba,2.2b,Qiqi,80,3,Favonius Sword,Ocean-Hued Clam,Cryo
722ed5bfcbca11eeb63e28c2dd2980ba,2.2b,Jean,90,4,Fleuve Cendre Ferryman,Viridescent Venerer,Anemo
722ed5bfcbca11eeb63e28c2dd2980ba,2.2b,Venti,90,0,Elegy for the End,Viridescent Venerer,Anemo
722ed5bfcbca11eeb63e28c2dd2980ba,2.2b,Arataki Itto,90,0,Snow-Tombed Starsilver,,Geo
722ed5bfcbca11eeb63e28c2dd2980ba,2.2b,Nahida,90,0,The Widsith,"Gilded Dreams, Wanderer's Troupe",Dendro
722ed5bfcbca11eeb63e28c2dd2980ba,2.2b,Wanderer,90,1,Lost Prayer to the Sacred Winds,Viridescent Venerer,Anemo
722ed5bfcbca11eeb63e28c2dd2980ba,2.2b,Dehya,90,1,Wolf's Gravestone,Vourukasha's Glow,Pyro
722ed5bfcbca11eeb63e28c2dd2980ba,2.2b,Furina,90,0,Festering Desire,Golden Troupe,Hydro
722ed5bfcbca11eeb63e28c2dd2980ba,2.2b,Navia,90,0,Verdict,Nighttime Whispers in the Echoing Woods,Geo
722ed5bfcbca11eeb63e28c2dd2980ba,2.2b,Chevreuse,90,2,Rightful Reward,"Golden Troupe, Song of Days Past",Pyro
722ed5bfcbca11eeb63e28c2dd2980ba,2.2b,Kaedehara Kazuha,89,0,Sacrificial Sword,Viridescent Venerer,Anemo
722ed5bfcbca11eeb63e28c2dd2980ba,2.2b,Shenhe,89,0,Favonius Lance,"Emblem of Severed Fate, Shimenawa's Reminiscence",Cryo
722ed5bfcbca11eeb63e28c2dd2980ba,2.2b,Tighnari,89,1,Skyward Harp,Gilded Dreams,Dendro
722ed5bfcbca11eeb63e28c2dd2980ba,2.2b,Cyno,89,1,Staff of the Scarlet Sands,Gilded Dreams,Electro
722ed5bfcbca11eeb63e28c2dd2980ba,2.2b,Lyney,89,0,Scion of the Blazing Sun,Gladiator's Finale,Pyro
722ed5bfcbca11eeb63e28c2dd2980ba,2.2b,Neuvillette,89,0,Tome of the Eternal Flow,Marechaussee Hunter,Hydro
722ed5bfcbca11eeb63e28c2dd2980ba,2.2b,Bennett,89,6,Skyward Blade,Noblesse Oblige,Pyro
722ed5bfcbca11eeb63e28c2dd2980ba,2.2b,Kirara,89,0,Sword of Narzissenkreuz,,Dendro
722ed5bfcbca11eeb63e28c2dd2980ba,2.2b,Kuki Shinobu,89,6,Xiphos' Moonlight,Deepwood Memories,Electro
722ed5bfcbca11eeb63e28c2dd2980ba,2.2b,Charlotte,89,1,Oathsworn Eye,"Emblem of Severed Fate, Ocean-Hued Clam",Cryo
722ed5bfcbca11eeb63e28c2dd2980ba,2.2b,Kamisato Ayaka,85,0,Amenoma Kageuchi,Blizzard Strayer,Cryo
722ed5bfcbca11eeb63e28c2dd2980ba,2.2b,Rosaria,85,6,"""The Catch""","Blizzard Strayer, Shimenawa's Reminiscence",Cryo
722ed5bfcbca11eeb63e28c2dd2980ba,2.2b,Xiao,82,0,Primordial Jade Winged-Spear,Vermillion Hereafter,Anemo
722ed5bfcbca11eeb63e28c2dd2980ba,2.2b,Zhongli,82,0,Favonius Lance,Deepwood Memories,Geo
722ed5bfcbca11eeb63e28c2dd2980ba,2.2b,Beidou,81,6,Serpent Spine,"Flower of Paradise Lost, Wanderer's Troupe",Electro
722ed5bfcbca11eeb63e28c2dd2980ba,2.2b,Sayu,81,6,Katsuragikiri Nagamasa,,Anemo
722ed5bfcbca11eeb63e28c2dd2980ba,2.2b,Diluc,80,0,Mailed Flower,Gilded Dreams,Pyro
722ed5bfcbca11eeb63e28c2dd2980ba,2.2b,Albedo,80,0,Cinnabar Spindle,Husk of Opulent Dreams,Geo
722ed5bfcbca11eeb63e28c2dd2980ba,2.2b,Mona,80,3,Favonius Codex,Emblem of Severed Fate,Hydro
722ed5bfcbca11eeb63e28c2dd2980ba,2.2b,Keqing,80,4,Dull Blade,,Electro
722ed5bfcbca11eeb63e28c2dd2980ba,2.2b,Barbara,80,6,Apprentice's Notes,Ocean-Hued Clam,Hydro
722ed5bfcbca11eeb63e28c2dd2980ba,2.2b,Xiangling,80,6,Dragonspine Spear,Marechaussee Hunter,Pyro
722ed5bfcbca11eeb63e28c2dd2980ba,2.2b,Xingqiu,80,6,Sacrificial Sword,Nymph's Dream,Hydro
722ed5bfcbca11eeb63e28c2dd2980ba,2.2b,Ningguang,80,6,Dodoco Tales,Golden Troupe,Geo
722ed5bfcbca11eeb63e28c2dd2980ba,2.2b,Noelle,80,6,Whiteblind,Husk of Opulent Dreams,Geo
722ed5bfcbca11eeb63e28c2dd2980ba,2.2b,Diona,80,6,Sacrificial Bow,Deepwood Memories,Cryo
722ed5bfcbca11eeb63e28c2dd2980ba,2.2b,Sucrose,80,6,Sacrificial Fragments,Viridescent Venerer,Anemo
722ed5bfcbca11eeb63e28c2dd2980ba,2.2b,Xinyan,80,6,Favonius Greatsword,Gilded Dreams,Pyro
722ed5bfcbca11eeb63e28c2dd2980ba,2.2b,Yanfei,80,6,Apprentice's Notes,,Pyro
722ed5bfcbca11eeb63e28c2dd2980ba,2.2b,Gorou,80,6,Amos' Bow,Husk of Opulent Dreams,Geo
722ed5bfcbca11eeb63e28c2dd2980ba,2.2b,Kujou Sara,80,5,Fading Twilight,,Electro
722ed5bfcbca11eeb63e28c2dd2980ba,2.2b,Collei,80,5,The Stringless,Deepwood Memories,Dendro
722ed5bfcbca11eeb63e28c2dd2980ba,2.2b,Dori,80,2,The Bell,Emblem of Severed Fate,Electro
722ed5bfcbca11eeb63e28c2dd2980ba,2.2b,Candace,80,6,Staff of Homa,"Emblem of Severed Fate, Nymph's Dream",Hydro
722ed5bfcbca11eeb63e28c2dd2980ba,2.2b,Faruzan,80,3,Favonius Warbow,Noblesse Oblige,Anemo
722ed5bfcbca11eeb63e28c2dd2980ba,2.2b,Yaoyao,80,1,Dragon's Bane,Deepwood Memories,Dendro
722ed5bfcbca11eeb63e28c2dd2980ba,2.2b,Mika,80,4,Deathmatch,Noblesse Oblige,Cryo
722ed5bfcbca11eeb63e28c2dd2980ba,2.2b,Lynette,80,3,Wolf-Fang,Noblesse Oblige,Anemo
722ed5bfcbca11eeb63e28c2dd2980ba,2.2b,Freminet,80,0,Talking Stick,Marechaussee Hunter,Cryo
722ed5bfcbca11eeb63e28c2dd2980ba,2.2b,Traveler,80,6,Sapwood Blade,Gladiator's Finale,Hydro
722ed5bfcbca11eeb63e28c2dd2980ba,2.2b,Aloy,70,0,The Viridescent Hunt,Desert Pavilion Chronicle,Cryo
722ed5bfcbca11eeb63e28c2dd2980ba,2.2b,Lisa,70,0,Mappa Mare,,Electro
722ed5bfcbca11eeb63e28c2dd2980ba,2.2b,Razor,70,5,Waster Greatsword,,Electro
722ed5bfcbca11eeb63e28c2dd2980ba,2.2b,Amber,70,2,Hunter's Bow,,Pyro
722ed5bfcbca11eeb63e28c2dd2980ba,2.2b,Chongyun,70,6,Waster Greatsword,,Cryo
722ed5bfcbca11eeb63e28c2dd2980ba,2.2b,Thoma,70,3,Beginner's Protector,,Pyro
722ed5bfcbca11eeb63e28c2dd2980ba,2.2b,Shikanoin Heizou,70,4,Apprentice's Notes,,Anemo
722ed5bfcbca11eeb63e28c2dd2980ba,2.2b,Layla,70,4,Cool Steel,,Cryo
722ed5bfcbca11eeb63e28c2dd2980ba,2.2b,Kaveh,70,2,Waster Greatsword,,Dendro
722ed5bfcbca11eeb63e28c2dd2980ba,2.2b,Gaming,70,0,Luxurious Sea-Lord,"Gladiator's Finale, Wanderer's Troupe",Pyro
722ed5bfcbca11eeb63e28c2dd2980ba,2.2b,Kaeya,50,4,Dull Blade,,Cryo
722ed5c0cbca11ee941f28c2dd2980ba,2.2b,Venti,90,0,Aqua Simulacra,Viridescent Venerer,Anemo
722ed5c0cbca11ee941f28c2dd2980ba,2.2b,Xiao,90,0,Primordial Jade Winged-Spear,Vermillion Hereafter,Anemo
722ed5c0cbca11ee941f28c2dd2980ba,2.2b,Zhongli,90,1,Deathmatch,Tenacity of the Millelith,Geo
722ed5c0cbca11ee941f28c2dd2980ba,2.2b,Tartaglia,90,0,The Stringless,Heart of Depth,Hydro
722ed5c0cbca11ee941f28c2dd2980ba,2.2b,Qiqi,90,4,Summit Shaper,Ocean-Hued Clam,Cryo
722ed5c0cbca11ee941f28c2dd2980ba,2.2b,Albedo,90,0,Cinnabar Spindle,Husk of Opulent Dreams,Geo
722ed5c0cbca11ee941f28c2dd2980ba,2.2b,Kaedehara Kazuha,90,6,Light of Foliar Incision,Viridescent Venerer,Anemo
722ed5c0cbca11ee941f28c2dd2980ba,2.2b,Arataki Itto,90,1,Redhorn Stonethresher,Husk of Opulent Dreams,Geo
722ed5c0cbca11ee941f28c2dd2980ba,2.2b,Tighnari,90,3,Hunter's Path,Wanderer's Troupe,Dendro
722ed5c0cbca11ee941f28c2dd2980ba,2.2b,Cyno,90,0,Staff of the Scarlet Sands,Gilded Dreams,Electro
722ed5c0cbca11ee941f28c2dd2980ba,2.2b,Wanderer,90,6,Tulaytullah's Remembrance,Desert Pavilion Chronicle,Anemo
722ed5c0cbca11ee941f28c2dd2980ba,2.2b,Lyney,90,1,The First Great Magic,Marechaussee Hunter,Pyro
722ed5c0cbca11ee941f28c2dd2980ba,2.2b,Furina,90,0,Wolf-Fang,Golden Troupe,Hydro
722ed5c0cbca11ee941f28c2dd2980ba,2.2b,Razor,90,6,Mailed Flower,"Tenacity of the Millelith, Wanderer's Troupe",Electro
722ed5c0cbca11ee941f28c2dd2980ba,2.2b,Xiangling,90,6,"""The Catch""",Crimson Witch of Flames,Pyro
722ed5c0cbca11ee941f28c2dd2980ba,2.2b,Xingqiu,90,6,Sacrificial Sword,Emblem of Severed Fate,Hydro
722ed5c0cbca11ee941f28c2dd2980ba,2.2b,Fischl,90,6,Skyward Harp,Pale Flame,Electro
722ed5c0cbca11ee941f28c2dd2980ba,2.2b,Bennett,90,6,Mistsplitter Reforged,Crimson Witch of Flames,Pyro
722ed5c0cbca11ee941f28c2dd2980ba,2.2b,Chongyun,90,6,Beacon of the Reed Sea,"Blizzard Strayer, Noblesse Oblige",Cryo
722ed5c0cbca11ee941f28c2dd2980ba,2.2b,Diona,90,6,Sacrificial Bow,Noblesse Oblige,Cryo
722ed5c0cbca11ee941f28c2dd2980ba,2.2b,Sucrose,90,6,Sacrificial Fragments,Viridescent Venerer,Anemo
722ed5c0cbca11ee941f28c2dd2980ba,2.2b,Thoma,90,6,Kitain Cross Spear,Gilded Dreams,Pyro
722ed5c0cbca11ee941f28c2dd2980ba,2.2b,Gorou,90,6,Favonius Warbow,Noblesse Oblige,Geo
722ed5c0cbca11ee941f28c2dd2980ba,2.2b,Shikanoin Heizou,90,6,Lost Prayer to the Sacred Winds,,Anemo
722ed5c0cbca11ee941f28c2dd2980ba,2.2b,Yun Jin,90,1,Favonius Lance,Husk of Opulent Dreams,Geo
722ed5c0cbca11ee941f28c2dd2980ba,2.2b,Kuki Shinobu,90,6,Freedom-Sworn,Flower of Paradise Lost,Electro
722ed5c0cbca11ee941f28c2dd2980ba,2.2b,Faruzan,90,6,Amos' Bow,Noblesse Oblige,Anemo
722ed5c0cbca11ee941f28c2dd2980ba,2.2b,Yaoyao,90,0,Favonius Lance,Deepwood Memories,Dendro
722ed5c0cbca11ee941f28c2dd2980ba,2.2b,Mika,90,1,Skyward Spine,Noblesse Oblige,Cryo
722ed5c0cbca11ee941f28c2dd2980ba,2.2b,Freminet,90,3,Verdict,Blizzard Strayer,Cryo
722ed5c0cbca11ee941f28c2dd2980ba,2.2b,Xianyun,90,0,Crane's Echoing Call,Viridescent Venerer,Anemo
722ed5c0cbca11ee941f28c2dd2980ba,2.2b,Gaming,90,3,Wolf's Gravestone,Marechaussee Hunter,Pyro
