uid,name,element,level,cons,weapon,artifacts
e1242a8fb97e11ed815628c2dd2980ba,Xingqiu,Hydro,80,6,Sacrificial Sword,Emblem of Severed Fate
e1242a8fb97e11ed815628c2dd2980ba,Ningguang,Geo,80,6,Dodoco Tales,
e1242a8fb97e11ed815628c2dd2980ba,Bennett,Pyro,80,6,Sapwood Blade,Noblesse Oblige
e1242a8fb97e11ed815628c2dd2980ba,Noelle,Geo,80,6,Whiteblind,Husk of Opulent Dreams
e1242a8fb97e11ed815628c2dd2980ba,Diona,Cryo,80,6,Sacrificial Bow,"Ocean-Hued Clam, Flex"
e1242a8fb97e11ed815628c2dd2980ba,Sucrose,Anemo,80,6,Sacrificial Fragments,Viridescent Venerer
e1242a8fb97e11ed815628c2dd2980ba,Xinyan,Pyro,80,6,Rainslasher,Gilded Dreams
e1242a8fb97e11ed815628c2dd2980ba,Rosaria,Cryo,80,5,Favonius Lance,"Blizzard Strayer, Flex"
e1242a8fb97e11ed815628c2dd2980ba,Yanfei,Pyro,80,6,Apprentice's Notes,
e1242a8fb97e11ed815628c2dd2980ba,Gorou,Geo,80,6,Amos' Bow,"Emblem of Severed Fate, Husk of Opulent Dreams"
e1242a8fb97e11ed815628c2dd2980ba,Kujou Sara,Electro,80,4,Fading Twilight,
e1242a8fb97e11ed815628c2dd2980ba,Collei,Dendro,80,4,Windblume Ode,Deepwood Memories
e1242a8fb97e11ed815628c2dd2980ba,Candace,Hydro,80,2,Black Tassel,Flower of Paradise Lost
e1242a8fb97e11ed815628c2dd2980ba,Faruzan,Anemo,80,2,Favonius Warbow,Noblesse Oblige
e1242a8fb97e11ed815628c2dd2980ba,Yaoyao,Dendro,80,1,Dragon's Bane,Deepwood Memories
e1242a8fb97e11ed815628c2dd2980ba,Traveler,Dendro,80,6,Dull Blade,"Noblesse Oblige, Flex"
e1242a8fb97e11ed815628c2dd2980ba,Dori,Electro,79,1,The Bell,Emblem of Severed Fate
e1242a8fb97e11ed815628c2dd2980ba,Aloy,Cryo,70,0,The Viridescent Hunt,Flex
e1242a8fb97e11ed815628c2dd2980ba,Lisa,Electro,70,0,Mappa Mare,
e1242a8fb97e11ed815628c2dd2980ba,Razor,Electro,70,5,Waster Greatsword,
e1242a8fb97e11ed815628c2dd2980ba,Amber,Pyro,70,2,Hunter's Bow,
e1242a8fb97e11ed815628c2dd2980ba,Chongyun,Cryo,70,6,Waster Greatsword,
e1242a8fb97e11ed815628c2dd2980ba,Thoma,Pyro,70,1,Beginner's Protector,Flower of Paradise Lost
e1242a8fb97e11ed815628c2dd2980ba,Shikanoin Heizou,Anemo,70,3,Apprentice's Notes,
e1242a8fb97e11ed815628c2dd2980ba,Layla,Cryo,59,0,Festering Desire,"Emblem of Severed Fate, Noblesse Oblige"
e1242a8fb97e11ed815628c2dd2980ba,Kaeya,Cryo,50,3,Dull Blade,
e1242a90b97e11eda97a28c2dd2980ba,Kamisato Ayaka,Cryo,90,0,Mistsplitter Reforged,Blizzard Strayer
e1242a90b97e11eda97a28c2dd2980ba,Qiqi,Cryo,90,0,The Black Sword,"Bloodstained Chivalry, Pale Flame"
e1242a90b97e11eda97a28c2dd2980ba,Ganyu,Cryo,90,0,Prototype Crescent,Blizzard Strayer
e1242a90b97e11eda97a28c2dd2980ba,Nahida,Dendro,90,0,Sacrificial Fragments,Deepwood Memories
e1242a90b97e11eda97a28c2dd2980ba,Fischl,Electro,90,6,The Stringless,"Gladiator's Finale, Thundering Fury"
e1242a90b97e11eda97a28c2dd2980ba,Traveler,Anemo,90,6,Dull Blade,
e1242a90b97e11eda97a28c2dd2980ba,Yoimiya,Pyro,89,1,Skyward Harp,"Crimson Witch of Flames, Gladiator's Finale"
e1242a90b97e11eda97a28c2dd2980ba,Xiangling,Pyro,89,6,"""The Catch""","Gladiator's Finale, Noblesse Oblige"
e1242a90b97e11eda97a28c2dd2980ba,Venti,Anemo,81,0,Elegy for the End,Viridescent Venerer
e1242a90b97e11eda97a28c2dd2980ba,Bennett,Pyro,80,5,Prototype Rancour,Noblesse Oblige
e1242a90b97e11eda97a28c2dd2980ba,Diona,Cryo,80,6,Sacrificial Bow,Tenacity of the Millelith
e1242a90b97e11eda97a28c2dd2980ba,Klee,Pyro,79,0,Dodoco Tales,
e1242a90b97e11eda97a28c2dd2980ba,Mona,Hydro,79,0,Favonius Codex,Noblesse Oblige
e1242a90b97e11eda97a28c2dd2980ba,Keqing,Electro,79,0,Lion's Roar,Thundering Fury
e1242a90b97e11eda97a28c2dd2980ba,Xingqiu,Hydro,79,6,Sacrificial Sword,"Heart of Depth, Noblesse Oblige"
e1242a90b97e11eda97a28c2dd2980ba,Yun Jin,Geo,79,3,Favonius Lance,"Heart of Depth, Husk of Opulent Dreams"
e1242a90b97e11eda97a28c2dd2980ba,Diluc,Pyro,79,1,Prototype Archaic,
e1242a90b97e11eda97a28c2dd2980ba,Sucrose,Anemo,79,3,Thrilling Tales of Dragon Slayers,"Noblesse Oblige, Viridescent Venerer"
e1242a90b97e11eda97a28c2dd2980ba,Beidou,Electro,79,6,Waster Greatsword,
e1242a90b97e11eda97a28c2dd2980ba,Hu Tao,Pyro,77,0,Staff of Homa,
e1242a90b97e11eda97a28c2dd2980ba,Yaoyao,Dendro,77,0,Primordial Jade Winged-Spear,Emblem of Severed Fate
e1242a90b97e11eda97a28c2dd2980ba,Chongyun,Cryo,69,5,Sacrificial Greatsword,
e1242a90b97e11eda97a28c2dd2980ba,Collei,Dendro,60,0,Favonius Warbow,Noblesse Oblige
e1242a90b97e11eda97a28c2dd2980ba,Lisa,Electro,60,0,Thrilling Tales of Dragon Slayers,
e1242a90b97e11eda97a28c2dd2980ba,Barbara,Hydro,50,6,Apprentice's Notes,
e1242a90b97e11eda97a28c2dd2980ba,Amber,Pyro,50,2,Hunter's Bow,
e1242a90b97e11eda97a28c2dd2980ba,Jean,Anemo,50,1,Dull Blade,
e1242a90b97e11eda97a28c2dd2980ba,Kaeya,Cryo,50,0,Cinnabar Spindle,
e1242a90b97e11eda97a28c2dd2980ba,Razor,Electro,50,5,Waster Greatsword,
e1242a90b97e11eda97a28c2dd2980ba,Rosaria,Cryo,50,6,Beginner's Protector,
e1242a90b97e11eda97a28c2dd2980ba,Dehya,Pyro,40,0,Wolf's Gravestone,"Crimson Witch of Flames, Gladiator's Finale"
e1242a90b97e11eda97a28c2dd2980ba,Noelle,Geo,40,6,Waster Greatsword,
e1242a90b97e11eda97a28c2dd2980ba,Ningguang,Geo,21,6,Apprentice's Notes,
e1242a90b97e11eda97a28c2dd2980ba,Sayu,Anemo,20,2,Luxurious Sea-Lord,
e1242a90b97e11eda97a28c2dd2980ba,Yanfei,Pyro,1,3,Apprentice's Notes,
e1242a90b97e11eda97a28c2dd2980ba,Xinyan,Pyro,1,0,Waster Greatsword,
e1242a90b97e11eda97a28c2dd2980ba,Thoma,Pyro,1,2,Beginner's Protector,
e1242a90b97e11eda97a28c2dd2980ba,Kujou Sara,Electro,1,0,Hunter's Bow,
e1242a90b97e11eda97a28c2dd2980ba,Shikanoin Heizou,Anemo,1,0,Apprentice's Notes,
e1242a90b97e11eda97a28c2dd2980ba,Kuki Shinobu,Electro,1,0,Dull Blade,Thundersoother
e1242a90b97e11eda97a28c2dd2980ba,Dori,Electro,1,0,Waster Greatsword,
e1242a91b97e11edbb3228c2dd2980ba,Lisa,Electro,90,6,Kagura's Verity,Thundering Fury
e1242a91b97e11edbb3228c2dd2980ba,Venti,Anemo,90,0,The Stringless,Viridescent Venerer
e1242a91b97e11edbb3228c2dd2980ba,Zhongli,Geo,90,1,Favonius Lance,Instructor
e1242a91b97e11edbb3228c2dd2980ba,Raiden Shogun,Electro,90,0,Favonius Lance,Emblem of Severed Fate
e1242a91b97e11edbb3228c2dd2980ba,Nahida,Dendro,90,2,A Thousand Floating Dreams,Deepwood Memories
e1242a91b97e11edbb3228c2dd2980ba,Kaedehara Kazuha,Anemo,90,2,Freedom-Sworn,Viridescent Venerer
e1242a91b97e11edbb3228c2dd2980ba,Tartaglia,Hydro,90,0,The Viridescent Hunt,"Heart of Depth, Wanderer's Troupe"
e1242a91b97e11edbb3228c2dd2980ba,Arataki Itto,Geo,90,0,Serpent Spine,Husk of Opulent Dreams
e1242a91b97e11edbb3228c2dd2980ba,Hu Tao,Pyro,90,0,Deathmatch,Shimenawa's Reminiscence
e1242a91b97e11edbb3228c2dd2980ba,Alhaitham,Dendro,90,2,Light of Foliar Incision,Gilded Dreams
e1242a91b97e11edbb3228c2dd2980ba,Xiangling,Pyro,90,6,"""The Catch""",Emblem of Severed Fate
e1242a91b97e11edbb3228c2dd2980ba,Xingqiu,Hydro,90,6,Skyward Blade,Noblesse Oblige
e1242a91b97e11edbb3228c2dd2980ba,Ningguang,Geo,90,6,Lost Prayer to the Sacred Winds,"Archaic Petra, Noblesse Oblige"
e1242a91b97e11edbb3228c2dd2980ba,Fischl,Electro,90,6,Polar Star,Thundering Fury
e1242a91b97e11edbb3228c2dd2980ba,Bennett,Pyro,90,6,Mistsplitter Reforged,Noblesse Oblige
e1242a91b97e11edbb3228c2dd2980ba,Sucrose,Anemo,90,6,Thrilling Tales of Dragon Slayers,Viridescent Venerer
e1242a91b97e11edbb3228c2dd2980ba,Kujou Sara,Electro,90,2,Fading Twilight,Emblem of Severed Fate
e1242a91b97e11edbb3228c2dd2980ba,Kuki Shinobu,Electro,90,1,Toukabou Shigure,Gilded Dreams
e1242a91b97e11edbb3228c2dd2980ba,Yelan,Hydro,90,0,Elegy for the End,Emblem of Severed Fate
e1242a91b97e11edbb3228c2dd2980ba,Traveler,Dendro,90,6,Favonius Sword,Deepwood Memories
e1242a91b97e11edbb3228c2dd2980ba,Jean,Anemo,80,3,Favonius Sword,"Gladiator's Finale, Viridescent Venerer"
e1242a91b97e11edbb3228c2dd2980ba,Diluc,Pyro,80,2,Wolf's Gravestone,Crimson Witch of Flames
e1242a91b97e11edbb3228c2dd2980ba,Qiqi,Cryo,80,3,Aquila Favonia,"Gladiator's Finale, Maiden Beloved"
e1242a91b97e11edbb3228c2dd2980ba,Mona,Hydro,80,3,The Widsith,"Heart of Depth, Noblesse Oblige"
e1242a91b97e11edbb3228c2dd2980ba,Keqing,Electro,80,2,Lion's Roar,Thundersoother
e1242a91b97e11edbb3228c2dd2980ba,Barbara,Hydro,80,6,Thrilling Tales of Dragon Slayers,Ocean-Hued Clam
e1242a91b97e11edbb3228c2dd2980ba,Kaeya,Cryo,80,5,Festering Desire,"Blizzard Strayer, Gilded Dreams"
e1242a91b97e11edbb3228c2dd2980ba,Beidou,Electro,80,6,Serpent Spine,"Noblesse Oblige, Thundering Fury"
e1242a91b97e11edbb3228c2dd2980ba,Noelle,Geo,80,6,The Unforged,Gladiator's Finale
e1242a91b97e11edbb3228c2dd2980ba,Rosaria,Cryo,80,3,Primordial Jade Winged-Spear,"Blizzard Strayer, Noblesse Oblige"
e1242a91b97e11edbb3228c2dd2980ba,Thoma,Pyro,80,6,Kitain Cross Spear,
e1242a91b97e11edbb3228c2dd2980ba,Sayu,Anemo,80,5,Favonius Greatsword,Viridescent Venerer
e1242a91b97e11edbb3228c2dd2980ba,Gorou,Geo,80,3,Favonius Warbow,The Exile
e1242a91b97e11edbb3228c2dd2980ba,Yun Jin,Geo,80,6,Prototype Starglitter,"Noblesse Oblige, Flex"
e1242a91b97e11edbb3228c2dd2980ba,Collei,Dendro,80,4,Favonius Warbow,Instructor
e1242a91b97e11edbb3228c2dd2980ba,Dori,Electro,80,2,Skyward Pride,Noblesse Oblige
e1242a91b97e11edbb3228c2dd2980ba,Candace,Hydro,80,0,Black Tassel,
e1242a91b97e11edbb3228c2dd2980ba,Yaoyao,Dendro,80,3,Favonius Lance,Deepwood Memories
e1242a91b97e11edbb3228c2dd2980ba,Aloy,Cryo,70,0,Hamayumi,
e1242a91b97e11edbb3228c2dd2980ba,Razor,Electro,70,6,Snow-Tombed Starsilver,
e1242a91b97e11edbb3228c2dd2980ba,Amber,Pyro,70,5,Favonius Warbow,
e1242a91b97e11edbb3228c2dd2980ba,Chongyun,Cryo,70,6,Luxurious Sea-Lord,
e1242a91b97e11edbb3228c2dd2980ba,Diona,Cryo,70,6,Sacrificial Bow,
e1242a91b97e11edbb3228c2dd2980ba,Xinyan,Pyro,70,6,Prototype Archaic,
e1242a91b97e11edbb3228c2dd2980ba,Yanfei,Pyro,70,6,Thrilling Tales of Dragon Slayers,
e1242a91b97e11edbb3228c2dd2980ba,Shikanoin Heizou,Anemo,70,4,Solar Pearl,
e1242a91b97e11edbb3228c2dd2980ba,Layla,Cryo,70,0,Favonius Sword,
e1242a92b97e11eda5e528c2dd2980ba,Kamisato Ayaka,Cryo,90,0,Mistsplitter Reforged,Blizzard Strayer
e1242a92b97e11eda5e528c2dd2980ba,Diluc,Pyro,90,1,The Unforged,
e1242a92b97e11eda5e528c2dd2980ba,Tartaglia,Hydro,90,1,Aqua Simulacra,"Heart of Depth, Shimenawa's Reminiscence"
e1242a92b97e11eda5e528c2dd2980ba,Kaedehara Kazuha,Anemo,90,2,Freedom-Sworn,Viridescent Venerer
e1242a92b97e11eda5e528c2dd2980ba,Raiden Shogun,Electro,90,3,Staff of Homa,Emblem of Severed Fate
e1242a92b97e11eda5e528c2dd2980ba,Yae Miko,Electro,90,0,Kagura's Verity,"Noblesse Oblige, Shimenawa's Reminiscence"
e1242a92b97e11eda5e528c2dd2980ba,Xiangling,Pyro,90,6,"""The Catch""",Emblem of Severed Fate
e1242a92b97e11eda5e528c2dd2980ba,Bennett,Pyro,90,6,Mistsplitter Reforged,Noblesse Oblige
e1242a92b97e11eda5e528c2dd2980ba,Kujou Sara,Electro,90,6,Elegy for the End,Emblem of Severed Fate
e1242a92b97e11eda5e528c2dd2980ba,Yelan,Hydro,90,0,Aqua Simulacra,Emblem of Severed Fate
e1242a92b97e11eda5e528c2dd2980ba,Venti,Anemo,80,0,The Stringless,Viridescent Venerer
e1242a92b97e11eda5e528c2dd2980ba,Zhongli,Geo,80,1,Favonius Lance,
e1242a92b97e11eda5e528c2dd2980ba,Ganyu,Cryo,80,0,Polar Star,Blizzard Strayer
e1242a92b97e11eda5e528c2dd2980ba,Mona,Hydro,80,1,Thrilling Tales of Dragon Slayers,Noblesse Oblige
e1242a92b97e11eda5e528c2dd2980ba,Hu Tao,Pyro,80,0,Staff of the Scarlet Sands,Crimson Witch of Flames
e1242a92b97e11eda5e528c2dd2980ba,Beidou,Electro,80,6,Serpent Spine,
e1242a92b97e11eda5e528c2dd2980ba,Xingqiu,Hydro,80,6,Skyward Blade,"Heart of Depth, Noblesse Oblige"
e1242a92b97e11eda5e528c2dd2980ba,Fischl,Electro,80,6,Thundering Pulse,"Gladiator's Finale, Shimenawa's Reminiscence"
e1242a92b97e11eda5e528c2dd2980ba,Sucrose,Anemo,80,6,Thrilling Tales of Dragon Slayers,Viridescent Venerer
e1242a92b97e11eda5e528c2dd2980ba,Xiao,Anemo,80,0,Staff of Homa,"Shimenawa's Reminiscence, Viridescent Venerer"
e1242a92b97e11eda5e528c2dd2980ba,Traveler,Dendro,80,3,Favonius Sword,Noblesse Oblige
e1242a92b97e11eda5e528c2dd2980ba,Kaeya,Cryo,70,1,Festering Desire,
e1242a92b97e11eda5e528c2dd2980ba,Diona,Cryo,70,6,Sacrificial Bow,
e1242a92b97e11eda5e528c2dd2980ba,Ningguang,Geo,60,6,Thrilling Tales of Dragon Slayers,
e1242a92b97e11eda5e528c2dd2980ba,Chongyun,Cryo,60,6,Waster Greatsword,
e1242a92b97e11eda5e528c2dd2980ba,Jean,Anemo,40,1,Skyward Blade,
e1242a92b97e11eda5e528c2dd2980ba,Razor,Electro,40,6,Waster Greatsword,
e1242a92b97e11eda5e528c2dd2980ba,Yanfei,Pyro,40,6,Dodoco Tales,
e1242a92b97e11eda5e528c2dd2980ba,Amber,Pyro,21,0,Favonius Warbow,Instructor
e1242a92b97e11eda5e528c2dd2980ba,Keqing,Electro,20,2,Lion's Roar,
e1242a92b97e11eda5e528c2dd2980ba,Aloy,Cryo,20,0,Hunter's Bow,
e1242a92b97e11eda5e528c2dd2980ba,Qiqi,Cryo,20,2,Dull Blade,
e1242a92b97e11eda5e528c2dd2980ba,Lisa,Electro,20,2,Apprentice's Notes,
e1242a92b97e11eda5e528c2dd2980ba,Barbara,Hydro,20,6,Apprentice's Notes,
e1242a92b97e11eda5e528c2dd2980ba,Noelle,Geo,20,6,Waster Greatsword,
e1242a92b97e11eda5e528c2dd2980ba,Xinyan,Pyro,20,6,Waster Greatsword,
e1242a92b97e11eda5e528c2dd2980ba,Rosaria,Cryo,20,6,Deathmatch,
e1242a92b97e11eda5e528c2dd2980ba,Thoma,Pyro,20,6,Beginner's Protector,
e1242a92b97e11eda5e528c2dd2980ba,Sayu,Anemo,20,6,Waster Greatsword,
e1242a92b97e11eda5e528c2dd2980ba,Gorou,Geo,20,2,Hunter's Bow,
e1242a92b97e11eda5e528c2dd2980ba,Shikanoin Heizou,Anemo,20,6,Lost Prayer to the Sacred Winds,
e1242a92b97e11eda5e528c2dd2980ba,Yun Jin,Geo,20,2,Beginner's Protector,
e1242a92b97e11eda5e528c2dd2980ba,Kuki Shinobu,Electro,20,2,Dull Blade,
e1242a92b97e11eda5e528c2dd2980ba,Collei,Dendro,20,2,Hunter's Bow,
e1242a92b97e11eda5e528c2dd2980ba,Dori,Electro,20,0,Waster Greatsword,
e1242a92b97e11eda5e528c2dd2980ba,Candace,Hydro,20,0,Beginner's Protector,
e1242a92b97e11eda5e528c2dd2980ba,Layla,Cryo,20,6,Dull Blade,
e1242a92b97e11eda5e528c2dd2980ba,Faruzan,Anemo,20,0,Hunter's Bow,
e1242a92b97e11eda5e528c2dd2980ba,Yaoyao,Dendro,20,0,Beginner's Protector,
e1242a93b97e11ed8e7728c2dd2980ba,Jean,Anemo,90,3,Haran Geppaku Futsu,"Gladiator's Finale, Noblesse Oblige"
e1242a93b97e11ed8e7728c2dd2980ba,Klee,Pyro,90,3,Lost Prayer to the Sacred Winds,Crimson Witch of Flames
e1242a93b97e11ed8e7728c2dd2980ba,Zhongli,Geo,90,1,Staff of Homa,Tenacity of the Millelith
e1242a93b97e11ed8e7728c2dd2980ba,Raiden Shogun,Electro,90,0,Skyward Spine,Emblem of Severed Fate
e1242a93b97e11ed8e7728c2dd2980ba,Ganyu,Cryo,90,1,Amos' Bow,Wanderer's Troupe
e1242a93b97e11ed8e7728c2dd2980ba,Lisa,Electro,90,6,Kagura's Verity,"Emblem of Severed Fate, Shimenawa's Reminiscence"
e1242a93b97e11ed8e7728c2dd2980ba,Sucrose,Anemo,90,6,Sacrificial Fragments,Viridescent Venerer
e1242a93b97e11ed8e7728c2dd2980ba,Noelle,Geo,90,6,Serpent Spine,Husk of Opulent Dreams
e1242a93b97e11ed8e7728c2dd2980ba,Mona,Hydro,90,3,Thrilling Tales of Dragon Slayers,Instructor
e1242a93b97e11ed8e7728c2dd2980ba,Kaedehara Kazuha,Anemo,90,0,Iron Sting,Viridescent Venerer
e1242a93b97e11ed8e7728c2dd2980ba,Yae Miko,Electro,90,2,Kagura's Verity,Thundering Fury
e1242a93b97e11ed8e7728c2dd2980ba,Yelan,Hydro,90,0,Aqua Simulacra,Emblem of Severed Fate
e1242a93b97e11ed8e7728c2dd2980ba,Tighnari,Dendro,90,0,The Viridescent Hunt,"Gilded Dreams, Wanderer's Troupe"
