uid,floor,chamber,half,ch1,ch2,ch3,ch4
ff71c126c54011ed991c28c2dd2980ba,12,12-2,12-2-2,Eula,Raiden Shogun,Kaedehara Kazuha,Jean
ff71c126c54011ed991c28c2dd2980ba,12,12-3,12-3-1,Hu Tao,Yelan,Xingqiu,Zhongli
ff71c126c54011ed991c28c2dd2980ba,12,12-3,12-3-2,Eula,Raiden Shogun,Kaedehara Kazuha,Jean
ff71c127c54011edad8728c2dd2980ba,11,11-1,11-1-1,Lisa,Nahida,Kaedehara Kazuha,Fischl
ff71c127c54011edad8728c2dd2980ba,11,11-1,11-1-2,Tartaglia,Xiangling,Sucrose,Bennett
ff71c127c54011edad8728c2dd2980ba,11,11-2,11-2-1,Lisa,Nahida,Kaedehara Kazuha,Fischl
ff71c127c54011edad8728c2dd2980ba,11,11-2,11-2-2,Tartaglia,Xiangling,Sucrose,Bennett
ff71c127c54011edad8728c2dd2980ba,11,11-3,11-3-1,Lisa,Nahida,Kaedehara Kazuha,Fischl
ff71c127c54011edad8728c2dd2980ba,11,11-3,11-3-2,Tartaglia,Xiangling,Sucrose,Bennett
ff71c127c54011edad8728c2dd2980ba,12,12-1,12-1-1,Tartaglia,Xiangling,Sucrose,Bennett
ff71c127c54011edad8728c2dd2980ba,12,12-1,12-1-2,Lisa,Nahida,Kaedehara Kazuha,Fischl
ff71c127c54011edad8728c2dd2980ba,12,12-2,12-2-1,Tartaglia,Xiangling,Sucrose,Bennett
ff71c127c54011edad8728c2dd2980ba,12,12-2,12-2-2,Lisa,Nahida,Kaedehara Kazuha,Fischl
ff71c127c54011edad8728c2dd2980ba,12,12-3,12-3-1,Tartaglia,Xiangling,Sucrose,Bennett
ff71c127c54011edad8728c2dd2980ba,12,12-3,12-3-2,Lisa,Nahida,Kaedehara Kazuha,Fischl
ff71c128c54011edba3228c2dd2980ba,11,11-1,11-1-1,Raiden Shogun,Eula,Kujou Sara,Jean
ff71c128c54011edba3228c2dd2980ba,11,11-1,11-1-2,Yoimiya,Xingqiu,Yelan,Dehya
ff71c128c54011edba3228c2dd2980ba,11,11-2,11-2-1,Raiden Shogun,Eula,Kujou Sara,Jean
ff71c128c54011edba3228c2dd2980ba,11,11-2,11-2-2,Yoimiya,Xingqiu,Yelan,Dehya
ff71c128c54011edba3228c2dd2980ba,11,11-3,11-3-1,Raiden Shogun,Eula,Kujou Sara,Jean
ff71c128c54011edba3228c2dd2980ba,11,11-3,11-3-2,Yoimiya,Xingqiu,Yelan,Dehya
ff71c128c54011edba3228c2dd2980ba,12,12-1,12-1-1,Yoimiya,Xingqiu,Yelan,Dehya
ff71c128c54011edba3228c2dd2980ba,12,12-1,12-1-2,Raiden Shogun,Eula,Kamisato Ayaka,Jean
ff71c128c54011edba3228c2dd2980ba,12,12-2,12-2-1,Yoimiya,Xingqiu,Yelan,Dehya
ff71c128c54011edba3228c2dd2980ba,12,12-2,12-2-2,Raiden Shogun,Eula,Kamisato Ayaka,Jean
ff71c128c54011edba3228c2dd2980ba,12,12-3,12-3-1,Yoimiya,Xingqiu,Yelan,Dehya
ff71c128c54011edba3228c2dd2980ba,12,12-3,12-3-2,Raiden Shogun,Eula,Kamisato Ayaka,Jean
ff71c129c54011edb82228c2dd2980ba,11,11-1,11-1-1,Tartaglia,Xiangling,Bennett,Kaedehara Kazuha
ff71c129c54011edb82228c2dd2980ba,11,11-1,11-1-2,Kamisato Ayaka,Mona,Ganyu,Venti
ff71c129c54011edb82228c2dd2980ba,11,11-2,11-2-1,Tartaglia,Xiangling,Bennett,Kaedehara Kazuha
ff71c129c54011edb82228c2dd2980ba,11,11-2,11-2-2,Kamisato Ayaka,Mona,Ganyu,Venti
ff71c129c54011edb82228c2dd2980ba,11,11-3,11-3-1,Tartaglia,Xiangling,Bennett,Kaedehara Kazuha
ff71c129c54011edb82228c2dd2980ba,11,11-3,11-3-2,Kamisato Ayaka,Mona,Ganyu,Venti
ff71c129c54011edb82228c2dd2980ba,12,12-1,12-1-1,Tartaglia,Xiangling,Bennett,Kaedehara Kazuha
ff71c129c54011edb82228c2dd2980ba,12,12-1,12-1-2,Raiden Shogun,Yae Miko,Xingqiu,Zhongli
ff71c129c54011edb82228c2dd2980ba,12,12-2,12-2-1,Tartaglia,Xiangling,Bennett,Kaedehara Kazuha
ff71c129c54011edb82228c2dd2980ba,12,12-2,12-2-2,Raiden Shogun,Yae Miko,Xingqiu,Zhongli
ff71c129c54011edb82228c2dd2980ba,12,12-3,12-3-1,Tartaglia,Xiangling,Bennett,Kaedehara Kazuha
ff71c129c54011edb82228c2dd2980ba,12,12-3,12-3-2,Kamisato Ayaka,Mona,Ganyu,Venti
ff71c12ac54011edaa2228c2dd2980ba,11,11-1,11-1-1,Raiden Shogun,Yelan,Xingqiu,Jean
ff71c12ac54011edaa2228c2dd2980ba,11,11-1,11-1-2,Shikanoin Heizou,Beidou,Fischl,Nahida
ff71c12ac54011edaa2228c2dd2980ba,11,11-2,11-2-1,Raiden Shogun,Yelan,Xingqiu,Jean
ff71c12ac54011edaa2228c2dd2980ba,11,11-2,11-2-2,Shikanoin Heizou,Beidou,Fischl,Nahida
ff71c12ac54011edaa2228c2dd2980ba,11,11-3,11-3-1,Raiden Shogun,Yelan,Xingqiu,Jean
ff71c12ac54011edaa2228c2dd2980ba,11,11-3,11-3-2,Shikanoin Heizou,Beidou,Fischl,Nahida
ff71c12ac54011edaa2228c2dd2980ba,12,12-1,12-1-1,Hu Tao,Yelan,Xingqiu,Zhongli
ff71c12ac54011edaa2228c2dd2980ba,12,12-1,12-1-2,Ganyu,Kaedehara Kazuha,Kamisato Ayaka,Sangonomiya Kokomi
ff71c12ac54011edaa2228c2dd2980ba,12,12-2,12-2-1,Hu Tao,Yelan,Xingqiu,Zhongli
ff71c12ac54011edaa2228c2dd2980ba,12,12-2,12-2-2,Ganyu,Kaedehara Kazuha,Kamisato Ayaka,Sangonomiya Kokomi
ff71c12ac54011edaa2228c2dd2980ba,12,12-3,12-3-1,Hu Tao,Yelan,Xingqiu,Zhongli
ff71c12ac54011edaa2228c2dd2980ba,12,12-3,12-3-2,Ganyu,Kaedehara Kazuha,Kamisato Ayaka,Sangonomiya Kokomi
ff71c12bc54011ed8c0f28c2dd2980ba,11,11-1,11-1-1,Alhaitham,Fischl,Zhongli,Yaoyao
ff71c12bc54011ed8c0f28c2dd2980ba,11,11-1,11-1-2,Nahida,Kaeya,Ganyu,Kuki Shinobu
ff71c12bc54011ed8c0f28c2dd2980ba,11,11-2,11-2-1,Alhaitham,Fischl,Zhongli,Yaoyao
ff71c12bc54011ed8c0f28c2dd2980ba,11,11-2,11-2-2,Nahida,Kaeya,Ganyu,Kuki Shinobu
ff71c12bc54011ed8c0f28c2dd2980ba,11,11-3,11-3-1,Alhaitham,Fischl,Zhongli,Yaoyao
ff71c12bc54011ed8c0f28c2dd2980ba,11,11-3,11-3-2,Nahida,Kaeya,Ganyu,Kuki Shinobu
ff71c12bc54011ed8c0f28c2dd2980ba,12,12-1,12-1-1,Yaoyao,Yelan,Thoma,Xingqiu
ff71c12bc54011ed8c0f28c2dd2980ba,12,12-1,12-1-2,Alhaitham,Fischl,Kuki Shinobu,Nahida
ff71c12bc54011ed8c0f28c2dd2980ba,12,12-2,12-2-1,Yaoyao,Yelan,Thoma,Xingqiu
ff71c12bc54011ed8c0f28c2dd2980ba,12,12-2,12-2-2,Alhaitham,Fischl,Kuki Shinobu,Nahida
ff71c12bc54011ed8c0f28c2dd2980ba,12,12-3,12-3-1,Yaoyao,Yelan,Thoma,Xingqiu
ff71c12bc54011ed8c0f28c2dd2980ba,12,12-3,12-3-2,Alhaitham,Fischl,Kuki Shinobu,Nahida
ff71c12cc54011ed8a3128c2dd2980ba,11,11-1,11-1-1,Bennett,Kaedehara Kazuha,Xiangling,Tartaglia
ff71c12cc54011ed8a3128c2dd2980ba,11,11-1,11-1-2,Raiden Shogun,Zhongli,Nahida,Hu Tao
ff71c12cc54011ed8a3128c2dd2980ba,11,11-2,11-2-1,Bennett,Kaedehara Kazuha,Xiangling,Tartaglia
ff71c12cc54011ed8a3128c2dd2980ba,11,11-2,11-2-2,Raiden Shogun,Zhongli,Nahida,Hu Tao
ff71c12cc54011ed8a3128c2dd2980ba,11,11-3,11-3-1,Bennett,Kaedehara Kazuha,Xiangling,Tartaglia
ff71c12cc54011ed8a3128c2dd2980ba,11,11-3,11-3-2,Raiden Shogun,Zhongli,Nahida,Hu Tao
ff71c12cc54011ed8a3128c2dd2980ba,12,12-1,12-1-1,Bennett,Kaedehara Kazuha,Xiangling,Tartaglia
ff71c12cc54011ed8a3128c2dd2980ba,12,12-1,12-1-2,Raiden Shogun,Xingqiu,Yelan,Nahida
ff71c12cc54011ed8a3128c2dd2980ba,12,12-2,12-2-1,Bennett,Kaedehara Kazuha,Xiangling,Tartaglia
ff71c12cc54011ed8a3128c2dd2980ba,12,12-2,12-2-2,Raiden Shogun,Xingqiu,Yelan,Nahida
ff71c12cc54011ed8a3128c2dd2980ba,12,12-3,12-3-1,Bennett,Kaedehara Kazuha,Xiangling,Tartaglia
ff71c12cc54011ed8a3128c2dd2980ba,12,12-3,12-3-2,Raiden Shogun,Xingqiu,Yelan,Nahida
ff71c12dc54011ed859e28c2dd2980ba,11,11-1,11-1-1,Hu Tao,Xingqiu,Yelan,Zhongli
ff71c12dc54011ed859e28c2dd2980ba,11,11-1,11-1-2,Kamisato Ayato,Nahida,Kuki Shinobu,Beidou
ff71c12dc54011ed859e28c2dd2980ba,11,11-2,11-2-1,Hu Tao,Xingqiu,Yelan,Zhongli
ff71c12dc54011ed859e28c2dd2980ba,11,11-2,11-2-2,Kamisato Ayato,Nahida,Kuki Shinobu,Beidou
ff71c12dc54011ed859e28c2dd2980ba,11,11-3,11-3-1,Hu Tao,Xingqiu,Yelan,Zhongli
ff71c12dc54011ed859e28c2dd2980ba,11,11-3,11-3-2,Kamisato Ayato,Nahida,Kuki Shinobu,Beidou
ff71c12dc54011ed859e28c2dd2980ba,12,12-1,12-1-1,Hu Tao,Xingqiu,Yelan,Zhongli
ff71c12dc54011ed859e28c2dd2980ba,12,12-1,12-1-2,Kamisato Ayato,Nahida,Kuki Shinobu,Beidou
ff71c12dc54011ed859e28c2dd2980ba,12,12-2,12-2-1,Hu Tao,Xingqiu,Yelan,Zhongli
ff71c12dc54011ed859e28c2dd2980ba,12,12-2,12-2-2,Kamisato Ayato,Nahida,Kuki Shinobu,Beidou
ff71c12dc54011ed859e28c2dd2980ba,12,12-3,12-3-1,Hu Tao,Xingqiu,Yelan,Zhongli
ff71c12dc54011ed859e28c2dd2980ba,12,12-3,12-3-2,Kamisato Ayato,Nahida,Kuki Shinobu,Beidou
ff71c12ec54011edb14d28c2dd2980ba,11,11-1,11-1-1,Keqing,Fischl,Sucrose,Collei
ff71c12ec54011edb14d28c2dd2980ba,11,11-1,11-1-2,Shenhe,Ganyu,Kaedehara Kazuha,Sangonomiya Kokomi
ff71c12ec54011edb14d28c2dd2980ba,11,11-2,11-2-1,Keqing,Fischl,Sucrose,Collei
ff71c12ec54011edb14d28c2dd2980ba,11,11-2,11-2-2,Shenhe,Ganyu,Kaedehara Kazuha,Sangonomiya Kokomi
ff71c12ec54011edb14d28c2dd2980ba,11,11-3,11-3-1,Keqing,Fischl,Sucrose,Collei
ff71c12ec54011edb14d28c2dd2980ba,11,11-3,11-3-2,Shenhe,Ganyu,Kaedehara Kazuha,Sangonomiya Kokomi
ff71c12ec54011edb14d28c2dd2980ba,12,12-1,12-1-1,Xingqiu,Yoimiya,Yelan,Bennett
ff71c12ec54011edb14d28c2dd2980ba,12,12-1,12-1-2,Tighnari,Fischl,Yae Miko,Nahida
ff71c12ec54011edb14d28c2dd2980ba,12,12-2,12-2-1,Xingqiu,Yoimiya,Yelan,Bennett
ff71c12ec54011edb14d28c2dd2980ba,12,12-2,12-2-2,Tighnari,Fischl,Yae Miko,Nahida
ff71c12ec54011edb14d28c2dd2980ba,12,12-3,12-3-1,Xingqiu,Yoimiya,Yelan,Bennett
ff71c12ec54011edb14d28c2dd2980ba,12,12-3,12-3-2,Tighnari,Fischl,Yae Miko,Nahida
ff71c12fc54011edacd128c2dd2980ba,11,11-1,11-1-1,Sucrose,Beidou,Fischl,Xingqiu
ff71c12fc54011edacd128c2dd2980ba,11,11-1,11-1-2,Ningguang,Zhongli,Bennett,Kaedehara Kazuha
ff71c12fc54011edacd128c2dd2980ba,11,11-2,11-2-1,Sucrose,Beidou,Fischl,Xingqiu
ff71c12fc54011edacd128c2dd2980ba,11,11-2,11-2-2,Ningguang,Zhongli,Bennett,Kaedehara Kazuha
ff71c12fc54011edacd128c2dd2980ba,11,11-3,11-3-1,Sucrose,Beidou,Fischl,Xingqiu
ff71c12fc54011edacd128c2dd2980ba,11,11-3,11-3-2,Ningguang,Zhongli,Bennett,Kaedehara Kazuha
ff71c12fc54011edacd128c2dd2980ba,12,12-1,12-1-1,Raiden Shogun,Kujou Sara,Bennett,Kaedehara Kazuha
ff71c12fc54011edacd128c2dd2980ba,12,12-1,12-1-2,Sucrose,Beidou,Fischl,Xingqiu
ff71c12fc54011edacd128c2dd2980ba,12,12-2,12-2-1,Sucrose,Beidou,Fischl,Xingqiu
ff71c12fc54011edacd128c2dd2980ba,12,12-2,12-2-2,Raiden Shogun,Kujou Sara,Bennett,Kaedehara Kazuha
ff71c12fc54011edacd128c2dd2980ba,12,12-3,12-3-1,Sucrose,Beidou,Fischl,Xingqiu
ff71c12fc54011edacd128c2dd2980ba,12,12-3,12-3-2,Raiden Shogun,Kujou Sara,Bennett,Kaedehara Kazuha
ff71c130c54011ed9c5428c2dd2980ba,11,11-1,11-1-1,Cyno,Yelan,Zhongli,Traveler
ff71c130c54011ed9c5428c2dd2980ba,11,11-1,11-1-2,Ganyu,Xingqiu,Kuki Shinobu,Yaoyao
ff71c130c54011ed9c5428c2dd2980ba,11,11-2,11-2-1,Cyno,Yelan,Zhongli,Traveler
ff71c130c54011ed9c5428c2dd2980ba,11,11-2,11-2-2,Ganyu,Xingqiu,Kuki Shinobu,Yaoyao
ff71c130c54011ed9c5428c2dd2980ba,11,11-3,11-3-1,Cyno,Yelan,Zhongli,Traveler
ff71c130c54011ed9c5428c2dd2980ba,11,11-3,11-3-2,Ganyu,Xingqiu,Kuki Shinobu,Yaoyao
ff71c130c54011ed9c5428c2dd2980ba,12,12-1,12-1-1,Tartaglia,Xiangling,Kaedehara Kazuha,Bennett
ff71c130c54011ed9c5428c2dd2980ba,12,12-1,12-1-2,Ganyu,Xingqiu,Kuki Shinobu,Traveler
ff71c130c54011ed9c5428c2dd2980ba,12,12-2,12-2-1,Tartaglia,Xiangling,Kaedehara Kazuha,Bennett
ff71c130c54011ed9c5428c2dd2980ba,12,12-2,12-2-2,Ganyu,Xingqiu,Kuki Shinobu,Traveler
ff71c130c54011ed9c5428c2dd2980ba,12,12-3,12-3-1,Tartaglia,Xiangling,Kaedehara Kazuha,Bennett
ff71c130c54011ed9c5428c2dd2980ba,12,12-3,12-3-2,Yelan,Xingqiu,Kuki Shinobu,Yaoyao
ff71c131c54011edb11228c2dd2980ba,11,11-1,11-1-1,Dehya,Kaedehara Kazuha,Xiangling,Bennett
ff71c131c54011edb11228c2dd2980ba,11,11-1,11-1-2,Nilou,Nahida,Sangonomiya Kokomi,Yaoyao
ff71c131c54011edb11228c2dd2980ba,11,11-2,11-2-1,Dehya,Kaedehara Kazuha,Xiangling,Bennett
ff71c131c54011edb11228c2dd2980ba,11,11-2,11-2-2,Nilou,Nahida,Sangonomiya Kokomi,Yaoyao
ff71c131c54011edb11228c2dd2980ba,11,11-3,11-3-1,Dehya,Kaedehara Kazuha,Xiangling,Bennett
ff71c131c54011edb11228c2dd2980ba,11,11-3,11-3-2,Nilou,Nahida,Sangonomiya Kokomi,Yaoyao
ff71c131c54011edb11228c2dd2980ba,12,12-1,12-1-1,Raiden Shogun,Xingqiu,Xiangling,Bennett
ff71c131c54011edb11228c2dd2980ba,12,12-1,12-1-2,Alhaitham,Nahida,Yae Miko,Sangonomiya Kokomi
ff71c131c54011edb11228c2dd2980ba,12,12-2,12-2-1,Raiden Shogun,Xingqiu,Xiangling,Bennett
ff71c131c54011edb11228c2dd2980ba,12,12-2,12-2-2,Alhaitham,Nahida,Yae Miko,Sangonomiya Kokomi
ff71c131c54011edb11228c2dd2980ba,12,12-3,12-3-1,Raiden Shogun,Xingqiu,Xiangling,Bennett
ff71c131c54011edb11228c2dd2980ba,12,12-3,12-3-2,Alhaitham,Nahida,Yae Miko,Sangonomiya Kokomi
ff71c132c54011edac9c28c2dd2980ba,11,11-1,11-1-1,Yae Miko,Sangonomiya Kokomi,Kujou Sara,Raiden Shogun
ff71c132c54011edac9c28c2dd2980ba,11,11-1,11-1-2,Nilou,Yaoyao,Tighnari,Nahida
ff71c132c54011edac9c28c2dd2980ba,11,11-2,11-2-1,Yae Miko,Sangonomiya Kokomi,Kujou Sara,Raiden Shogun
ff71c132c54011edac9c28c2dd2980ba,11,11-2,11-2-2,Nilou,Yaoyao,Tighnari,Nahida
ff71c132c54011edac9c28c2dd2980ba,11,11-3,11-3-1,Yae Miko,Sangonomiya Kokomi,Kujou Sara,Raiden Shogun
ff71c132c54011edac9c28c2dd2980ba,11,11-3,11-3-2,Nilou,Yaoyao,Tighnari,Nahida
ff71c132c54011edac9c28c2dd2980ba,12,12-1,12-1-1,Diluc,Xinyan,Xingqiu,Yelan
ff71c132c54011edac9c28c2dd2980ba,12,12-1,12-1-2,Yae Miko,Dori,Kaedehara Kazuha,Nahida
ff71c132c54011edac9c28c2dd2980ba,12,12-2,12-2-1,Diluc,Xinyan,Xingqiu,Yelan
ff71c132c54011edac9c28c2dd2980ba,12,12-2,12-2-2,Yae Miko,Dori,Kaedehara Kazuha,Nahida
ff71c132c54011edac9c28c2dd2980ba,12,12-3,12-3-1,Diluc,Xinyan,Xingqiu,Yelan
ff71c132c54011edac9c28c2dd2980ba,12,12-3,12-3-2,Yae Miko,Dori,Kaedehara Kazuha,Nahida
ff71c133c54011ed970c28c2dd2980ba,11,11-1,11-1-1,Sangonomiya Kokomi,Kuki Shinobu,Nahida,Kaedehara Kazuha
ff71c133c54011ed970c28c2dd2980ba,11,11-1,11-1-2,Xiangling,Xingqiu,Bennett,Sucrose
ff71c133c54011ed970c28c2dd2980ba,11,11-2,11-2-1,Sangonomiya Kokomi,Kuki Shinobu,Nahida,Kaedehara Kazuha
ff71c133c54011ed970c28c2dd2980ba,11,11-2,11-2-2,Xiangling,Xingqiu,Bennett,Sucrose
ff71c133c54011ed970c28c2dd2980ba,11,11-3,11-3-1,Sangonomiya Kokomi,Kuki Shinobu,Nahida,Kaedehara Kazuha
ff71c133c54011ed970c28c2dd2980ba,11,11-3,11-3-2,Xiangling,Xingqiu,Bennett,Sucrose
ff71c133c54011ed970c28c2dd2980ba,12,12-1,12-1-1,Xiangling,Xingqiu,Bennett,Sucrose
ff71c133c54011ed970c28c2dd2980ba,12,12-1,12-1-2,Sangonomiya Kokomi,Kuki Shinobu,Nahida,Yelan
ff71c133c54011ed970c28c2dd2980ba,12,12-2,12-2-1,Xiangling,Xingqiu,Bennett,Sucrose
ff71c133c54011ed970c28c2dd2980ba,12,12-2,12-2-2,Sangonomiya Kokomi,Kuki Shinobu,Nahida,Yelan
ff71c133c54011ed970c28c2dd2980ba,12,12-3,12-3-1,Xiangling,Xingqiu,Bennett,Sucrose
ff71c133c54011ed970c28c2dd2980ba,12,12-3,12-3-2,Sangonomiya Kokomi,Kuki Shinobu,Nahida,Yelan
ff71c134c54011eda26a28c2dd2980ba,11,11-1,11-1-1,Raiden Shogun,Sucrose,Traveler,Bennett
ff71c134c54011eda26a28c2dd2980ba,11,11-1,11-1-2,Hu Tao,Kaeya,Rosaria,Diona
ff71c134c54011eda26a28c2dd2980ba,11,11-2,11-2-1,Raiden Shogun,Sucrose,Traveler,Bennett
ff71c134c54011eda26a28c2dd2980ba,11,11-2,11-2-2,Hu Tao,Kaeya,Rosaria,Diona
ff71c134c54011eda26a28c2dd2980ba,11,11-3,11-3-1,Raiden Shogun,Sucrose,Traveler,Bennett
ff71c134c54011eda26a28c2dd2980ba,11,11-3,11-3-2,Hu Tao,Kaeya,Rosaria,Diona
ff71c134c54011eda26a28c2dd2980ba,12,12-1,12-1-1,Tartaglia,Sucrose,Xiangling,Bennett
ff71c134c54011eda26a28c2dd2980ba,12,12-1,12-1-2,Nahida,Xingqiu,Yelan,Kuki Shinobu
ff71c134c54011eda26a28c2dd2980ba,12,12-2,12-2-1,Tartaglia,Sucrose,Xiangling,Bennett
ff71c134c54011eda26a28c2dd2980ba,12,12-2,12-2-2,Nahida,Xingqiu,Yelan,Kuki Shinobu
ff71c134c54011eda26a28c2dd2980ba,12,12-3,12-3-1,Tartaglia,Sucrose,Xiangling,Bennett
ff71c134c54011eda26a28c2dd2980ba,12,12-3,12-3-2,Nahida,Xingqiu,Yelan,Kuki Shinobu
ff71c135c54011ed8ff528c2dd2980ba,11,11-1,11-1-1,Fischl,Xingqiu,Sucrose,Bennett
ff71c135c54011ed8ff528c2dd2980ba,11,11-1,11-1-2,Ganyu,Diona,Nahida,Xiangling
ff71c135c54011ed8ff528c2dd2980ba,11,11-2,11-2-1,Fischl,Xingqiu,Sucrose,Bennett
ff71c135c54011ed8ff528c2dd2980ba,11,11-2,11-2-2,Ganyu,Diona,Nahida,Xiangling
ff71c135c54011ed8ff528c2dd2980ba,11,11-3,11-3-1,Fischl,Xingqiu,Sucrose,Bennett
ff71c135c54011ed8ff528c2dd2980ba,11,11-3,11-3-2,Ganyu,Diona,Nahida,Xiangling
ff71c135c54011ed8ff528c2dd2980ba,12,12-1,12-1-1,Venti,Xingqiu,Xiangling,Bennett
ff71c135c54011ed8ff528c2dd2980ba,12,12-1,12-1-2,Raiden Shogun,Kujou Sara,Kaedehara Kazuha,Nahida
ff71c135c54011ed8ff528c2dd2980ba,12,12-2,12-2-1,Venti,Xingqiu,Xiangling,Bennett
ff71c135c54011ed8ff528c2dd2980ba,12,12-2,12-2-2,Raiden Shogun,Kujou Sara,Kaedehara Kazuha,Nahida
ff71c135c54011ed8ff528c2dd2980ba,12,12-3,12-3-1,Venti,Xingqiu,Xiangling,Bennett
ff71c135c54011ed8ff528c2dd2980ba,12,12-3,12-3-2,Raiden Shogun,Kujou Sara,Kaedehara Kazuha,Nahida
ff71c136c54011edafc828c2dd2980ba,11,11-1,11-1-1,Kamisato Ayaka,Mona,Ganyu,Shenhe
ff71c136c54011edafc828c2dd2980ba,11,11-1,11-1-2,Kamisato Ayato,Nilou,Nahida,Yaoyao
ff71c136c54011edafc828c2dd2980ba,11,11-2,11-2-1,Kamisato Ayaka,Mona,Ganyu,Shenhe
ff71c136c54011edafc828c2dd2980ba,11,11-2,11-2-2,Kamisato Ayato,Nilou,Nahida,Yaoyao
ff71c136c54011edafc828c2dd2980ba,11,11-3,11-3-1,Kamisato Ayaka,Mona,Ganyu,Shenhe
ff71c136c54011edafc828c2dd2980ba,11,11-3,11-3-2,Kamisato Ayato,Nilou,Nahida,Yaoyao
ff71c136c54011edafc828c2dd2980ba,12,12-1,12-1-1,Noelle,Kamisato Ayato,Klee,Yun Jin
ff71c136c54011edafc828c2dd2980ba,12,12-1,12-1-2,Kamisato Ayaka,Mona,Ganyu,Shenhe
ff71c136c54011edafc828c2dd2980ba,12,12-2,12-2-1,Kamisato Ayato,Nilou,Nahida,Yaoyao
ff71c136c54011edafc828c2dd2980ba,12,12-2,12-2-2,Kamisato Ayaka,Mona,Ganyu,Shenhe
ff71c136c54011edafc828c2dd2980ba,12,12-3,12-3-1,Kamisato Ayato,Nilou,Nahida,Yaoyao
