uid,floor,chamber,half,ch1,ch2,ch3,ch4
770c8f65507a11eeb18b28c2dd2980ba,12,12-3,12-3-2,Dehya,Xiangling,Kaedehara Kazuha,Bennett
770c8f66507a11ee8bb728c2dd2980ba,11,11-1,11-1-1,Noelle,Albedo,Gorou,Yun Jin
770c8f66507a11ee8bb728c2dd2980ba,11,11-1,11-1-2,Diluc,Kaedehara Kazuha,Xingqiu,Bennett
770c8f66507a11ee8bb728c2dd2980ba,11,11-2,11-2-1,Noelle,Albedo,Gorou,Yun Jin
770c8f66507a11ee8bb728c2dd2980ba,11,11-2,11-2-2,Diluc,Kaedehara Kazuha,Xingqiu,Bennett
770c8f66507a11ee8bb728c2dd2980ba,11,11-3,11-3-1,Noelle,Albedo,Gorou,Yun Jin
770c8f66507a11ee8bb728c2dd2980ba,11,11-3,11-3-2,Diluc,Kaedehara Kazuha,Xingqiu,Bennett
770c8f66507a11ee8bb728c2dd2980ba,12,12-1,12-1-1,Noelle,Yelan,Gorou,Yun Jin
770c8f66507a11ee8bb728c2dd2980ba,12,12-1,12-1-2,Razor,Nahida,Xingqiu,Bennett
770c8f66507a11ee8bb728c2dd2980ba,12,12-2,12-2-1,Noelle,Yelan,Gorou,Yun Jin
770c8f66507a11ee8bb728c2dd2980ba,12,12-2,12-2-2,Razor,Nahida,Xingqiu,Bennett
770c8f66507a11ee8bb728c2dd2980ba,12,12-3,12-3-1,Noelle,Yelan,Gorou,Yun Jin
770c8f66507a11ee8bb728c2dd2980ba,12,12-3,12-3-2,Razor,Nahida,Xingqiu,Bennett
770c8f67507a11eea86a28c2dd2980ba,11,11-1,11-1-1,Kamisato Ayato,Kaeya,Kaedehara Kazuha,
770c8f67507a11eea86a28c2dd2980ba,11,11-1,11-1-2,Xiangling,Fischl,Bennett,
770c8f67507a11eea86a28c2dd2980ba,11,11-2,11-2-1,Kamisato Ayato,Kaeya,Kaedehara Kazuha,
770c8f67507a11eea86a28c2dd2980ba,11,11-2,11-2-2,Xiangling,Fischl,Bennett,
770c8f67507a11eea86a28c2dd2980ba,11,11-3,11-3-1,Kamisato Ayato,Kaeya,Kaedehara Kazuha,
770c8f67507a11eea86a28c2dd2980ba,11,11-3,11-3-2,Xiangling,Fischl,Bennett,
770c8f67507a11eea86a28c2dd2980ba,12,12-1,12-1-1,Kaeya,Xingqiu,Kuki Shinobu,Nahida
770c8f67507a11eea86a28c2dd2980ba,12,12-1,12-1-2,Xiangling,Fischl,Bennett,Kaedehara Kazuha
770c8f67507a11eea86a28c2dd2980ba,12,12-2,12-2-1,Kaeya,Xingqiu,Kuki Shinobu,Nahida
770c8f67507a11eea86a28c2dd2980ba,12,12-2,12-2-2,Xiangling,Fischl,Bennett,Kaedehara Kazuha
770c8f67507a11eea86a28c2dd2980ba,12,12-3,12-3-1,Kamisato Ayato,Kuki Shinobu,Nahida,Kaedehara Kazuha
770c8f67507a11eea86a28c2dd2980ba,12,12-3,12-3-2,Hu Tao,Xingqiu,Zhongli,Fischl
770c8f68507a11eeae8628c2dd2980ba,11,11-1,11-1-1,Tartaglia,Xiangling,Kaedehara Kazuha,Bennett
770c8f68507a11eeae8628c2dd2980ba,11,11-1,11-1-2,Sucrose,Xingqiu,Fischl,Beidou
770c8f68507a11eeae8628c2dd2980ba,11,11-2,11-2-1,Tartaglia,Xiangling,Kaedehara Kazuha,Bennett
770c8f68507a11eeae8628c2dd2980ba,11,11-2,11-2-2,Sucrose,Xingqiu,Fischl,Beidou
770c8f68507a11eeae8628c2dd2980ba,11,11-3,11-3-1,Tartaglia,Xiangling,Kaedehara Kazuha,Bennett
770c8f68507a11eeae8628c2dd2980ba,11,11-3,11-3-2,Sucrose,Xingqiu,Fischl,Beidou
770c8f68507a11eeae8628c2dd2980ba,12,12-1,12-1-1,Nahida,Xingqiu,Yelan,Kuki Shinobu
770c8f68507a11eeae8628c2dd2980ba,12,12-1,12-1-2,Keqing,Baizhu,Fischl,Kaedehara Kazuha
770c8f68507a11eeae8628c2dd2980ba,12,12-2,12-2-1,Nahida,Xingqiu,Yelan,Kuki Shinobu
770c8f68507a11eeae8628c2dd2980ba,12,12-2,12-2-2,Keqing,Baizhu,Fischl,Kaedehara Kazuha
770c8f68507a11eeae8628c2dd2980ba,12,12-3,12-3-1,Nahida,Xingqiu,Yelan,Kuki Shinobu
770c8f68507a11eeae8628c2dd2980ba,12,12-3,12-3-2,Keqing,Baizhu,Fischl,Kaedehara Kazuha
770c8f69507a11ee9f5928c2dd2980ba,11,11-1,11-1-1,Kuki Shinobu,Nahida,Beidou,Xingqiu
770c8f69507a11ee9f5928c2dd2980ba,11,11-1,11-1-2,Ningguang,Zhongli,Xiangling,Bennett
770c8f69507a11ee9f5928c2dd2980ba,11,11-2,11-2-1,Kuki Shinobu,Nahida,Beidou,Xingqiu
770c8f69507a11ee9f5928c2dd2980ba,11,11-2,11-2-2,Ningguang,Zhongli,Xiangling,Bennett
770c8f69507a11ee9f5928c2dd2980ba,11,11-3,11-3-1,Kuki Shinobu,Nahida,Beidou,Xingqiu
770c8f69507a11ee9f5928c2dd2980ba,11,11-3,11-3-2,Ningguang,Zhongli,Xiangling,Bennett
770c8f69507a11ee9f5928c2dd2980ba,12,12-1,12-1-1,Raiden Shogun,Kujou Sara,Kaedehara Kazuha,Bennett
770c8f69507a11ee9f5928c2dd2980ba,12,12-1,12-1-2,Kuki Shinobu,Nahida,Beidou,Xingqiu
770c8f69507a11ee9f5928c2dd2980ba,12,12-2,12-2-1,Raiden Shogun,Kujou Sara,Kaedehara Kazuha,Bennett
770c8f69507a11ee9f5928c2dd2980ba,12,12-2,12-2-2,Kuki Shinobu,Nahida,Beidou,Xingqiu
770c8f69507a11ee9f5928c2dd2980ba,12,12-3,12-3-1,Raiden Shogun,Kujou Sara,Kaedehara Kazuha,Bennett
770c8f69507a11ee9f5928c2dd2980ba,12,12-3,12-3-2,Kuki Shinobu,Nahida,Beidou,Xingqiu
770c8f6a507a11eeabf328c2dd2980ba,11,11-1,11-1-1,Sangonomiya Kokomi,Beidou,Fischl,Sucrose
770c8f6a507a11eeabf328c2dd2980ba,11,11-1,11-1-2,Yanfei,Yelan,Xingqiu,Bennett
770c8f6a507a11eeabf328c2dd2980ba,11,11-2,11-2-1,Sangonomiya Kokomi,Beidou,Fischl,Sucrose
770c8f6a507a11eeabf328c2dd2980ba,11,11-2,11-2-2,Yanfei,Yelan,Xingqiu,Bennett
770c8f6a507a11eeabf328c2dd2980ba,11,11-3,11-3-1,Sangonomiya Kokomi,Beidou,Fischl,Sucrose
770c8f6a507a11eeabf328c2dd2980ba,11,11-3,11-3-2,Yanfei,Yelan,Xingqiu,Bennett
770c8f6a507a11eeabf328c2dd2980ba,12,12-1,12-1-1,Kuki Shinobu,Yelan,Xingqiu,Nahida
770c8f6a507a11eeabf328c2dd2980ba,12,12-1,12-1-2,Beidou,Sangonomiya Kokomi,Fischl,Sucrose
770c8f6a507a11eeabf328c2dd2980ba,12,12-2,12-2-1,Kuki Shinobu,Yelan,Xingqiu,Nahida
770c8f6a507a11eeabf328c2dd2980ba,12,12-2,12-2-2,Beidou,Sangonomiya Kokomi,Fischl,Sucrose
770c8f6a507a11eeabf328c2dd2980ba,12,12-3,12-3-1,Kuki Shinobu,Yelan,Xingqiu,Nahida
770c8f6a507a11eeabf328c2dd2980ba,12,12-3,12-3-2,Beidou,Sangonomiya Kokomi,Fischl,Sucrose
770c8f6b507a11ee832428c2dd2980ba,11,11-1,11-1-1,Xingqiu,Thoma,Beidou,Nahida
770c8f6b507a11ee832428c2dd2980ba,11,11-1,11-1-2,Tartaglia,Xiangling,Kaedehara Kazuha,Bennett
770c8f6b507a11ee832428c2dd2980ba,11,11-2,11-2-1,Xingqiu,Thoma,Beidou,Nahida
770c8f6b507a11ee832428c2dd2980ba,11,11-2,11-2-2,Tartaglia,Xiangling,Kaedehara Kazuha,Bennett
770c8f6b507a11ee832428c2dd2980ba,11,11-3,11-3-1,Xingqiu,Thoma,Beidou,Nahida
770c8f6b507a11ee832428c2dd2980ba,11,11-3,11-3-2,Tartaglia,Xiangling,Kaedehara Kazuha,Bennett
770c8f6b507a11ee832428c2dd2980ba,12,12-1,12-1-1,Razor,Xingqiu,Bennett,Nahida
770c8f6b507a11ee832428c2dd2980ba,12,12-1,12-1-2,Keqing,Fischl,Kaedehara Kazuha,Yaoyao
770c8f6b507a11ee832428c2dd2980ba,12,12-2,12-2-1,Razor,Xingqiu,Bennett,Nahida
770c8f6b507a11ee832428c2dd2980ba,12,12-2,12-2-2,Keqing,Fischl,Kaedehara Kazuha,Yaoyao
770c8f6b507a11ee832428c2dd2980ba,12,12-3,12-3-1,Razor,Xingqiu,Bennett,Nahida
770c8f6b507a11ee832428c2dd2980ba,12,12-3,12-3-2,Keqing,Fischl,Kaedehara Kazuha,Yaoyao
770c8f6c507a11eebf5f28c2dd2980ba,11,11-1,11-1-1,Nilou,Nahida,Sangonomiya Kokomi,Baizhu
770c8f6c507a11eebf5f28c2dd2980ba,11,11-1,11-1-2,Lyney,Kaedehara Kazuha,Dehya,Bennett
770c8f6c507a11eebf5f28c2dd2980ba,11,11-2,11-2-1,Nilou,Nahida,Sangonomiya Kokomi,Baizhu
770c8f6c507a11eebf5f28c2dd2980ba,11,11-2,11-2-2,Lyney,Kaedehara Kazuha,Dehya,Bennett
770c8f6c507a11eebf5f28c2dd2980ba,11,11-3,11-3-1,Nilou,Nahida,Sangonomiya Kokomi,Baizhu
770c8f6c507a11eebf5f28c2dd2980ba,11,11-3,11-3-2,Lyney,Kaedehara Kazuha,Dehya,Bennett
770c8f6c507a11eebf5f28c2dd2980ba,12,12-1,12-1-1,Nahida,Xingqiu,Yae Miko,Baizhu
770c8f6c507a11eebf5f28c2dd2980ba,12,12-1,12-1-2,Sangonomiya Kokomi,Kaedehara Kazuha,Xiangling,Bennett
770c8f6c507a11eebf5f28c2dd2980ba,12,12-2,12-2-1,Nahida,Xingqiu,Yae Miko,Baizhu
770c8f6c507a11eebf5f28c2dd2980ba,12,12-2,12-2-2,Sangonomiya Kokomi,Kaedehara Kazuha,Xiangling,Bennett
770c8f6c507a11eebf5f28c2dd2980ba,12,12-3,12-3-1,Nahida,Xingqiu,Yae Miko,Baizhu
770c8f6c507a11eebf5f28c2dd2980ba,12,12-3,12-3-2,Sangonomiya Kokomi,Kaedehara Kazuha,Xiangling,Bennett
770c8f6d507a11ee8c2628c2dd2980ba,11,11-1,11-1-1,Aloy,Diona,Kaedehara Kazuha,Shenhe
770c8f6d507a11ee8c2628c2dd2980ba,11,11-1,11-1-2,Alhaitham,Kuki Shinobu,Nahida,Yelan
770c8f6d507a11ee8c2628c2dd2980ba,11,11-2,11-2-1,Aloy,Diona,Kaedehara Kazuha,Shenhe
770c8f6d507a11ee8c2628c2dd2980ba,11,11-2,11-2-2,Alhaitham,Kuki Shinobu,Nahida,Yelan
770c8f6d507a11ee8c2628c2dd2980ba,11,11-3,11-3-1,Aloy,Diona,Kaedehara Kazuha,Shenhe
770c8f6d507a11ee8c2628c2dd2980ba,11,11-3,11-3-2,Alhaitham,Kuki Shinobu,Nahida,Yelan
770c8f6d507a11ee8c2628c2dd2980ba,12,12-1,12-1-1,Aloy,Sangonomiya Kokomi,Kaedehara Kazuha,Shenhe
770c8f6d507a11ee8c2628c2dd2980ba,12,12-1,12-1-2,Nahida,Dori,Xiangling,Yelan
770c8f6d507a11ee8c2628c2dd2980ba,12,12-2,12-2-1,Aloy,Sangonomiya Kokomi,Kaedehara Kazuha,Shenhe
770c8f6d507a11ee8c2628c2dd2980ba,12,12-2,12-2-2,Nahida,Dori,Xiangling,Yelan
770c8f6d507a11ee8c2628c2dd2980ba,12,12-3,12-3-1,Aloy,Sangonomiya Kokomi,Kaedehara Kazuha,Shenhe
770c8f6d507a11ee8c2628c2dd2980ba,12,12-3,12-3-2,Nahida,Dori,Xiangling,Yelan
770c8f6e507a11ee803428c2dd2980ba,11,11-1,11-1-1,Ganyu,Kamisato Ayaka,Sangonomiya Kokomi,Kaedehara Kazuha
770c8f6e507a11ee803428c2dd2980ba,11,11-1,11-1-2,Xiao,Faruzan,Bennett,Zhongli
770c8f6e507a11ee803428c2dd2980ba,11,11-2,11-2-1,Ganyu,Kamisato Ayaka,Sangonomiya Kokomi,Kaedehara Kazuha
770c8f6e507a11ee803428c2dd2980ba,11,11-2,11-2-2,Xiao,Faruzan,Bennett,Zhongli
770c8f6e507a11ee803428c2dd2980ba,11,11-3,11-3-1,Ganyu,Kamisato Ayaka,Sangonomiya Kokomi,Kaedehara Kazuha
770c8f6e507a11ee803428c2dd2980ba,11,11-3,11-3-2,Xiao,Faruzan,Bennett,Zhongli
770c8f6e507a11ee803428c2dd2980ba,12,12-1,12-1-1,Nahida,Sangonomiya Kokomi,Yelan,Kuki Shinobu
770c8f6e507a11ee803428c2dd2980ba,12,12-1,12-1-2,Raiden Shogun,Xiangling,Xingqiu,Bennett
770c8f6e507a11ee803428c2dd2980ba,12,12-2,12-2-1,Nahida,Sangonomiya Kokomi,Yelan,Kuki Shinobu
770c8f6e507a11ee803428c2dd2980ba,12,12-2,12-2-2,Raiden Shogun,Xiangling,Xingqiu,Bennett
770c8f6e507a11ee803428c2dd2980ba,12,12-3,12-3-1,Nahida,Sangonomiya Kokomi,Yelan,Kuki Shinobu
770c8f6e507a11ee803428c2dd2980ba,12,12-3,12-3-2,Raiden Shogun,Xiangling,Xingqiu,Bennett
770c8f6f507a11ee817028c2dd2980ba,11,11-1,11-1-1,Ganyu,Venti,Diona,Xiangling
770c8f6f507a11ee817028c2dd2980ba,11,11-1,11-1-2,Fischl,Xingqiu,Sucrose,Bennett
770c8f6f507a11ee817028c2dd2980ba,11,11-2,11-2-1,Ganyu,Venti,Diona,Xiangling
770c8f6f507a11ee817028c2dd2980ba,11,11-2,11-2-2,Fischl,Xingqiu,Sucrose,Bennett
770c8f6f507a11ee817028c2dd2980ba,11,11-3,11-3-1,Ganyu,Venti,Diona,Xiangling
770c8f6f507a11ee817028c2dd2980ba,11,11-3,11-3-2,Fischl,Xingqiu,Sucrose,Bennett
770c8f6f507a11ee817028c2dd2980ba,12,12-1,12-1-1,Nahida,Xingqiu,Beidou,Kuki Shinobu
770c8f6f507a11ee817028c2dd2980ba,12,12-1,12-1-2,Fischl,Kaedehara Kazuha,Xiangling,Bennett
770c8f6f507a11ee817028c2dd2980ba,12,12-2,12-2-1,Nahida,Xingqiu,Beidou,Kuki Shinobu
770c8f6f507a11ee817028c2dd2980ba,12,12-2,12-2-2,Fischl,Kaedehara Kazuha,Xiangling,Bennett
770c8f6f507a11ee817028c2dd2980ba,12,12-3,12-3-1,Nahida,Xingqiu,Beidou,Kuki Shinobu
770c8f6f507a11ee817028c2dd2980ba,12,12-3,12-3-2,Fischl,Kaedehara Kazuha,Xiangling,Bennett
770c8f70507a11eebefd28c2dd2980ba,11,11-1,11-1-1,Xingqiu,Raiden Shogun,Yelan,Venti
770c8f70507a11eebefd28c2dd2980ba,11,11-1,11-1-2,Yaoyao,Ganyu,Klee,Sucrose
770c8f70507a11eebefd28c2dd2980ba,11,11-2,11-2-1,Xingqiu,Raiden Shogun,Yelan,Venti
770c8f70507a11eebefd28c2dd2980ba,11,11-2,11-2-2,Yaoyao,Ganyu,Klee,Sucrose
770c8f70507a11eebefd28c2dd2980ba,11,11-3,11-3-1,Xingqiu,Raiden Shogun,Yelan,Venti
770c8f70507a11eebefd28c2dd2980ba,11,11-3,11-3-2,Yaoyao,Ganyu,Klee,Sucrose
770c8f70507a11eebefd28c2dd2980ba,12,12-1,12-1-1,Kuki Shinobu,Sucrose,Xingqiu,Yelan
770c8f70507a11eebefd28c2dd2980ba,12,12-1,12-1-2,Bennett,Klee,Xiangling,Venti
770c8f70507a11eebefd28c2dd2980ba,12,12-2,12-2-1,Kuki Shinobu,Sucrose,Xingqiu,Yelan
770c8f70507a11eebefd28c2dd2980ba,12,12-2,12-2-2,Bennett,Klee,Xiangling,Venti
770c8f70507a11eebefd28c2dd2980ba,12,12-3,12-3-1,Kuki Shinobu,Sucrose,Xingqiu,Yelan
770c8f70507a11eebefd28c2dd2980ba,12,12-3,12-3-2,Bennett,Klee,Xiangling,Venti
770c8f71507a11ee9e8628c2dd2980ba,11,11-1,11-1-1,Kamisato Ayaka,Mona,Ganyu,Shenhe
770c8f71507a11ee9e8628c2dd2980ba,11,11-1,11-1-2,Kamisato Ayato,Nilou,Nahida,Yaoyao
770c8f71507a11ee9e8628c2dd2980ba,11,11-2,11-2-1,Kamisato Ayaka,Mona,Ganyu,Shenhe
770c8f71507a11ee9e8628c2dd2980ba,11,11-2,11-2-2,Kamisato Ayato,Nilou,Nahida,Yaoyao
770c8f71507a11ee9e8628c2dd2980ba,11,11-3,11-3-1,Kamisato Ayaka,Mona,Ganyu,Shenhe
770c8f71507a11ee9e8628c2dd2980ba,11,11-3,11-3-2,Kamisato Ayato,Nilou,Nahida,Yaoyao
770c8f71507a11ee9e8628c2dd2980ba,12,12-1,12-1-1,Kamisato Ayaka,Mona,Ganyu,Shenhe
770c8f71507a11ee9e8628c2dd2980ba,12,12-1,12-1-2,Kamisato Ayato,Nilou,Nahida,Yaoyao
770c8f71507a11ee9e8628c2dd2980ba,12,12-2,12-2-1,Kamisato Ayaka,Mona,Ganyu,Shenhe
770c8f71507a11ee9e8628c2dd2980ba,12,12-2,12-2-2,Kamisato Ayato,Nilou,Nahida,Yaoyao
