uid,name,element,level,cons,weapon,artifacts
aada9c8fddc111edb31c28c2dd2980ba,Zhongli,Geo,81,0,Favonius Lance,Deepwood Memories
aada9c8fddc111edb31c28c2dd2980ba,Sayu,Anemo,81,6,Wolf's Gravestone,Viridescent Venerer
aada9c8fddc111edb31c28c2dd2980ba,Albedo,Geo,80,0,Cinnabar Spindle,Husk of Opulent Dreams
aada9c8fddc111edb31c28c2dd2980ba,Mona,Hydro,80,3,Oathsworn Eye,Flex
aada9c8fddc111edb31c28c2dd2980ba,Keqing,Electro,80,4,Dull Blade,
aada9c8fddc111edb31c28c2dd2980ba,Kaedehara Kazuha,Anemo,80,0,Xiphos' Moonlight,Viridescent Venerer
aada9c8fddc111edb31c28c2dd2980ba,Barbara,Hydro,80,6,Prototype Amber,Ocean-Hued Clam
aada9c8fddc111edb31c28c2dd2980ba,Xiangling,Pyro,80,6,Dragonspine Spear,Flex
aada9c8fddc111edb31c28c2dd2980ba,Beidou,Electro,80,6,Serpent Spine,"Flower of Paradise Lost, Wanderer's Troupe"
aada9c8fddc111edb31c28c2dd2980ba,Xingqiu,Hydro,80,6,Sacrificial Sword,Emblem of Severed Fate
aada9c8fddc111edb31c28c2dd2980ba,Ningguang,Geo,80,6,Dodoco Tales,
aada9c8fddc111edb31c28c2dd2980ba,Bennett,Pyro,80,6,Sapwood Blade,Noblesse Oblige
aada9c8fddc111edb31c28c2dd2980ba,Noelle,Geo,80,6,Whiteblind,Husk of Opulent Dreams
aada9c8fddc111edb31c28c2dd2980ba,Diona,Cryo,80,6,Sacrificial Bow,Deepwood Memories
aada9c8fddc111edb31c28c2dd2980ba,Sucrose,Anemo,80,6,Sacrificial Fragments,Viridescent Venerer
aada9c8fddc111edb31c28c2dd2980ba,Xinyan,Pyro,80,6,Sacrificial Greatsword,Husk of Opulent Dreams
aada9c8fddc111edb31c28c2dd2980ba,Rosaria,Cryo,80,5,Favonius Lance,"Blizzard Strayer, Flex"
aada9c8fddc111edb31c28c2dd2980ba,Yanfei,Pyro,80,6,Apprentice's Notes,
aada9c8fddc111edb31c28c2dd2980ba,Gorou,Geo,80,6,Amos' Bow,"Husk of Opulent Dreams, Flex"
aada9c8fddc111edb31c28c2dd2980ba,Kujou Sara,Electro,80,4,Fading Twilight,
aada9c8fddc111edb31c28c2dd2980ba,Collei,Dendro,80,4,Windblume Ode,Deepwood Memories
aada9c8fddc111edb31c28c2dd2980ba,Candace,Hydro,80,2,Staff of Homa,Flower of Paradise Lost
aada9c8fddc111edb31c28c2dd2980ba,Faruzan,Anemo,80,2,Favonius Warbow,Noblesse Oblige
aada9c8fddc111edb31c28c2dd2980ba,Yaoyao,Dendro,80,1,Dragon's Bane,Deepwood Memories
aada9c8fddc111edb31c28c2dd2980ba,Traveler,Dendro,80,6,Sacrificial Sword,Gilded Dreams
aada9c8fddc111edb31c28c2dd2980ba,Dori,Electro,79,1,The Bell,Emblem of Severed Fate
aada9c8fddc111edb31c28c2dd2980ba,Aloy,Cryo,70,0,The Viridescent Hunt,Flex
aada9c8fddc111edb31c28c2dd2980ba,Lisa,Electro,70,0,Mappa Mare,
aada9c8fddc111edb31c28c2dd2980ba,Razor,Electro,70,5,Waster Greatsword,
aada9c8fddc111edb31c28c2dd2980ba,Amber,Pyro,70,2,Hunter's Bow,
aada9c8fddc111edb31c28c2dd2980ba,Chongyun,Cryo,70,6,Waster Greatsword,
aada9c8fddc111edb31c28c2dd2980ba,Thoma,Pyro,70,1,Beginner's Protector,Flower of Paradise Lost
aada9c8fddc111edb31c28c2dd2980ba,Shikanoin Heizou,Anemo,70,3,Apprentice's Notes,
aada9c8fddc111edb31c28c2dd2980ba,Layla,Cryo,70,0,Festering Desire,"Emblem of Severed Fate, Noblesse Oblige"
aada9c8fddc111edb31c28c2dd2980ba,Mika,Cryo,70,3,Black Tassel,"Shimenawa's Reminiscence, Flex"
aada9c8fddc111edb31c28c2dd2980ba,Kaeya,Cryo,50,3,Dull Blade,
aadac38bddc111ed986028c2dd2980ba,Kaedehara Kazuha,Anemo,90,0,Favonius Sword,Viridescent Venerer
aadac38bddc111ed986028c2dd2980ba,Sangonomiya Kokomi,Hydro,90,1,Thrilling Tales of Dragon Slayers,Tenacity of the Millelith
aadac38bddc111ed986028c2dd2980ba,Kuki Shinobu,Electro,90,3,Toukabou Shigure,Gilded Dreams
aadac38bddc111ed986028c2dd2980ba,Keqing,Electro,86,2,Lion's Roar,Thundering Fury
aadac38bddc111ed986028c2dd2980ba,Raiden Shogun,Electro,86,1,Dragon's Bane,Emblem of Severed Fate
aadac38bddc111ed986028c2dd2980ba,Zhongli,Geo,85,0,Staff of Homa,"Archaic Petra, Flex"
aadac38bddc111ed986028c2dd2980ba,Yelan,Hydro,85,0,Sacrificial Bow,Emblem of Severed Fate
aadac38bddc111ed986028c2dd2980ba,Beidou,Electro,85,6,Wolf's Gravestone,"Noblesse Oblige, Thundering Fury"
aadac38bddc111ed986028c2dd2980ba,Noelle,Geo,85,6,Favonius Greatsword,"Gladiator's Finale, Flex"
aadac38bddc111ed986028c2dd2980ba,Yanfei,Pyro,85,4,Magic Guide,Deepwood Memories
aadac38bddc111ed986028c2dd2980ba,Candace,Hydro,85,1,Lithic Spear,Flex
aadac38bddc111ed986028c2dd2980ba,Kamisato Ayaka,Cryo,83,0,Amenoma Kageuchi,Blizzard Strayer
aadac38bddc111ed986028c2dd2980ba,Ganyu,Cryo,83,0,Skyward Harp,"Blizzard Strayer, Noblesse Oblige"
aadac38bddc111ed986028c2dd2980ba,Ningguang,Geo,83,6,Solar Pearl,"Archaic Petra, Gladiator's Finale"
aadac38bddc111ed986028c2dd2980ba,Diluc,Pyro,83,2,Whiteblind,
aadac38bddc111ed986028c2dd2980ba,Yae Miko,Electro,82,0,The Widsith,"Thundering Fury, Flex"
aadac38bddc111ed986028c2dd2980ba,Jean,Anemo,80,3,Dull Blade,"Thundering Fury, Flex"
aadac38bddc111ed986028c2dd2980ba,Tartaglia,Hydro,80,0,Slingshot,Heart of Depth
aadac38bddc111ed986028c2dd2980ba,Tighnari,Dendro,80,0,Prototype Crescent,Flex
aadac38bddc111ed986028c2dd2980ba,Nahida,Dendro,80,0,Sacrificial Fragments,Deepwood Memories
aadac38bddc111ed986028c2dd2980ba,Dehya,Pyro,80,0,Sacrificial Greatsword,Gilded Dreams
aadac38bddc111ed986028c2dd2980ba,Amber,Pyro,80,5,Windblume Ode,Flex
aadac38bddc111ed986028c2dd2980ba,Xiangling,Pyro,80,6,"""The Catch""",Flex
aadac38bddc111ed986028c2dd2980ba,Xingqiu,Hydro,80,6,Sacrificial Sword,"Heart of Depth, Noblesse Oblige"
aadac38bddc111ed986028c2dd2980ba,Fischl,Electro,80,6,The Stringless,Thundering Fury
aadac38bddc111ed986028c2dd2980ba,Sucrose,Anemo,80,6,Hakushin Ring,Viridescent Venerer
aadac38bddc111ed986028c2dd2980ba,Rosaria,Cryo,80,6,Primordial Jade Winged-Spear,Noblesse Oblige
aadac38bddc111ed986028c2dd2980ba,Thoma,Pyro,80,4,Favonius Lance,Flex
aadac38bddc111ed986028c2dd2980ba,Shikanoin Heizou,Anemo,80,3,Oathsworn Eye,Viridescent Venerer
aadac38bddc111ed986028c2dd2980ba,Yun Jin,Geo,80,1,Skyward Spine,Husk of Opulent Dreams
aadac38bddc111ed986028c2dd2980ba,Bennett,Pyro,77,5,Iron Sting,Noblesse Oblige
aadac38bddc111ed986028c2dd2980ba,Xinyan,Pyro,75,6,Waster Greatsword,Tenacity of the Millelith
aadac38bddc111ed986028c2dd2980ba,Sayu,Anemo,75,4,Mailed Flower,Viridescent Venerer
aadac38bddc111ed986028c2dd2980ba,Kujou Sara,Electro,75,6,Blackcliff Warbow,"Emblem of Severed Fate, Thundering Fury"
aadac38bddc111ed986028c2dd2980ba,Collei,Dendro,75,6,Fading Twilight,"Gilded Dreams, Flex"
aadac38bddc111ed986028c2dd2980ba,Yaoyao,Dendro,75,1,Favonius Lance,Flex
aadac38bddc111ed986028c2dd2980ba,Traveler,Dendro,75,6,Favonius Sword,Noblesse Oblige
aadac38bddc111ed986028c2dd2980ba,Qiqi,Cryo,70,0,Skyward Blade,"Ocean-Hued Clam, Flex"
aadac38bddc111ed986028c2dd2980ba,Diona,Cryo,70,6,Favonius Warbow,"Emblem of Severed Fate, Tenacity of the Millelith"
aadac38bddc111ed986028c2dd2980ba,Dori,Electro,70,2,Serpent Spine,"Emblem of Severed Fate, Flex"
aadac38bddc111ed986028c2dd2980ba,Lisa,Electro,60,3,Dodoco Tales,Thundersoother
aadac38bddc111ed986028c2dd2980ba,Layla,Cryo,60,0,Festering Desire,Tenacity of the Millelith
aadac38bddc111ed986028c2dd2980ba,Barbara,Hydro,50,6,Favonius Codex,
aadac38bddc111ed986028c2dd2980ba,Chongyun,Cryo,50,5,Sacrificial Greatsword,Wanderer's Troupe
aadac38bddc111ed986028c2dd2980ba,Aloy,Cryo,20,0,Sacrificial Bow,
aadac38bddc111ed986028c2dd2980ba,Razor,Electro,20,3,Waster Greatsword,
aadac38bddc111ed986028c2dd2980ba,Kaeya,Cryo,20,1,Dull Blade,
aadac38bddc111ed986028c2dd2980ba,Gorou,Geo,20,0,Hunter's Bow,
aadac38cddc111ed851b28c2dd2980ba,Venti,Anemo,90,0,The Stringless,Viridescent Venerer
aadac38cddc111ed851b28c2dd2980ba,Keqing,Electro,90,2,Primordial Jade Cutter,Thundering Fury
aadac38cddc111ed851b28c2dd2980ba,Sangonomiya Kokomi,Hydro,90,0,Sacrificial Fragments,Ocean-Hued Clam
aadac38cddc111ed851b28c2dd2980ba,Yae Miko,Electro,90,0,Skyward Atlas,Gilded Dreams
aadac38cddc111ed851b28c2dd2980ba,Shenhe,Cryo,90,0,Skyward Spine,"Gladiator's Finale, Shimenawa's Reminiscence"
aadac38cddc111ed851b28c2dd2980ba,Nilou,Hydro,90,0,Key of Khaj-Nisut,"Tenacity of the Millelith, Wanderer's Troupe"
aadac38cddc111ed851b28c2dd2980ba,Nahida,Dendro,90,0,Wandering Evenstar,Deepwood Memories
aadac38cddc111ed851b28c2dd2980ba,Lisa,Electro,90,6,The Widsith,"Thundering Fury, Flex"
aadac38cddc111ed851b28c2dd2980ba,Barbara,Hydro,90,6,Sacrificial Fragments,Ocean-Hued Clam
aadac38cddc111ed851b28c2dd2980ba,Bennett,Pyro,90,5,Sapwood Blade,Noblesse Oblige
aadac38cddc111ed851b28c2dd2980ba,Noelle,Geo,90,6,Katsuragikiri Nagamasa,Husk of Opulent Dreams
aadac38cddc111ed851b28c2dd2980ba,Chongyun,Cryo,90,6,Beacon of the Reed Sea,"Blizzard Strayer, Shimenawa's Reminiscence"
aadac38cddc111ed851b28c2dd2980ba,Sucrose,Anemo,90,6,Hakushin Ring,Viridescent Venerer
aadac38cddc111ed851b28c2dd2980ba,Yanfei,Pyro,90,6,Lost Prayer to the Sacred Winds,Wanderer's Troupe
aadac38cddc111ed851b28c2dd2980ba,Thoma,Pyro,90,3,Favonius Lance,Emblem of Severed Fate
aadac38cddc111ed851b28c2dd2980ba,Yun Jin,Geo,90,6,Favonius Lance,"Emblem of Severed Fate, Husk of Opulent Dreams"
aadac38cddc111ed851b28c2dd2980ba,Kuki Shinobu,Electro,90,2,Xiphos' Moonlight,Gilded Dreams
aadac38cddc111ed851b28c2dd2980ba,Kaedehara Kazuha,Anemo,89,0,Xiphos' Moonlight,Viridescent Venerer
aadac38cddc111ed851b28c2dd2980ba,Raiden Shogun,Electro,89,0,Engulfing Lightning,Emblem of Severed Fate
aadac38cddc111ed851b28c2dd2980ba,Yelan,Hydro,89,0,Favonius Warbow,Emblem of Severed Fate
aadac38cddc111ed851b28c2dd2980ba,Cyno,Electro,89,0,Staff of the Scarlet Sands,Gilded Dreams
aadac38cddc111ed851b28c2dd2980ba,Wanderer,Anemo,89,0,Skyward Atlas,Desert Pavilion Chronicle
aadac38cddc111ed851b28c2dd2980ba,Alhaitham,Dendro,89,0,Primordial Jade Cutter,"Gilded Dreams, Wanderer's Troupe"
aadac38cddc111ed851b28c2dd2980ba,Fischl,Electro,89,6,Alley Hunter,"Thundering Fury, Wanderer's Troupe"
aadac38cddc111ed851b28c2dd2980ba,Traveler,Dendro,86,6,Sacrificial Sword,Deepwood Memories
aadac38cddc111ed851b28c2dd2980ba,Kamisato Ayaka,Cryo,80,0,Amenoma Kageuchi,Blizzard Strayer
aadac38cddc111ed851b28c2dd2980ba,Jean,Anemo,80,2,The Black Sword,Flex
aadac38cddc111ed851b28c2dd2980ba,Tartaglia,Hydro,80,0,Skyward Harp,"Gladiator's Finale, Heart of Depth"
aadac38cddc111ed851b28c2dd2980ba,Xiangling,Pyro,80,4,"""The Catch""",Emblem of Severed Fate
aadac38cddc111ed851b28c2dd2980ba,Beidou,Electro,80,6,Serpent Spine,Emblem of Severed Fate
aadac38cddc111ed851b28c2dd2980ba,Xingqiu,Hydro,80,6,Favonius Sword,Emblem of Severed Fate
aadac38cddc111ed851b28c2dd2980ba,Collei,Dendro,80,2,Elegy for the End,Instructor
aadac38cddc111ed851b28c2dd2980ba,Faruzan,Anemo,80,6,Favonius Warbow,The Exile
aadac38cddc111ed851b28c2dd2980ba,Diluc,Pyro,70,1,Luxurious Sea-Lord,
aadac38cddc111ed851b28c2dd2980ba,Mona,Hydro,70,0,Oathsworn Eye,
aadac38cddc111ed851b28c2dd2980ba,Diona,Cryo,70,6,Sacrificial Bow,
aadac38cddc111ed851b28c2dd2980ba,Rosaria,Cryo,70,6,Kitain Cross Spear,
aadac38cddc111ed851b28c2dd2980ba,Gorou,Geo,70,6,Favonius Warbow,The Exile
aadac38cddc111ed851b28c2dd2980ba,Layla,Cryo,70,1,Key of Khaj-Nisut,Flex
aadac38cddc111ed851b28c2dd2980ba,Yaoyao,Dendro,70,0,Favonius Lance,Tenacity of the Millelith
aadac38cddc111ed851b28c2dd2980ba,Ningguang,Geo,60,6,Favonius Codex,
aadac38cddc111ed851b28c2dd2980ba,Qiqi,Cryo,50,2,Iron Sting,
aadac38cddc111ed851b28c2dd2980ba,Razor,Electro,50,2,Beacon of the Reed Sea,Pale Flame
aadac38cddc111ed851b28c2dd2980ba,Sayu,Anemo,50,3,Serpent Spine,Viridescent Venerer
aadac38cddc111ed851b28c2dd2980ba,Dori,Electro,50,1,Favonius Greatsword,"Vourukasha's Glow, Flex"
aadac38cddc111ed851b28c2dd2980ba,Candace,Hydro,50,5,Primordial Jade Winged-Spear,
aadac38cddc111ed851b28c2dd2980ba,Aloy,Cryo,21,0,The Viridescent Hunt,
aadac38cddc111ed851b28c2dd2980ba,Amber,Pyro,21,1,Rust,
aadac38cddc111ed851b28c2dd2980ba,Xinyan,Pyro,21,6,Akuoumaru,
aadac38cddc111ed851b28c2dd2980ba,Kujou Sara,Electro,21,1,Aqua Simulacra,Wanderer's Troupe
aadac38cddc111ed851b28c2dd2980ba,Shikanoin Heizou,Anemo,21,5,Wine and Song,Desert Pavilion Chronicle
aadac38cddc111ed851b28c2dd2980ba,Kaeya,Cryo,20,2,Primordial Jade Cutter,
aadac38dddc111edbc6028c2dd2980ba,Lisa,Electro,90,6,Kagura's Verity,Thundering Fury
aadac38dddc111edbc6028c2dd2980ba,Alhaitham,Dendro,90,2,Light of Foliar Incision,Gilded Dreams
aadac38dddc111edbc6028c2dd2980ba,Nahida,Dendro,90,2,A Thousand Floating Dreams,Deepwood Memories
aadac38dddc111edbc6028c2dd2980ba,Kaedehara Kazuha,Anemo,90,2,Freedom-Sworn,Viridescent Venerer
aadac38dddc111edbc6028c2dd2980ba,Venti,Anemo,90,0,Favonius Warbow,Viridescent Venerer
aadac38dddc111edbc6028c2dd2980ba,Zhongli,Geo,90,1,Favonius Lance,Instructor
aadac38dddc111edbc6028c2dd2980ba,Raiden Shogun,Electro,90,0,Dragon's Bane,Gilded Dreams
aadac38dddc111edbc6028c2dd2980ba,Ningguang,Geo,90,6,Lost Prayer to the Sacred Winds,"Archaic Petra, Noblesse Oblige"
aadac38dddc111edbc6028c2dd2980ba,Tartaglia,Hydro,90,0,Polar Star,"Heart of Depth, Wanderer's Troupe"
aadac38dddc111edbc6028c2dd2980ba,Hu Tao,Pyro,90,0,Primordial Jade Winged-Spear,Shimenawa's Reminiscence
aadac38dddc111edbc6028c2dd2980ba,Arataki Itto,Geo,90,0,Serpent Spine,Husk of Opulent Dreams
aadac38dddc111edbc6028c2dd2980ba,Yelan,Hydro,90,0,Elegy for the End,Emblem of Severed Fate
aadac38dddc111edbc6028c2dd2980ba,Xiangling,Pyro,90,6,"""The Catch""",Emblem of Severed Fate
aadac38dddc111edbc6028c2dd2980ba,Xingqiu,Hydro,90,6,Skyward Blade,Noblesse Oblige
aadac38dddc111edbc6028c2dd2980ba,Fischl,Electro,90,6,The Stringless,Thundering Fury
aadac38dddc111edbc6028c2dd2980ba,Bennett,Pyro,90,6,Mistsplitter Reforged,Noblesse Oblige
aadac38dddc111edbc6028c2dd2980ba,Sucrose,Anemo,90,6,Thrilling Tales of Dragon Slayers,Viridescent Venerer
aadac38dddc111edbc6028c2dd2980ba,Kujou Sara,Electro,90,2,Fading Twilight,Emblem of Severed Fate
aadac38dddc111edbc6028c2dd2980ba,Kuki Shinobu,Electro,90,1,Toukabou Shigure,Gilded Dreams
aadac38dddc111edbc6028c2dd2980ba,Yaoyao,Dendro,90,3,Favonius Lance,Deepwood Memories
aadac38dddc111edbc6028c2dd2980ba,Traveler,Dendro,90,6,Favonius Sword,Instructor
aadac38dddc111edbc6028c2dd2980ba,Jean,Anemo,80,3,Favonius Sword,"Gladiator's Finale, Viridescent Venerer"
aadac38dddc111edbc6028c2dd2980ba,Diluc,Pyro,80,2,Wolf's Gravestone,Crimson Witch of Flames
aadac38dddc111edbc6028c2dd2980ba,Qiqi,Cryo,80,3,Aquila Favonia,"Gladiator's Finale, Maiden Beloved"
aadac38dddc111edbc6028c2dd2980ba,Mona,Hydro,80,3,The Widsith,"Heart of Depth, Noblesse Oblige"
aadac38dddc111edbc6028c2dd2980ba,Keqing,Electro,80,3,Lion's Roar,Thundersoother
aadac38dddc111edbc6028c2dd2980ba,Barbara,Hydro,80,6,Thrilling Tales of Dragon Slayers,Ocean-Hued Clam
aadac38dddc111edbc6028c2dd2980ba,Kaeya,Cryo,80,5,Festering Desire,"Blizzard Strayer, Gilded Dreams"
aadac38dddc111edbc6028c2dd2980ba,Razor,Electro,80,6,Snow-Tombed Starsilver,Gladiator's Finale
aadac38dddc111edbc6028c2dd2980ba,Amber,Pyro,80,6,Favonius Warbow,Instructor
aadac38dddc111edbc6028c2dd2980ba,Beidou,Electro,80,6,Serpent Spine,"Noblesse Oblige, Thundering Fury"
aadac38dddc111edbc6028c2dd2980ba,Noelle,Geo,80,6,The Unforged,Gladiator's Finale
aadac38dddc111edbc6028c2dd2980ba,Rosaria,Cryo,80,3,Deathmatch,"Blizzard Strayer, Noblesse Oblige"
aadac38dddc111edbc6028c2dd2980ba,Yanfei,Pyro,80,6,The Widsith,Wanderer's Troupe
aadac38dddc111edbc6028c2dd2980ba,Thoma,Pyro,80,6,Kitain Cross Spear,"Gilded Dreams, Wanderer's Troupe"
aadac38dddc111edbc6028c2dd2980ba,Sayu,Anemo,80,5,Favonius Greatsword,Viridescent Venerer
aadac38dddc111edbc6028c2dd2980ba,Gorou,Geo,80,3,Favonius Warbow,The Exile
aadac38dddc111edbc6028c2dd2980ba,Yun Jin,Geo,80,6,Favonius Lance,"Noblesse Oblige, Flex"
aadac38dddc111edbc6028c2dd2980ba,Collei,Dendro,80,5,The Viridescent Hunt,Instructor
aadac38dddc111edbc6028c2dd2980ba,Dori,Electro,80,3,Skyward Pride,Noblesse Oblige
aadac38dddc111edbc6028c2dd2980ba,Candace,Hydro,80,0,Black Tassel,
aadac38dddc111edbc6028c2dd2980ba,Aloy,Cryo,70,0,Hamayumi,
aadac38dddc111edbc6028c2dd2980ba,Chongyun,Cryo,70,6,Luxurious Sea-Lord,
aadac38dddc111edbc6028c2dd2980ba,Diona,Cryo,70,6,Sacrificial Bow,
aadac38dddc111edbc6028c2dd2980ba,Xinyan,Pyro,70,6,Prototype Archaic,
aadac38dddc111edbc6028c2dd2980ba,Shikanoin Heizou,Anemo,70,4,Solar Pearl,Deepwood Memories
aadac38dddc111edbc6028c2dd2980ba,Layla,Cryo,70,0,Favonius Sword,
aadac38dddc111edbc6028c2dd2980ba,Mika,Cryo,70,0,Prototype Starglitter,
aadac38eddc111eda7a428c2dd2980ba,Jean,Anemo,89,2,Amenoma Kageuchi,Viridescent Venerer
aadac38eddc111eda7a428c2dd2980ba,Venti,Anemo,89,0,The Viridescent Hunt,Viridescent Venerer
aadac38eddc111eda7a428c2dd2980ba,Zhongli,Geo,89,0,Black Tassel,Tenacity of the Millelith
aadac38eddc111eda7a428c2dd2980ba,Ganyu,Cryo,89,1,Amos' Bow,Blizzard Strayer
aadac38eddc111eda7a428c2dd2980ba,Albedo,Geo,89,1,Cinnabar Spindle,"Archaic Petra, Defender's Will"
aadac38eddc111eda7a428c2dd2980ba,Mona,Hydro,89,0,Thrilling Tales of Dragon Slayers,Noblesse Oblige
aadac38eddc111eda7a428c2dd2980ba,Kaedehara Kazuha,Anemo,89,0,Favonius Sword,Viridescent Venerer
aadac38eddc111eda7a428c2dd2980ba,Eula,Cryo,89,0,Wolf's Gravestone,Pale Flame
aadac38eddc111eda7a428c2dd2980ba,Raiden Shogun,Electro,89,0,Skyward Spine,Emblem of Severed Fate
aadac38eddc111eda7a428c2dd2980ba,Sangonomiya Kokomi,Hydro,89,0,Thrilling Tales of Dragon Slayers,Ocean-Hued Clam
aadac38eddc111eda7a428c2dd2980ba,Yelan,Hydro,89,2,Aqua Simulacra,Emblem of Severed Fate
aadac38eddc111eda7a428c2dd2980ba,Shenhe,Cryo,89,0,Calamity Queller,"Gladiator's Finale, Shimenawa's Reminiscence"
aadac38eddc111eda7a428c2dd2980ba,Nahida,Dendro,89,0,Prototype Amber,Deepwood Memories
aadac38eddc111eda7a428c2dd2980ba,Xiangling,Pyro,89,6,"""The Catch""",Emblem of Severed Fate
aadac38eddc111eda7a428c2dd2980ba,Beidou,Electro,89,6,Luxurious Sea-Lord,"Emblem of Severed Fate, Gladiator's Finale"
aadac38eddc111eda7a428c2dd2980ba,Xingqiu,Hydro,89,6,Sacrificial Sword,"Gladiator's Finale, Heart of Depth"
aadac38eddc111eda7a428c2dd2980ba,Ningguang,Geo,89,6,Skyward Atlas,"Archaic Petra, Shimenawa's Reminiscence"
aadac38eddc111eda7a428c2dd2980ba,Fischl,Electro,89,6,The Stringless,"Thundering Fury, Flex"
aadac38eddc111eda7a428c2dd2980ba,Bennett,Pyro,89,6,Sapwood Blade,Noblesse Oblige
aadac38eddc111eda7a428c2dd2980ba,Noelle,Geo,89,6,Serpent Spine,Retracing Bolide
aadac38eddc111eda7a428c2dd2980ba,Sucrose,Anemo,89,6,Sacrificial Fragments,Viridescent Venerer
aadac38eddc111eda7a428c2dd2980ba,Sayu,Anemo,89,0,Sacrificial Greatsword,Viridescent Venerer
aadac38eddc111eda7a428c2dd2980ba,Yaoyao,Dendro,89,1,Missive Windspear,Deepwood Memories
aadac38eddc111eda7a428c2dd2980ba,Traveler,Dendro,89,6,Prototype Rancour,"Gladiator's Finale, Flex"
aadac38eddc111eda7a428c2dd2980ba,Diluc,Pyro,81,0,Rainslasher,Crimson Witch of Flames
aadac38eddc111eda7a428c2dd2980ba,Qiqi,Cryo,81,6,The Flute,Ocean-Hued Clam
aadac38eddc111eda7a428c2dd2980ba,Diona,Cryo,81,6,Sacrificial Bow,Noblesse Oblige
aadac38eddc111eda7a428c2dd2980ba,Rosaria,Cryo,81,2,Favonius Lance,
aadac38eddc111eda7a428c2dd2980ba,Shikanoin Heizou,Anemo,79,0,Dodoco Tales,Viridescent Venerer
aadac38eddc111eda7a428c2dd2980ba,Layla,Cryo,79,6,Festering Desire,Tenacity of the Millelith
aadac38eddc111eda7a428c2dd2980ba,Aloy,Cryo,71,0,Rust,
aadac38eddc111eda7a428c2dd2980ba,Keqing,Electro,71,0,Skyrider Sword,
aadac38eddc111eda7a428c2dd2980ba,Lisa,Electro,71,1,The Widsith,Retracing Bolide
aadac38eddc111eda7a428c2dd2980ba,Barbara,Hydro,71,6,Lost Prayer to the Sacred Winds,Maiden Beloved
aadac38eddc111eda7a428c2dd2980ba,Kaeya,Cryo,71,1,Fillet Blade,
aadac38eddc111eda7a428c2dd2980ba,Razor,Electro,71,4,Prototype Archaic,"Gladiator's Finale, Retracing Bolide"
aadac38eddc111eda7a428c2dd2980ba,Amber,Pyro,71,3,Prototype Crescent,"Crimson Witch of Flames, Gladiator's Finale"
aadac38eddc111eda7a428c2dd2980ba,Chongyun,Cryo,71,6,Snow-Tombed Starsilver,Instructor
aadac38eddc111eda7a428c2dd2980ba,Xinyan,Pyro,71,6,Favonius Greatsword,
aadac38eddc111eda7a428c2dd2980ba,Yanfei,Pyro,71,6,Favonius Codex,"Crimson Witch of Flames, Flex"
aadac38eddc111eda7a428c2dd2980ba,Thoma,Pyro,71,5,Dragon's Bane,
aadac38eddc111eda7a428c2dd2980ba,Kujou Sara,Electro,71,5,Windblume Ode,
