uid,name,element,level,cons,weapon,artifacts
ff71c124c54011edb9ea28c2dd2980ba,Candace,Hydro,80,2,Staff of Homa,Flower of Paradise Lost
ff71c124c54011edb9ea28c2dd2980ba,Faruzan,Anemo,80,2,Favonius Warbow,Noblesse Oblige
ff71c124c54011edb9ea28c2dd2980ba,Yaoyao,Dendro,80,1,Dragon's Bane,Deepwood Memories
ff71c124c54011edb9ea28c2dd2980ba,Traveler,Dendro,80,6,Kagotsurube Isshin,Gilded Dreams
ff71c124c54011edb9ea28c2dd2980ba,Dori,Electro,79,1,The Bell,Emblem of Severed Fate
ff71c124c54011edb9ea28c2dd2980ba,Aloy,Cryo,70,0,The Viridescent Hunt,Flex
ff71c124c54011edb9ea28c2dd2980ba,Lisa,Electro,70,0,Mappa Mare,
ff71c124c54011edb9ea28c2dd2980ba,Razor,Electro,70,5,Waster Greatsword,
ff71c124c54011edb9ea28c2dd2980ba,Amber,Pyro,70,2,Hunter's Bow,
ff71c124c54011edb9ea28c2dd2980ba,Chongyun,Cryo,70,6,Waster Greatsword,
ff71c124c54011edb9ea28c2dd2980ba,Thoma,Pyro,70,1,Beginner's Protector,Flower of Paradise Lost
ff71c124c54011edb9ea28c2dd2980ba,Shikanoin Heizou,Anemo,70,3,Apprentice's Notes,
ff71c124c54011edb9ea28c2dd2980ba,Layla,Cryo,70,0,Festering Desire,"Emblem of Severed Fate, Noblesse Oblige"
ff71c124c54011edb9ea28c2dd2980ba,Kaeya,Cryo,50,3,Dull Blade,
ff71c125c54011ed8fbd28c2dd2980ba,Diluc,Pyro,90,1,Serpent Spine,Crimson Witch of Flames
ff71c125c54011ed8fbd28c2dd2980ba,Xiao,Anemo,90,2,Primordial Jade Winged-Spear,Vermillion Hereafter
ff71c125c54011ed8fbd28c2dd2980ba,Zhongli,Geo,90,0,Favonius Lance,Tenacity of the Millelith
ff71c125c54011ed8fbd28c2dd2980ba,Tartaglia,Hydro,90,0,Skyward Harp,Heart of Depth
ff71c125c54011ed8fbd28c2dd2980ba,Ganyu,Cryo,90,0,Skyward Harp,Wanderer's Troupe
ff71c125c54011ed8fbd28c2dd2980ba,Kaedehara Kazuha,Anemo,90,0,Xiphos' Moonlight,Viridescent Venerer
ff71c125c54011ed8fbd28c2dd2980ba,Raiden Shogun,Electro,90,5,Engulfing Lightning,Emblem of Severed Fate
ff71c125c54011ed8fbd28c2dd2980ba,Yae Miko,Electro,90,0,Apprentice's Notes,Gilded Dreams
ff71c125c54011ed8fbd28c2dd2980ba,Yelan,Hydro,90,0,Favonius Warbow,Emblem of Severed Fate
ff71c125c54011ed8fbd28c2dd2980ba,Shenhe,Cryo,90,0,Missive Windspear,"Gladiator's Finale, Shimenawa's Reminiscence"
ff71c125c54011ed8fbd28c2dd2980ba,Traveler,Dendro,90,4,Favonius Sword,Deepwood Memories
ff71c125c54011ed8fbd28c2dd2980ba,Jean,Anemo,80,4,Festering Desire,Viridescent Venerer
ff71c125c54011ed8fbd28c2dd2980ba,Mona,Hydro,80,3,Thrilling Tales of Dragon Slayers,Noblesse Oblige
ff71c125c54011ed8fbd28c2dd2980ba,Wanderer,Anemo,80,0,The Widsith,Shimenawa's Reminiscence
ff71c125c54011ed8fbd28c2dd2980ba,Barbara,Hydro,80,6,Prototype Amber,
ff71c125c54011ed8fbd28c2dd2980ba,Kaeya,Cryo,80,2,The Black Sword,Blizzard Strayer
ff71c125c54011ed8fbd28c2dd2980ba,Xiangling,Pyro,80,6,Staff of the Scarlet Sands,Emblem of Severed Fate
ff71c125c54011ed8fbd28c2dd2980ba,Beidou,Electro,80,6,Skyward Pride,Emblem of Severed Fate
ff71c125c54011ed8fbd28c2dd2980ba,Xingqiu,Hydro,80,6,Sacrificial Sword,Emblem of Severed Fate
ff71c125c54011ed8fbd28c2dd2980ba,Fischl,Electro,80,6,Rust,"Shimenawa's Reminiscence, Thundering Fury"
ff71c125c54011ed8fbd28c2dd2980ba,Bennett,Pyro,80,4,Skyward Blade,Noblesse Oblige
ff71c125c54011ed8fbd28c2dd2980ba,Noelle,Geo,80,6,Whiteblind,Husk of Opulent Dreams
ff71c125c54011ed8fbd28c2dd2980ba,Diona,Cryo,80,6,Sacrificial Bow,Noblesse Oblige
ff71c125c54011ed8fbd28c2dd2980ba,Sucrose,Anemo,80,6,Sacrificial Fragments,Viridescent Venerer
ff71c125c54011ed8fbd28c2dd2980ba,Rosaria,Cryo,80,5,Favonius Lance,Emblem of Severed Fate
ff71c125c54011ed8fbd28c2dd2980ba,Kujou Sara,Electro,80,6,Sacrificial Bow,Emblem of Severed Fate
ff71c125c54011ed8fbd28c2dd2980ba,Faruzan,Anemo,80,6,Favonius Warbow,Tenacity of the Millelith
ff71c125c54011ed8fbd28c2dd2980ba,Arataki Itto,Geo,70,0,Redhorn Stonethresher,Husk of Opulent Dreams
ff71c125c54011ed8fbd28c2dd2980ba,Gorou,Geo,70,6,Fading Twilight,"Emblem of Severed Fate, Husk of Opulent Dreams"
ff71c125c54011ed8fbd28c2dd2980ba,Keqing,Electro,60,3,Lion's Roar,
ff71c125c54011ed8fbd28c2dd2980ba,Kuki Shinobu,Electro,60,0,Dull Blade,Flower of Paradise Lost
ff71c125c54011ed8fbd28c2dd2980ba,Yaoyao,Dendro,60,0,Beginner's Protector,
ff71c125c54011ed8fbd28c2dd2980ba,Ningguang,Geo,50,6,Apprentice's Notes,Flex
ff71c125c54011ed8fbd28c2dd2980ba,Thoma,Pyro,50,6,Black Tassel,Emblem of Severed Fate
ff71c125c54011ed8fbd28c2dd2980ba,Shikanoin Heizou,Anemo,50,0,Apprentice's Notes,
ff71c125c54011ed8fbd28c2dd2980ba,Chongyun,Cryo,50,3,Sacrificial Greatsword,
ff71c125c54011ed8fbd28c2dd2980ba,Qiqi,Cryo,40,2,Dull Blade,
ff71c125c54011ed8fbd28c2dd2980ba,Yun Jin,Geo,40,1,Beginner's Protector,
ff71c125c54011ed8fbd28c2dd2980ba,Tighnari,Dendro,40,0,Hunter's Bow,
ff71c125c54011ed8fbd28c2dd2980ba,Amber,Pyro,40,1,Windblume Ode,
ff71c125c54011ed8fbd28c2dd2980ba,Collei,Dendro,40,2,Hunter's Bow,
ff71c125c54011ed8fbd28c2dd2980ba,Xinyan,Pyro,40,6,Waster Greatsword,
ff71c125c54011ed8fbd28c2dd2980ba,Aloy,Cryo,40,0,Hunter's Bow,Gilded Dreams
ff71c125c54011ed8fbd28c2dd2980ba,Yanfei,Pyro,40,6,Apprentice's Notes,Pale Flame
ff71c125c54011ed8fbd28c2dd2980ba,Sayu,Anemo,20,6,Rainslasher,Maiden Beloved
ff71c125c54011ed8fbd28c2dd2980ba,Lisa,Electro,20,2,Apprentice's Notes,
ff71c125c54011ed8fbd28c2dd2980ba,Razor,Electro,20,2,Waster Greatsword,Desert Pavilion Chronicle
ff71c125c54011ed8fbd28c2dd2980ba,Layla,Cryo,20,0,Dull Blade,"Gladiator's Finale, Viridescent Venerer"
ff71c126c54011ed991c28c2dd2980ba,Zhongli,Geo,90,0,Favonius Lance,Tenacity of the Millelith
ff71c126c54011ed991c28c2dd2980ba,Hu Tao,Pyro,90,3,Staff of Homa,Crimson Witch of Flames
ff71c126c54011ed991c28c2dd2980ba,Eula,Cryo,90,2,Beacon of the Reed Sea,Pale Flame
ff71c126c54011ed991c28c2dd2980ba,Raiden Shogun,Electro,90,2,Staff of Homa,Emblem of Severed Fate
ff71c126c54011ed991c28c2dd2980ba,Yelan,Hydro,90,2,Aqua Simulacra,Emblem of Severed Fate
ff71c126c54011ed991c28c2dd2980ba,Nahida,Dendro,90,1,Sacrificial Fragments,Deepwood Memories
ff71c126c54011ed991c28c2dd2980ba,Wanderer,Anemo,90,0,Solar Pearl,Desert Pavilion Chronicle
ff71c126c54011ed991c28c2dd2980ba,Kuki Shinobu,Electro,90,1,Iron Sting,Flower of Paradise Lost
ff71c126c54011ed991c28c2dd2980ba,Ningguang,Geo,89,6,Thrilling Tales of Dragon Slayers,"Archaic Petra, Gladiator's Finale"
ff71c126c54011ed991c28c2dd2980ba,Jean,Anemo,80,3,Favonius Sword,Viridescent Venerer
ff71c126c54011ed991c28c2dd2980ba,Venti,Anemo,80,0,The Stringless,Viridescent Venerer
ff71c126c54011ed991c28c2dd2980ba,Tartaglia,Hydro,80,0,The Viridescent Hunt,Heart of Depth
ff71c126c54011ed991c28c2dd2980ba,Ganyu,Cryo,80,0,Hamayumi,Blizzard Strayer
ff71c126c54011ed991c28c2dd2980ba,Kaedehara Kazuha,Anemo,80,0,Sacrificial Sword,Viridescent Venerer
ff71c126c54011ed991c28c2dd2980ba,Xingqiu,Hydro,80,6,Sacrificial Sword,Emblem of Severed Fate
ff71c126c54011ed991c28c2dd2980ba,Razor,Electro,80,6,Prototype Archaic,"Gladiator's Finale, Flex"
ff71c126c54011ed991c28c2dd2980ba,Mona,Hydro,79,2,Oathsworn Eye,Emblem of Severed Fate
ff71c126c54011ed991c28c2dd2980ba,Fischl,Electro,79,6,Windblume Ode,Thundering Fury
ff71c126c54011ed991c28c2dd2980ba,Bennett,Pyro,70,5,Aquila Favonia,Crimson Witch of Flames
ff71c126c54011ed991c28c2dd2980ba,Sucrose,Anemo,70,6,Sacrificial Fragments,Viridescent Venerer
ff71c126c54011ed991c28c2dd2980ba,Yun Jin,Geo,70,6,Favonius Lance,Husk of Opulent Dreams
ff71c126c54011ed991c28c2dd2980ba,Xiangling,Pyro,70,6,"""The Catch""",Emblem of Severed Fate
ff71c126c54011ed991c28c2dd2980ba,Traveler,Dendro,70,5,Prototype Rancour,Pale Flame
ff71c126c54011ed991c28c2dd2980ba,Collei,Dendro,60,2,Sacrificial Bow,Gilded Dreams
ff71c126c54011ed991c28c2dd2980ba,Kaeya,Cryo,60,3,Dull Blade,The Exile
ff71c126c54011ed991c28c2dd2980ba,Qiqi,Cryo,60,3,The Flute,"Gladiator's Finale, Maiden Beloved"
ff71c126c54011ed991c28c2dd2980ba,Beidou,Electro,60,6,Luxurious Sea-Lord,Emblem of Severed Fate
ff71c126c54011ed991c28c2dd2980ba,Chongyun,Cryo,60,6,Sacrificial Greatsword,Flex
ff71c126c54011ed991c28c2dd2980ba,Diona,Cryo,60,6,Favonius Warbow,Maiden Beloved
ff71c126c54011ed991c28c2dd2980ba,Rosaria,Cryo,60,4,Deathmatch,"Noblesse Oblige, Flex"
ff71c126c54011ed991c28c2dd2980ba,Amber,Pyro,30,0,Hunter's Bow,"Berserker, Traveling Doctor"
ff71c126c54011ed991c28c2dd2980ba,Noelle,Geo,30,6,The Bell,The Exile
ff71c126c54011ed991c28c2dd2980ba,Barbara,Hydro,20,6,Apprentice's Notes,Maiden Beloved
ff71c126c54011ed991c28c2dd2980ba,Yanfei,Pyro,20,6,Apprentice's Notes,
ff71c126c54011ed991c28c2dd2980ba,Kujou Sara,Electro,20,6,Hunter's Bow,
ff71c126c54011ed991c28c2dd2980ba,Dori,Electro,20,4,Waster Greatsword,
ff71c126c54011ed991c28c2dd2980ba,Candace,Hydro,20,0,Beginner's Protector,
ff71c126c54011ed991c28c2dd2980ba,Layla,Cryo,20,1,Dull Blade,
ff71c126c54011ed991c28c2dd2980ba,Aloy,Cryo,20,0,Hunter's Bow,
ff71c126c54011ed991c28c2dd2980ba,Diluc,Pyro,20,0,Waster Greatsword,
ff71c126c54011ed991c28c2dd2980ba,Keqing,Electro,20,2,Lion's Roar,
ff71c126c54011ed991c28c2dd2980ba,Lisa,Electro,20,3,Thrilling Tales of Dragon Slayers,Traveling Doctor
ff71c126c54011ed991c28c2dd2980ba,Xinyan,Pyro,20,6,Snow-Tombed Starsilver,"Bloodstained Chivalry, Noblesse Oblige"
ff71c126c54011ed991c28c2dd2980ba,Thoma,Pyro,20,2,Beginner's Protector,
ff71c126c54011ed991c28c2dd2980ba,Sayu,Anemo,20,2,Waster Greatsword,
ff71c126c54011ed991c28c2dd2980ba,Gorou,Geo,20,1,Hunter's Bow,
ff71c126c54011ed991c28c2dd2980ba,Shikanoin Heizou,Anemo,20,0,Apprentice's Notes,
ff71c126c54011ed991c28c2dd2980ba,Faruzan,Anemo,20,1,Hunter's Bow,
ff71c126c54011ed991c28c2dd2980ba,Yaoyao,Dendro,20,0,Beginner's Protector,
ff71c127c54011edad8728c2dd2980ba,Lisa,Electro,90,6,Kagura's Verity,Thundering Fury
ff71c127c54011edad8728c2dd2980ba,Alhaitham,Dendro,90,2,Light of Foliar Incision,Gilded Dreams
ff71c127c54011edad8728c2dd2980ba,Nahida,Dendro,90,2,A Thousand Floating Dreams,Deepwood Memories
ff71c127c54011edad8728c2dd2980ba,Kaedehara Kazuha,Anemo,90,2,Freedom-Sworn,Viridescent Venerer
ff71c127c54011edad8728c2dd2980ba,Venti,Anemo,90,0,Elegy for the End,Viridescent Venerer
ff71c127c54011edad8728c2dd2980ba,Zhongli,Geo,90,1,Favonius Lance,Instructor
ff71c127c54011edad8728c2dd2980ba,Raiden Shogun,Electro,90,0,Favonius Lance,Emblem of Severed Fate
ff71c127c54011edad8728c2dd2980ba,Ningguang,Geo,90,6,Lost Prayer to the Sacred Winds,"Archaic Petra, Noblesse Oblige"
ff71c127c54011edad8728c2dd2980ba,Tartaglia,Hydro,90,0,The Stringless,"Heart of Depth, Wanderer's Troupe"
ff71c127c54011edad8728c2dd2980ba,Hu Tao,Pyro,90,0,Deathmatch,Shimenawa's Reminiscence
ff71c127c54011edad8728c2dd2980ba,Arataki Itto,Geo,90,0,Serpent Spine,Husk of Opulent Dreams
ff71c127c54011edad8728c2dd2980ba,Yelan,Hydro,90,0,Favonius Warbow,Emblem of Severed Fate
ff71c127c54011edad8728c2dd2980ba,Xiangling,Pyro,90,6,"""The Catch""",Emblem of Severed Fate
ff71c127c54011edad8728c2dd2980ba,Xingqiu,Hydro,90,6,Skyward Blade,Noblesse Oblige
ff71c127c54011edad8728c2dd2980ba,Fischl,Electro,90,6,Polar Star,Thundering Fury
ff71c127c54011edad8728c2dd2980ba,Bennett,Pyro,90,6,Mistsplitter Reforged,Noblesse Oblige
ff71c127c54011edad8728c2dd2980ba,Sucrose,Anemo,90,6,Thrilling Tales of Dragon Slayers,Viridescent Venerer
ff71c127c54011edad8728c2dd2980ba,Kujou Sara,Electro,90,2,Fading Twilight,Emblem of Severed Fate
ff71c127c54011edad8728c2dd2980ba,Kuki Shinobu,Electro,90,1,Toukabou Shigure,Gilded Dreams
ff71c127c54011edad8728c2dd2980ba,Yaoyao,Dendro,90,3,Favonius Lance,Deepwood Memories
ff71c127c54011edad8728c2dd2980ba,Traveler,Dendro,90,6,Sacrificial Sword,Deepwood Memories
ff71c127c54011edad8728c2dd2980ba,Jean,Anemo,80,3,Favonius Sword,"Gladiator's Finale, Viridescent Venerer"
ff71c127c54011edad8728c2dd2980ba,Diluc,Pyro,80,2,Wolf's Gravestone,Crimson Witch of Flames
ff71c127c54011edad8728c2dd2980ba,Qiqi,Cryo,80,3,Aquila Favonia,"Gladiator's Finale, Maiden Beloved"
ff71c127c54011edad8728c2dd2980ba,Mona,Hydro,80,3,The Widsith,"Heart of Depth, Noblesse Oblige"
ff71c127c54011edad8728c2dd2980ba,Keqing,Electro,80,2,Lion's Roar,Thundersoother
ff71c127c54011edad8728c2dd2980ba,Barbara,Hydro,80,6,Thrilling Tales of Dragon Slayers,Ocean-Hued Clam
ff71c127c54011edad8728c2dd2980ba,Kaeya,Cryo,80,5,Festering Desire,"Blizzard Strayer, Gilded Dreams"
ff71c127c54011edad8728c2dd2980ba,Razor,Electro,80,6,Snow-Tombed Starsilver,Gladiator's Finale
ff71c127c54011edad8728c2dd2980ba,Amber,Pyro,80,5,Favonius Warbow,Instructor
ff71c127c54011edad8728c2dd2980ba,Beidou,Electro,80,6,Serpent Spine,"Noblesse Oblige, Thundering Fury"
ff71c127c54011edad8728c2dd2980ba,Noelle,Geo,80,6,The Unforged,Gladiator's Finale
ff71c127c54011edad8728c2dd2980ba,Rosaria,Cryo,80,3,Primordial Jade Winged-Spear,"Blizzard Strayer, Noblesse Oblige"
ff71c127c54011edad8728c2dd2980ba,Yanfei,Pyro,80,6,The Widsith,Wanderer's Troupe
ff71c127c54011edad8728c2dd2980ba,Thoma,Pyro,80,6,Dragon's Bane,"Gilded Dreams, Wanderer's Troupe"
ff71c127c54011edad8728c2dd2980ba,Sayu,Anemo,80,5,Favonius Greatsword,Viridescent Venerer
ff71c127c54011edad8728c2dd2980ba,Gorou,Geo,80,3,Favonius Warbow,The Exile
ff71c127c54011edad8728c2dd2980ba,Yun Jin,Geo,80,6,Prototype Starglitter,"Noblesse Oblige, Flex"
ff71c127c54011edad8728c2dd2980ba,Collei,Dendro,80,4,The Viridescent Hunt,Instructor
ff71c127c54011edad8728c2dd2980ba,Dori,Electro,80,2,Skyward Pride,Noblesse Oblige
ff71c127c54011edad8728c2dd2980ba,Candace,Hydro,80,0,Black Tassel,
ff71c127c54011edad8728c2dd2980ba,Aloy,Cryo,70,0,Hamayumi,
ff71c127c54011edad8728c2dd2980ba,Chongyun,Cryo,70,6,Luxurious Sea-Lord,
ff71c127c54011edad8728c2dd2980ba,Diona,Cryo,70,6,Sacrificial Bow,
ff71c127c54011edad8728c2dd2980ba,Xinyan,Pyro,70,6,Prototype Archaic,
ff71c127c54011edad8728c2dd2980ba,Shikanoin Heizou,Anemo,70,4,Solar Pearl,
ff71c127c54011edad8728c2dd2980ba,Layla,Cryo,70,0,Favonius Sword,
ff71c128c54011edba3228c2dd2980ba,Kamisato Ayaka,Cryo,90,0,Amenoma Kageuchi,Blizzard Strayer
ff71c128c54011edba3228c2dd2980ba,Jean,Anemo,90,2,Aquila Favonia,Viridescent Venerer
ff71c128c54011edba3228c2dd2980ba,Xiao,Anemo,90,0,Primordial Jade Winged-Spear,Vermillion Hereafter
ff71c128c54011edba3228c2dd2980ba,Tartaglia,Hydro,90,0,Alley Hunter,Heart of Depth
ff71c128c54011edba3228c2dd2980ba,Ganyu,Cryo,90,0,Prototype Crescent,Blizzard Strayer
ff71c128c54011edba3228c2dd2980ba,Mona,Hydro,90,4,Prototype Amber,Tenacity of the Millelith
ff71c128c54011edba3228c2dd2980ba,Keqing,Electro,90,2,Lion's Roar,Thundering Fury
ff71c128c54011edba3228c2dd2980ba,Kaedehara Kazuha,Anemo,90,0,Iron Sting,Viridescent Venerer
ff71c128c54011edba3228c2dd2980ba,Yoimiya,Pyro,90,0,Rust,Shimenawa's Reminiscence
ff71c128c54011edba3228c2dd2980ba,Eula,Cryo,90,2,Song of Broken Pines,Pale Flame
ff71c128c54011edba3228c2dd2980ba,Raiden Shogun,Electro,90,0,Engulfing Lightning,Emblem of Severed Fate
ff71c128c54011edba3228c2dd2980ba,Sangonomiya Kokomi,Hydro,90,0,Thrilling Tales of Dragon Slayers,Tenacity of the Millelith
ff71c128c54011edba3228c2dd2980ba,Yae Miko,Electro,90,0,Oathsworn Eye,"Shimenawa's Reminiscence, Thundering Fury"
ff71c128c54011edba3228c2dd2980ba,Yelan,Hydro,90,0,Favonius Warbow,Emblem of Severed Fate
ff71c128c54011edba3228c2dd2980ba,Nilou,Hydro,90,0,Favonius Sword,Tenacity of the Millelith
ff71c128c54011edba3228c2dd2980ba,Cyno,Electro,90,0,Staff of the Scarlet Sands,Thundering Fury
ff71c128c54011edba3228c2dd2980ba,Alhaitham,Dendro,90,0,Freedom-Sworn,Gilded Dreams
ff71c128c54011edba3228c2dd2980ba,Amber,Pyro,90,6,Messenger,Noblesse Oblige
ff71c128c54011edba3228c2dd2980ba,Xiangling,Pyro,90,6,"""The Catch""",Emblem of Severed Fate
ff71c128c54011edba3228c2dd2980ba,Beidou,Electro,90,6,Wolf's Gravestone,Emblem of Severed Fate
ff71c128c54011edba3228c2dd2980ba,Ningguang,Geo,90,6,Solar Pearl,"Gladiator's Finale, Noblesse Oblige"
ff71c128c54011edba3228c2dd2980ba,Fischl,Electro,90,6,The Stringless,"Thundering Fury, Wanderer's Troupe"
ff71c128c54011edba3228c2dd2980ba,Noelle,Geo,90,6,Serpent Spine,Gladiator's Finale
ff71c128c54011edba3228c2dd2980ba,Sucrose,Anemo,90,6,Sacrificial Fragments,Viridescent Venerer
ff71c128c54011edba3228c2dd2980ba,Thoma,Pyro,90,6,Favonius Lance,Noblesse Oblige
ff71c128c54011edba3228c2dd2980ba,Sayu,Anemo,90,6,Makhaira Aquamarine,Viridescent Venerer
ff71c128c54011edba3228c2dd2980ba,Kujou Sara,Electro,90,6,Skyward Harp,Noblesse Oblige
ff71c128c54011edba3228c2dd2980ba,Yun Jin,Geo,90,6,Favonius Lance,Husk of Opulent Dreams
ff71c128c54011edba3228c2dd2980ba,Collei,Dendro,90,6,Favonius Warbow,Instructor
ff71c128c54011edba3228c2dd2980ba,Faruzan,Anemo,90,0,Favonius Warbow,Noblesse Oblige
ff71c128c54011edba3228c2dd2980ba,Yaoyao,Dendro,90,1,Black Tassel,Deepwood Memories
ff71c128c54011edba3228c2dd2980ba,Tighnari,Dendro,90,0,The Viridescent Hunt,Wanderer's Troupe
ff71c128c54011edba3228c2dd2980ba,Dehya,Pyro,90,1,Beacon of the Reed Sea,"Noblesse Oblige, Shimenawa's Reminiscence"
ff71c128c54011edba3228c2dd2980ba,Traveler,Dendro,90,5,Sacrificial Sword,Deepwood Memories
ff71c128c54011edba3228c2dd2980ba,Xingqiu,Hydro,80,6,Sacrificial Sword,Emblem of Severed Fate
ff71c128c54011edba3228c2dd2980ba,Bennett,Pyro,80,6,Prototype Rancour,Noblesse Oblige
ff71c128c54011edba3228c2dd2980ba,Candace,Hydro,80,0,Skyward Spine,Noblesse Oblige
ff71c128c54011edba3228c2dd2980ba,Lisa,Electro,70,1,Lost Prayer to the Sacred Winds,
ff71c128c54011edba3228c2dd2980ba,Barbara,Hydro,70,6,Favonius Codex,Ocean-Hued Clam
ff71c128c54011edba3228c2dd2980ba,Kaeya,Cryo,70,3,Harbinger of Dawn,
ff71c128c54011edba3228c2dd2980ba,Diona,Cryo,70,6,Sacrificial Bow,Noblesse Oblige
ff71c128c54011edba3228c2dd2980ba,Qiqi,Cryo,69,6,Sacrificial Sword,
ff71c128c54011edba3228c2dd2980ba,Aloy,Cryo,50,0,Predator,
ff71c128c54011edba3228c2dd2980ba,Diluc,Pyro,50,1,Wolf's Gravestone,
ff71c128c54011edba3228c2dd2980ba,Razor,Electro,50,6,Wolf's Gravestone,Deepwood Memories
ff71c128c54011edba3228c2dd2980ba,Chongyun,Cryo,50,6,Sacrificial Greatsword,Noblesse Oblige
ff71c128c54011edba3228c2dd2980ba,Xinyan,Pyro,50,6,Bloodtainted Greatsword,Archaic Petra
ff71c128c54011edba3228c2dd2980ba,Rosaria,Cryo,50,1,Halberd,
ff71c128c54011edba3228c2dd2980ba,Yanfei,Pyro,50,6,Dodoco Tales,Instructor
ff71c128c54011edba3228c2dd2980ba,Gorou,Geo,50,0,Fading Twilight,The Exile
ff71c128c54011edba3228c2dd2980ba,Shikanoin Heizou,Anemo,50,1,Emerald Orb,Desert Pavilion Chronicle
