uid,name,element,level,cons,weapon,artifacts
914a8a251b5711eea09328c2dd2980ba,Jean,Anemo,40,3,Lion's Roar,
914a8a251b5711eea09328c2dd2980ba,Noelle,Geo,40,6,White Iron Greatsword,
914a8a251b5711eea09328c2dd2980ba,Sayu,Anemo,23,5,Skyward Pride,"Emblem of Severed Fate, Flex"
914a8a251b5711eea09328c2dd2980ba,Thoma,Pyro,22,5,Prototype Starglitter,
914a8a251b5711eea09328c2dd2980ba,Collei,Dendro,22,1,Sacrificial Bow,Flex
914a8a251b5711eea09328c2dd2980ba,Diluc,Pyro,21,1,Waster Greatsword,
914a8a251b5711eea09328c2dd2980ba,Rosaria,Cryo,21,6,Beginner's Protector,
914a8a251b5711eea09328c2dd2980ba,Gorou,Geo,21,1,Recurve Bow,"Instructor, Noblesse Oblige"
914a8a251b5711eea09328c2dd2980ba,Dori,Electro,20,2,Rainslasher,
914a8a261b5711eeadbf28c2dd2980ba,Yoimiya,Pyro,90,2,Thundering Pulse,"Echoes of an Offering, Gladiator's Finale"
914a8a261b5711eeadbf28c2dd2980ba,Raiden Shogun,Electro,90,1,Engulfing Lightning,Emblem of Severed Fate
914a8a261b5711eeadbf28c2dd2980ba,Fischl,Electro,89,6,Aqua Simulacra,"Emblem of Severed Fate, Flex"
914a8a261b5711eeadbf28c2dd2980ba,Sangonomiya Kokomi,Hydro,89,0,Thrilling Tales of Dragon Slayers,Ocean-Hued Clam
914a8a261b5711eeadbf28c2dd2980ba,Yun Jin,Geo,89,6,"""The Catch""",Husk of Opulent Dreams
914a8a261b5711eeadbf28c2dd2980ba,Klee,Pyro,90,0,Solar Pearl,Wanderer's Troupe
914a8a261b5711eeadbf28c2dd2980ba,Kamisato Ayato,Hydro,90,0,The Black Sword,Nymph's Dream
914a8a261b5711eeadbf28c2dd2980ba,Qiqi,Cryo,80,3,Favonius Sword,Ocean-Hued Clam
914a8a261b5711eeadbf28c2dd2980ba,Jean,Anemo,90,2,Toukabou Shigure,
914a8a261b5711eeadbf28c2dd2980ba,Venti,Anemo,90,0,Elegy for the End,Viridescent Venerer
914a8a261b5711eeadbf28c2dd2980ba,Arataki Itto,Geo,90,0,Snow-Tombed Starsilver,
914a8a261b5711eeadbf28c2dd2980ba,Nahida,Dendro,90,0,The Widsith,"Gilded Dreams, Wanderer's Troupe"
914a8a261b5711eeadbf28c2dd2980ba,Wanderer,Anemo,90,1,Lost Prayer to the Sacred Winds,"Viridescent Venerer, Flex"
914a8a261b5711eeadbf28c2dd2980ba,Dehya,Pyro,90,0,Wolf's Gravestone,Vourukasha's Glow
914a8a261b5711eeadbf28c2dd2980ba,Shenhe,Cryo,89,0,Skyward Spine,"Emblem of Severed Fate, Shimenawa's Reminiscence"
914a8a261b5711eeadbf28c2dd2980ba,Tighnari,Dendro,89,0,Skyward Harp,"Gilded Dreams, Noblesse Oblige"
914a8a261b5711eeadbf28c2dd2980ba,Cyno,Electro,89,1,Staff of the Scarlet Sands,Gilded Dreams
914a8a261b5711eeadbf28c2dd2980ba,Kuki Shinobu,Electro,89,6,Iron Sting,Deepwood Memories
914a8a261b5711eeadbf28c2dd2980ba,Kirara,Dendro,89,0,Sacrificial Sword,"Flower of Paradise Lost, Vourukasha's Glow"
914a8a261b5711eeadbf28c2dd2980ba,Kamisato Ayaka,Cryo,85,0,Amenoma Kageuchi,Blizzard Strayer
914a8a261b5711eeadbf28c2dd2980ba,Xiao,Anemo,81,0,Primordial Jade Winged-Spear,Vermillion Hereafter
914a8a261b5711eeadbf28c2dd2980ba,Zhongli,Geo,81,0,Favonius Lance,Deepwood Memories
914a8a261b5711eeadbf28c2dd2980ba,Sayu,Anemo,81,6,Katsuragikiri Nagamasa,Viridescent Venerer
914a8a261b5711eeadbf28c2dd2980ba,Albedo,Geo,80,0,Cinnabar Spindle,Husk of Opulent Dreams
914a8a261b5711eeadbf28c2dd2980ba,Mona,Hydro,80,3,Oathsworn Eye,Flex
914a8a261b5711eeadbf28c2dd2980ba,Keqing,Electro,80,4,Dull Blade,
914a8a261b5711eeadbf28c2dd2980ba,Kaedehara Kazuha,Anemo,80,0,Xiphos' Moonlight,Viridescent Venerer
914a8a261b5711eeadbf28c2dd2980ba,Barbara,Hydro,80,6,Prototype Amber,Ocean-Hued Clam
914a8a261b5711eeadbf28c2dd2980ba,Xiangling,Pyro,80,6,Dragonspine Spear,Flex
914a8a261b5711eeadbf28c2dd2980ba,Beidou,Electro,80,6,Serpent Spine,"Flower of Paradise Lost, Wanderer's Troupe"
914a8a261b5711eeadbf28c2dd2980ba,Xingqiu,Hydro,80,6,Sacrificial Sword,Nymph's Dream
914a8a261b5711eeadbf28c2dd2980ba,Ningguang,Geo,80,6,Dodoco Tales,
914a8a261b5711eeadbf28c2dd2980ba,Bennett,Pyro,80,6,Skyward Blade,Noblesse Oblige
914a8a261b5711eeadbf28c2dd2980ba,Noelle,Geo,80,6,Whiteblind,Husk of Opulent Dreams
914a8a261b5711eeadbf28c2dd2980ba,Diona,Cryo,80,6,Sacrificial Bow,Deepwood Memories
914a8a261b5711eeadbf28c2dd2980ba,Sucrose,Anemo,80,6,Sacrificial Fragments,Viridescent Venerer
914a8a261b5711eeadbf28c2dd2980ba,Xinyan,Pyro,80,6,Sacrificial Greatsword,Husk of Opulent Dreams
914a8a261b5711eeadbf28c2dd2980ba,Rosaria,Cryo,80,5,Favonius Lance,"Blizzard Strayer, Shimenawa's Reminiscence"
914a8a261b5711eeadbf28c2dd2980ba,Yanfei,Pyro,80,6,Apprentice's Notes,
914a8a261b5711eeadbf28c2dd2980ba,Gorou,Geo,80,6,Amos' Bow,"Husk of Opulent Dreams, Flex"
914a8a261b5711eeadbf28c2dd2980ba,Kujou Sara,Electro,80,4,Fading Twilight,
914a8a261b5711eeadbf28c2dd2980ba,Collei,Dendro,80,4,Windblume Ode,Deepwood Memories
914a8a261b5711eeadbf28c2dd2980ba,Candace,Hydro,80,4,Staff of Homa,Flower of Paradise Lost
914a8a261b5711eeadbf28c2dd2980ba,Faruzan,Anemo,80,3,Favonius Warbow,Noblesse Oblige
914a8a261b5711eeadbf28c2dd2980ba,Yaoyao,Dendro,80,1,Dragon's Bane,Deepwood Memories
914a8a261b5711eeadbf28c2dd2980ba,Traveler,Dendro,80,6,Dull Blade,Gilded Dreams
914a8a261b5711eeadbf28c2dd2980ba,Dori,Electro,79,1,The Bell,Emblem of Severed Fate
914a8a261b5711eeadbf28c2dd2980ba,Aloy,Cryo,70,0,The Viridescent Hunt,Flex
914a8a261b5711eeadbf28c2dd2980ba,Lisa,Electro,70,0,Mappa Mare,
914a8a261b5711eeadbf28c2dd2980ba,Razor,Electro,70,5,Waster Greatsword,
914a8a261b5711eeadbf28c2dd2980ba,Amber,Pyro,70,2,Hunter's Bow,
914a8a261b5711eeadbf28c2dd2980ba,Chongyun,Cryo,70,6,Waster Greatsword,
914a8a261b5711eeadbf28c2dd2980ba,Thoma,Pyro,70,1,Beginner's Protector,
914a8a261b5711eeadbf28c2dd2980ba,Shikanoin Heizou,Anemo,70,4,Apprentice's Notes,
914a8a261b5711eeadbf28c2dd2980ba,Layla,Cryo,70,0,Festering Desire,"Emblem of Severed Fate, Noblesse Oblige"
914a8a261b5711eeadbf28c2dd2980ba,Mika,Cryo,70,3,Black Tassel,Flex
914a8a261b5711eeadbf28c2dd2980ba,Kaveh,Dendro,70,2,Mailed Flower,"Flower of Paradise Lost, Flex"
914a8a261b5711eeadbf28c2dd2980ba,Kaeya,Cryo,50,3,Dull Blade,
914a8a271b5711eeb03028c2dd2980ba,Venti,Anemo,90,0,Skyward Harp,Viridescent Venerer
914a8a271b5711eeb03028c2dd2980ba,Xiao,Anemo,90,0,Primordial Jade Winged-Spear,Vermillion Hereafter
914a8a271b5711eeb03028c2dd2980ba,Zhongli,Geo,90,0,Deathmatch,Tenacity of the Millelith
914a8a271b5711eeb03028c2dd2980ba,Tartaglia,Hydro,90,0,The Viridescent Hunt,Heart of Depth
914a8a271b5711eeb03028c2dd2980ba,Qiqi,Cryo,90,4,Summit Shaper,Ocean-Hued Clam
914a8a271b5711eeb03028c2dd2980ba,Albedo,Geo,90,0,Cinnabar Spindle,Husk of Opulent Dreams
914a8a271b5711eeb03028c2dd2980ba,Kaedehara Kazuha,Anemo,90,6,Light of Foliar Incision,Viridescent Venerer
914a8a271b5711eeb03028c2dd2980ba,Arataki Itto,Geo,90,1,Redhorn Stonethresher,Husk of Opulent Dreams
914a8a271b5711eeb03028c2dd2980ba,Tighnari,Dendro,90,1,Hunter's Path,Wanderer's Troupe
914a8a271b5711eeb03028c2dd2980ba,Cyno,Electro,90,0,Staff of the Scarlet Sands,Gilded Dreams
914a8a271b5711eeb03028c2dd2980ba,Wanderer,Anemo,90,2,Tulaytullah's Remembrance,Desert Pavilion Chronicle
914a8a271b5711eeb03028c2dd2980ba,Razor,Electro,90,6,Mailed Flower,Gilded Dreams
914a8a271b5711eeb03028c2dd2980ba,Xiangling,Pyro,90,6,"""The Catch""",Crimson Witch of Flames
914a8a271b5711eeb03028c2dd2980ba,Xingqiu,Hydro,90,6,Primordial Jade Cutter,"Heart of Depth, Noblesse Oblige"
914a8a271b5711eeb03028c2dd2980ba,Bennett,Pyro,90,6,Mistsplitter Reforged,Crimson Witch of Flames
914a8a271b5711eeb03028c2dd2980ba,Chongyun,Cryo,90,6,Beacon of the Reed Sea,"Blizzard Strayer, Noblesse Oblige"
914a8a271b5711eeb03028c2dd2980ba,Diona,Cryo,90,6,Sacrificial Bow,Noblesse Oblige
914a8a271b5711eeb03028c2dd2980ba,Sucrose,Anemo,90,6,Sacrificial Fragments,Viridescent Venerer
914a8a271b5711eeb03028c2dd2980ba,Thoma,Pyro,90,6,Kitain Cross Spear,"Tenacity of the Millelith, Wanderer's Troupe"
914a8a271b5711eeb03028c2dd2980ba,Gorou,Geo,90,6,Favonius Warbow,Noblesse Oblige
914a8a271b5711eeb03028c2dd2980ba,Shikanoin Heizou,Anemo,90,6,Lost Prayer to the Sacred Winds,"Gladiator's Finale, Viridescent Venerer"
914a8a271b5711eeb03028c2dd2980ba,Yun Jin,Geo,90,0,Favonius Lance,Husk of Opulent Dreams
914a8a271b5711eeb03028c2dd2980ba,Kuki Shinobu,Electro,90,6,Freedom-Sworn,Flower of Paradise Lost
914a8a271b5711eeb03028c2dd2980ba,Faruzan,Anemo,90,6,Amos' Bow,Noblesse Oblige
914a8a271b5711eeb03028c2dd2980ba,Yaoyao,Dendro,90,0,Favonius Lance,Deepwood Memories
914a8a271b5711eeb03028c2dd2980ba,Mika,Cryo,90,1,Skyward Spine,Noblesse Oblige
914a8a271b5711eeb03028c2dd2980ba,Traveler,Dendro,90,5,Favonius Sword,Deepwood Memories
914a8a271b5711eeb03028c2dd2980ba,Jean,Anemo,70,3,Festering Desire,Viridescent Venerer
914a8a271b5711eeb03028c2dd2980ba,Diluc,Pyro,69,0,Prototype Archaic,
914a8a271b5711eeb03028c2dd2980ba,Fischl,Electro,60,6,Mitternachts Waltz,
914a8a271b5711eeb03028c2dd2980ba,Lisa,Electro,50,2,Favonius Codex,
914a8a271b5711eeb03028c2dd2980ba,Kaeya,Cryo,50,1,Prototype Rancour,
914a8a271b5711eeb03028c2dd2980ba,Sayu,Anemo,50,6,Makhaira Aquamarine,Viridescent Venerer
914a8a271b5711eeb03028c2dd2980ba,Barbara,Hydro,40,4,Everlasting Moonglow,
914a8a271b5711eeb03028c2dd2980ba,Dori,Electro,40,1,Sacrificial Greatsword,Blizzard Strayer
914a8a271b5711eeb03028c2dd2980ba,Candace,Hydro,40,5,Vortex Vanquisher,
914a8a271b5711eeb03028c2dd2980ba,Mona,Hydro,21,1,Apprentice's Notes,
914a8a271b5711eeb03028c2dd2980ba,Kujou Sara,Electro,21,2,Fading Twilight,
914a8a271b5711eeb03028c2dd2980ba,Aloy,Cryo,20,0,Windblume Ode,
914a8a271b5711eeb03028c2dd2980ba,Keqing,Electro,20,1,Lion's Roar,
914a8a271b5711eeb03028c2dd2980ba,Amber,Pyro,20,1,The Stringless,
914a8a271b5711eeb03028c2dd2980ba,Beidou,Electro,20,6,Rainslasher,
914a8a271b5711eeb03028c2dd2980ba,Ningguang,Geo,20,6,Solar Pearl,
914a8a271b5711eeb03028c2dd2980ba,Noelle,Geo,20,6,The Bell,
914a8a271b5711eeb03028c2dd2980ba,Xinyan,Pyro,20,6,Luxurious Sea-Lord,Bloodstained Chivalry
914a8a271b5711eeb03028c2dd2980ba,Rosaria,Cryo,20,6,Beginner's Protector,
914a8a271b5711eeb03028c2dd2980ba,Yanfei,Pyro,20,2,Dodoco Tales,
914a8a271b5711eeb03028c2dd2980ba,Collei,Dendro,20,3,Hunter's Bow,
914a8a281b5711ee80b328c2dd2980ba,Hu Tao,Pyro,90,1,Lithic Spear,Crimson Witch of Flames
914a8a281b5711ee80b328c2dd2980ba,Kaedehara Kazuha,Anemo,90,0,Favonius Sword,Viridescent Venerer
914a8a281b5711ee80b328c2dd2980ba,Sangonomiya Kokomi,Hydro,90,0,Prototype Amber,Ocean-Hued Clam
914a8a281b5711ee80b328c2dd2980ba,Nahida,Dendro,90,0,Sacrificial Fragments,"Deepwood Memories, Flex"
914a8a281b5711ee80b328c2dd2980ba,Bennett,Pyro,90,6,Haran Geppaku Futsu,"Shimenawa's Reminiscence, Wanderer's Troupe"
914a8a281b5711ee80b328c2dd2980ba,Noelle,Geo,90,6,Whiteblind,Gladiator's Finale
914a8a281b5711ee80b328c2dd2980ba,Sucrose,Anemo,90,6,Sacrificial Fragments,Viridescent Venerer
914a8a281b5711ee80b328c2dd2980ba,Thoma,Pyro,90,6,Dragon's Bane,Gilded Dreams
914a8a281b5711ee80b328c2dd2980ba,Yae Miko,Electro,90,0,Skyward Atlas,"Shimenawa's Reminiscence, Thundering Fury"
914a8a281b5711ee80b328c2dd2980ba,Zhongli,Geo,81,0,Favonius Lance,"Noblesse Oblige, Tenacity of the Millelith"
914a8a281b5711ee80b328c2dd2980ba,Ganyu,Cryo,81,0,Prototype Crescent,Wanderer's Troupe
914a8a281b5711ee80b328c2dd2980ba,Ningguang,Geo,81,6,Apprentice's Notes,"Archaic Petra, Flex"
914a8a281b5711ee80b328c2dd2980ba,Kamisato Ayaka,Cryo,80,0,Mistsplitter Reforged,Blizzard Strayer
914a8a281b5711ee80b328c2dd2980ba,Jean,Anemo,80,3,Iron Sting,Viridescent Venerer
914a8a281b5711ee80b328c2dd2980ba,Klee,Pyro,80,0,Skyward Atlas,"Crimson Witch of Flames, Gladiator's Finale"
914a8a281b5711ee80b328c2dd2980ba,Mona,Hydro,80,4,The Widsith,"Wanderer's Troupe, Flex"
914a8a281b5711ee80b328c2dd2980ba,Eula,Cryo,80,0,Prototype Archaic,"Bloodstained Chivalry, Pale Flame"
914a8a281b5711ee80b328c2dd2980ba,Raiden Shogun,Electro,80,0,"""The Catch""",Emblem of Severed Fate
914a8a281b5711ee80b328c2dd2980ba,Arataki Itto,Geo,80,0,Rainslasher,Flex
914a8a281b5711ee80b328c2dd2980ba,Tighnari,Dendro,80,0,Hunter's Path,Wanderer's Troupe
914a8a281b5711ee80b328c2dd2980ba,Cyno,Electro,80,0,Primordial Jade Winged-Spear,Gladiator's Finale
914a8a281b5711ee80b328c2dd2980ba,Wanderer,Anemo,80,0,Lost Prayer to the Sacred Winds,"Gladiator's Finale, Viridescent Venerer"
914a8a281b5711ee80b328c2dd2980ba,Kaeya,Cryo,80,1,Lion's Roar,"Blizzard Strayer, Shimenawa's Reminiscence"
914a8a281b5711ee80b328c2dd2980ba,Xiangling,Pyro,80,6,Favonius Lance,"Crimson Witch of Flames, Wanderer's Troupe"
914a8a281b5711ee80b328c2dd2980ba,Beidou,Electro,80,6,Lithic Blade,"Gladiator's Finale, Noblesse Oblige"
914a8a281b5711ee80b328c2dd2980ba,Xingqiu,Hydro,80,6,Sacrificial Sword,"Heart of Depth, Noblesse Oblige"
914a8a281b5711ee80b328c2dd2980ba,Fischl,Electro,80,6,The Stringless,"Gladiator's Finale, Thundering Fury"
914a8a281b5711ee80b328c2dd2980ba,Chongyun,Cryo,80,6,Sacrificial Greatsword,"Blizzard Strayer, Flex"
914a8a281b5711ee80b328c2dd2980ba,Rosaria,Cryo,80,5,Favonius Lance,"Blizzard Strayer, Noblesse Oblige"
914a8a281b5711ee80b328c2dd2980ba,Qiqi,Cryo,70,1,Skyrider Sword,Ocean-Hued Clam
914a8a281b5711ee80b328c2dd2980ba,Lisa,Electro,70,0,Otherworldly Story,
914a8a281b5711ee80b328c2dd2980ba,Barbara,Hydro,70,6,Thrilling Tales of Dragon Slayers,Ocean-Hued Clam
914a8a281b5711ee80b328c2dd2980ba,Diona,Cryo,70,6,Favonius Warbow,Noblesse Oblige
914a8a281b5711ee80b328c2dd2980ba,Yanfei,Pyro,70,3,The Widsith,Gladiator's Finale
914a8a281b5711ee80b328c2dd2980ba,Kujou Sara,Electro,70,3,Hunter's Bow,
914a8a281b5711ee80b328c2dd2980ba,Sayu,Anemo,70,5,Waster Greatsword,
914a8a281b5711ee80b328c2dd2980ba,Kuki Shinobu,Electro,70,4,Dull Blade,Gilded Dreams
914a8a281b5711ee80b328c2dd2980ba,Gorou,Geo,70,0,Sacrificial Bow,The Exile
914a8a281b5711ee80b328c2dd2980ba,Traveler,Dendro,70,6,Amenoma Kageuchi,Flex
914a8a281b5711ee80b328c2dd2980ba,Aloy,Cryo,50,0,Hunter's Bow,
914a8a281b5711ee80b328c2dd2980ba,Razor,Electro,50,4,Skyrider Greatsword,
914a8a281b5711ee80b328c2dd2980ba,Amber,Pyro,50,2,Recurve Bow,
914a8a281b5711ee80b328c2dd2980ba,Xinyan,Pyro,50,6,Waster Greatsword,
914a8a281b5711ee80b328c2dd2980ba,Shikanoin Heizou,Anemo,50,0,Apprentice's Notes,
914a8a281b5711ee80b328c2dd2980ba,Diluc,Pyro,50,0,Waster Greatsword,
914a8a281b5711ee80b328c2dd2980ba,Yun Jin,Geo,50,1,Beginner's Protector,
914a8a281b5711ee80b328c2dd2980ba,Collei,Dendro,50,2,Hunter's Bow,
914a8a281b5711ee80b328c2dd2980ba,Faruzan,Anemo,50,1,Hunter's Bow,
914a8a281b5711ee80b328c2dd2980ba,Yaoyao,Dendro,50,2,Beginner's Protector,
914a8a281b5711ee80b328c2dd2980ba,Kirara,Dendro,50,0,Dull Blade,
914a8a281b5711ee80b328c2dd2980ba,Dori,Electro,50,4,Waster Greatsword,
914a8a281b5711ee80b328c2dd2980ba,Candace,Hydro,50,2,Beginner's Protector,
914a8a281b5711ee80b328c2dd2980ba,Layla,Cryo,50,4,Dull Blade,
914a8a291b5711eea9c628c2dd2980ba,Venti,Anemo,90,0,The Stringless,Viridescent Venerer
914a8a291b5711eea9c628c2dd2980ba,Ganyu,Cryo,90,1,Aqua Simulacra,Wanderer's Troupe
914a8a291b5711eea9c628c2dd2980ba,Keqing,Electro,90,2,Primordial Jade Cutter,Thundering Fury
914a8a291b5711eea9c628c2dd2980ba,Kaedehara Kazuha,Anemo,90,0,Xiphos' Moonlight,Viridescent Venerer
914a8a291b5711eea9c628c2dd2980ba,Sangonomiya Kokomi,Hydro,90,0,Sacrificial Fragments,Ocean-Hued Clam
914a8a291b5711eea9c628c2dd2980ba,Yae Miko,Electro,90,0,Skyward Atlas,Gilded Dreams
914a8a291b5711eea9c628c2dd2980ba,Shenhe,Cryo,90,0,Skyward Spine,"Gladiator's Finale, Shimenawa's Reminiscence"
914a8a291b5711eea9c628c2dd2980ba,Nilou,Hydro,90,0,Key of Khaj-Nisut,"Tenacity of the Millelith, Vourukasha's Glow"
914a8a291b5711eea9c628c2dd2980ba,Nahida,Dendro,90,0,Favonius Codex,Deepwood Memories
914a8a291b5711eea9c628c2dd2980ba,Lisa,Electro,90,6,Fruit of Fulfillment,
914a8a291b5711eea9c628c2dd2980ba,Barbara,Hydro,90,6,Sacrificial Fragments,Ocean-Hued Clam
914a8a291b5711eea9c628c2dd2980ba,Fischl,Electro,90,6,Alley Hunter,Thundersoother
914a8a291b5711eea9c628c2dd2980ba,Bennett,Pyro,90,5,Sapwood Blade,Noblesse Oblige
914a8a291b5711eea9c628c2dd2980ba,Noelle,Geo,90,6,Favonius Greatsword,Husk of Opulent Dreams
914a8a291b5711eea9c628c2dd2980ba,Chongyun,Cryo,90,6,Beacon of the Reed Sea,"Shimenawa's Reminiscence, Flex"
914a8a291b5711eea9c628c2dd2980ba,Sucrose,Anemo,90,6,Hakushin Ring,Viridescent Venerer
914a8a291b5711eea9c628c2dd2980ba,Yanfei,Pyro,90,6,Lost Prayer to the Sacred Winds,Wanderer's Troupe
914a8a291b5711eea9c628c2dd2980ba,Thoma,Pyro,90,4,Kitain Cross Spear,"Flower of Paradise Lost, Wanderer's Troupe"
914a8a291b5711eea9c628c2dd2980ba,Yun Jin,Geo,90,6,Favonius Lance,"Emblem of Severed Fate, Husk of Opulent Dreams"
914a8a291b5711eea9c628c2dd2980ba,Kuki Shinobu,Electro,90,2,Xiphos' Moonlight,Gilded Dreams
914a8a291b5711eea9c628c2dd2980ba,Raiden Shogun,Electro,89,0,Engulfing Lightning,Emblem of Severed Fate
914a8a291b5711eea9c628c2dd2980ba,Yelan,Hydro,89,0,Favonius Warbow,Emblem of Severed Fate
914a8a291b5711eea9c628c2dd2980ba,Cyno,Electro,89,0,Staff of the Scarlet Sands,Thundering Fury
914a8a291b5711eea9c628c2dd2980ba,Wanderer,Anemo,89,0,Skyward Atlas,Desert Pavilion Chronicle
914a8a291b5711eea9c628c2dd2980ba,Alhaitham,Dendro,89,0,Primordial Jade Cutter,"Gilded Dreams, Wanderer's Troupe"
914a8a291b5711eea9c628c2dd2980ba,Baizhu,Dendro,89,0,Prototype Amber,Deepwood Memories
914a8a291b5711eea9c628c2dd2980ba,Collei,Dendro,89,2,Elegy for the End,Instructor
914a8a291b5711eea9c628c2dd2980ba,Traveler,Dendro,86,6,Sacrificial Sword,Deepwood Memories
914a8a291b5711eea9c628c2dd2980ba,Kamisato Ayaka,Cryo,80,0,Amenoma Kageuchi,Blizzard Strayer
914a8a291b5711eea9c628c2dd2980ba,Jean,Anemo,80,2,The Black Sword,Flex
914a8a291b5711eea9c628c2dd2980ba,Tartaglia,Hydro,80,0,Skyward Harp,"Gladiator's Finale, Shimenawa's Reminiscence"
914a8a291b5711eea9c628c2dd2980ba,Xiangling,Pyro,80,4,"""The Catch""",Emblem of Severed Fate
914a8a291b5711eea9c628c2dd2980ba,Beidou,Electro,80,6,Serpent Spine,Emblem of Severed Fate
914a8a291b5711eea9c628c2dd2980ba,Xingqiu,Hydro,80,6,Favonius Sword,Emblem of Severed Fate
914a8a291b5711eea9c628c2dd2980ba,Faruzan,Anemo,80,6,Favonius Warbow,The Exile
914a8a291b5711eea9c628c2dd2980ba,Diluc,Pyro,70,1,Favonius Greatsword,
914a8a291b5711eea9c628c2dd2980ba,Mona,Hydro,70,0,Oathsworn Eye,
914a8a291b5711eea9c628c2dd2980ba,Diona,Cryo,70,6,Sacrificial Bow,
914a8a291b5711eea9c628c2dd2980ba,Rosaria,Cryo,70,6,Primordial Jade Winged-Spear,
914a8a291b5711eea9c628c2dd2980ba,Gorou,Geo,70,6,Favonius Warbow,The Exile
914a8a291b5711eea9c628c2dd2980ba,Layla,Cryo,70,1,Lion's Roar,Deepwood Memories
914a8a291b5711eea9c628c2dd2980ba,Yaoyao,Dendro,70,0,Favonius Lance,Tenacity of the Millelith
914a8a291b5711eea9c628c2dd2980ba,Ningguang,Geo,60,6,Wandering Evenstar,
914a8a291b5711eea9c628c2dd2980ba,Qiqi,Cryo,50,3,Iron Sting,
