uid,phase,name,level,cons,weapon,artifacts,element
aa19a00f6b4011eebafe28c2dd2980ba,2.2b,Layla,89,0,Sacrificial Sword,"Gilded Dreams, Noblesse Oblige",Cryo
aa19a00f6b4011eebafe28c2dd2980ba,2.2b,Yaoyao,89,0,Beginner's Protector,Flex,Dendro
aa19a00f6b4011eebafe28c2dd2980ba,2.2b,Zhongli,89,0,Favonius Lance,Tenacity of the Millelith,Geo
aa19a00f6b4011eebafe28c2dd2980ba,2.2b,Traveler,80,0,Dull Blade,,Hydro
aa19a00f6b4011eebafe28c2dd2980ba,2.2b,Barbara,79,6,Thrilling Tales of Dragon Slayers,Flex,Hydro
aa19a00f6b4011eebafe28c2dd2980ba,2.2b,Beidou,70,6,Prototype Archaic,,Electro
aa19a00f6b4011eebafe28c2dd2980ba,2.2b,Qiqi,59,2,Toukabou Shigure,,Cryo
aa19a00f6b4011eebafe28c2dd2980ba,2.2b,Aloy,50,0,Hunter's Bow,,Cryo
aa19a00f6b4011eebafe28c2dd2980ba,2.2b,Lisa,50,0,Apprentice's Notes,,Electro
aa19a00f6b4011eebafe28c2dd2980ba,2.2b,Kaeya,50,4,Festering Desire,,Cryo
aa19a00f6b4011eebafe28c2dd2980ba,2.2b,Chongyun,50,2,Sacrificial Greatsword,,Cryo
aa19a00f6b4011eebafe28c2dd2980ba,2.2b,Xinyan,50,5,Serpent Spine,,Pyro
aa19a00f6b4011eebafe28c2dd2980ba,2.2b,Jean,40,3,Lion's Roar,,Anemo
aa19a00f6b4011eebafe28c2dd2980ba,2.2b,Noelle,40,6,White Iron Greatsword,,Geo
aa19a00f6b4011eebafe28c2dd2980ba,2.2b,Sayu,24,6,Skyward Pride,"Emblem of Severed Fate, Flex",Anemo
aa19a00f6b4011eebafe28c2dd2980ba,2.2b,Thoma,22,5,Prototype Starglitter,,Pyro
aa19a00f6b4011eebafe28c2dd2980ba,2.2b,Collei,22,1,Rust,Flex,Dendro
aa19a00f6b4011eebafe28c2dd2980ba,2.2b,Diluc,21,1,Waster Greatsword,,Pyro
aa19a00f6b4011eebafe28c2dd2980ba,2.2b,Rosaria,21,6,Beginner's Protector,,Cryo
aa19a00f6b4011eebafe28c2dd2980ba,2.2b,Gorou,21,1,Recurve Bow,Instructor,Geo
aa19a00f6b4011eebafe28c2dd2980ba,2.2b,Dori,20,2,Rainslasher,,Electro
aa19a00f6b4011eebafe28c2dd2980ba,2.2b,Lynette,20,0,Dull Blade,,Anemo
aa19c6356b4011ee92da28c2dd2980ba,2.2b,Yoimiya,90,2,Thundering Pulse,Shimenawa's Reminiscence,Pyro
aa19c6356b4011ee92da28c2dd2980ba,2.2b,Raiden Shogun,90,1,Engulfing Lightning,Emblem of Severed Fate,Electro
aa19c6356b4011ee92da28c2dd2980ba,2.2b,Fischl,89,6,Aqua Simulacra,"Gilded Dreams, Golden Troupe",Electro
aa19c6356b4011ee92da28c2dd2980ba,2.2b,Sangonomiya Kokomi,89,0,Thrilling Tales of Dragon Slayers,Ocean-Hued Clam,Hydro
aa19c6356b4011ee92da28c2dd2980ba,2.2b,Yun Jin,89,6,Skyward Spine,Husk of Opulent Dreams,Geo
aa19c6356b4011ee92da28c2dd2980ba,2.2b,Klee,90,0,Lost Prayer to the Sacred Winds,Wanderer's Troupe,Pyro
aa19c6356b4011ee92da28c2dd2980ba,2.2b,Kamisato Ayato,90,0,The Black Sword,Nymph's Dream,Hydro
aa19c6356b4011ee92da28c2dd2980ba,2.2b,Qiqi,80,3,Favonius Sword,Ocean-Hued Clam,Cryo
aa19c6356b4011ee92da28c2dd2980ba,2.2b,Jean,90,4,Fleuve Cendre Ferryman,Noblesse Oblige,Anemo
aa19c6356b4011ee92da28c2dd2980ba,2.2b,Venti,90,0,Elegy for the End,Viridescent Venerer,Anemo
aa19c6356b4011ee92da28c2dd2980ba,2.2b,Arataki Itto,90,0,Snow-Tombed Starsilver,,Geo
aa19c6356b4011ee92da28c2dd2980ba,2.2b,Nahida,90,0,The Widsith,"Gilded Dreams, Wanderer's Troupe",Dendro
aa19c6356b4011ee92da28c2dd2980ba,2.2b,Wanderer,90,1,Solar Pearl,"Viridescent Venerer, Flex",Anemo
aa19c6356b4011ee92da28c2dd2980ba,2.2b,Dehya,90,0,Wolf's Gravestone,Vourukasha's Glow,Pyro
aa19c6356b4011ee92da28c2dd2980ba,2.2b,Shenhe,89,0,Favonius Lance,"Emblem of Severed Fate, Shimenawa's Reminiscence",Cryo
aa19c6356b4011ee92da28c2dd2980ba,2.2b,Tighnari,89,0,Hunter's Bow,"Noblesse Oblige, Flex",Dendro
aa19c6356b4011ee92da28c2dd2980ba,2.2b,Cyno,89,1,Staff of the Scarlet Sands,Gilded Dreams,Electro
aa19c6356b4011ee92da28c2dd2980ba,2.2b,Lyney,89,0,Skyward Harp,"Gladiator's Finale, Flex",Pyro
aa19c6356b4011ee92da28c2dd2980ba,2.2b,Kirara,89,0,Sapwood Blade,"Vourukasha's Glow, Flex",Dendro
aa19c6356b4011ee92da28c2dd2980ba,2.2b,Kuki Shinobu,89,6,Xiphos' Moonlight,Deepwood Memories,Electro
aa19c6356b4011ee92da28c2dd2980ba,2.2b,Neuvillette,89,0,Tome of the Eternal Flow,"Nymph's Dream, Flex",Hydro
aa19c6356b4011ee92da28c2dd2980ba,2.2b,Kamisato Ayaka,85,0,Amenoma Kageuchi,Blizzard Strayer,Cryo
aa19c6356b4011ee92da28c2dd2980ba,2.2b,Xiao,81,0,Primordial Jade Winged-Spear,Vermillion Hereafter,Anemo
aa19c6356b4011ee92da28c2dd2980ba,2.2b,Zhongli,81,0,Favonius Lance,Deepwood Memories,Geo
aa19c6356b4011ee92da28c2dd2980ba,2.2b,Sayu,81,6,Katsuragikiri Nagamasa,Viridescent Venerer,Anemo
aa19c6356b4011ee92da28c2dd2980ba,2.2b,Albedo,80,0,Cinnabar Spindle,Husk of Opulent Dreams,Geo
aa19c6356b4011ee92da28c2dd2980ba,2.2b,Mona,80,3,Oathsworn Eye,Deepwood Memories,Hydro
aa19c6356b4011ee92da28c2dd2980ba,2.2b,Keqing,80,4,Dull Blade,,Electro
aa19c6356b4011ee92da28c2dd2980ba,2.2b,Kaedehara Kazuha,80,0,Iron Sting,Viridescent Venerer,Anemo
aa19c6356b4011ee92da28c2dd2980ba,2.2b,Barbara,80,6,Prototype Amber,Ocean-Hued Clam,Hydro
aa19c6356b4011ee92da28c2dd2980ba,2.2b,Xiangling,80,6,Dragonspine Spear,Flex,Pyro
aa19c6356b4011ee92da28c2dd2980ba,2.2b,Beidou,80,6,Serpent Spine,"Flower of Paradise Lost, Wanderer's Troupe",Electro
aa19c6356b4011ee92da28c2dd2980ba,2.2b,Xingqiu,80,6,Sacrificial Sword,Nymph's Dream,Hydro
aa19c6356b4011ee92da28c2dd2980ba,2.2b,Ningguang,80,6,Dodoco Tales,,Geo
aa19c6356b4011ee92da28c2dd2980ba,2.2b,Bennett,80,6,Skyward Blade,Noblesse Oblige,Pyro
aa19c6356b4011ee92da28c2dd2980ba,2.2b,Noelle,80,6,Whiteblind,Husk of Opulent Dreams,Geo
aa19c6356b4011ee92da28c2dd2980ba,2.2b,Diona,80,6,Sacrificial Bow,Deepwood Memories,Cryo
aa19c6356b4011ee92da28c2dd2980ba,2.2b,Sucrose,80,6,Sacrificial Fragments,Viridescent Venerer,Anemo
aa19c6356b4011ee92da28c2dd2980ba,2.2b,Xinyan,80,6,Favonius Greatsword,Gilded Dreams,Pyro
aa19c6356b4011ee92da28c2dd2980ba,2.2b,Rosaria,80,5,"""The Catch""","Blizzard Strayer, Shimenawa's Reminiscence",Cryo
aa19c6356b4011ee92da28c2dd2980ba,2.2b,Yanfei,80,6,Apprentice's Notes,,Pyro
aa19c6356b4011ee92da28c2dd2980ba,2.2b,Gorou,80,6,Amos' Bow,"Husk of Opulent Dreams, Flex",Geo
aa19c6356b4011ee92da28c2dd2980ba,2.2b,Kujou Sara,80,4,Fading Twilight,,Electro
aa19c6356b4011ee92da28c2dd2980ba,2.2b,Collei,80,4,Windblume Ode,Deepwood Memories,Dendro
aa19c6356b4011ee92da28c2dd2980ba,2.2b,Candace,80,4,Staff of Homa,"Emblem of Severed Fate, Nymph's Dream",Hydro
aa19c6356b4011ee92da28c2dd2980ba,2.2b,Faruzan,80,3,Favonius Warbow,Noblesse Oblige,Anemo
aa19c6356b4011ee92da28c2dd2980ba,2.2b,Yaoyao,80,1,Dragon's Bane,Deepwood Memories,Dendro
aa19c6356b4011ee92da28c2dd2980ba,2.2b,Lynette,80,3,Festering Desire,Emblem of Severed Fate,Anemo
aa19c6356b4011ee92da28c2dd2980ba,2.2b,Traveler,80,4,Wolf-Fang,"Gladiator's Finale, Shimenawa's Reminiscence",Hydro
aa19c6356b4011ee92da28c2dd2980ba,2.2b,Dori,79,1,The Bell,Emblem of Severed Fate,Electro
aa19c6356b4011ee92da28c2dd2980ba,2.2b,Aloy,70,0,The Viridescent Hunt,Desert Pavilion Chronicle,Cryo
aa19c6356b4011ee92da28c2dd2980ba,2.2b,Lisa,70,0,Mappa Mare,,Electro
aa19c6356b4011ee92da28c2dd2980ba,2.2b,Razor,70,5,Waster Greatsword,,Electro
aa19c6356b4011ee92da28c2dd2980ba,2.2b,Amber,70,2,Hunter's Bow,,Pyro
aa19c6356b4011ee92da28c2dd2980ba,2.2b,Chongyun,70,6,Waster Greatsword,,Cryo
aa19c6356b4011ee92da28c2dd2980ba,2.2b,Thoma,70,2,Beginner's Protector,,Pyro
aa19c6356b4011ee92da28c2dd2980ba,2.2b,Shikanoin Heizou,70,4,Apprentice's Notes,,Anemo
aa19c6356b4011ee92da28c2dd2980ba,2.2b,Layla,70,2,Dull Blade,,Cryo
aa19c6356b4011ee92da28c2dd2980ba,2.2b,Mika,70,4,Black Tassel,Flex,Cryo
aa19c6356b4011ee92da28c2dd2980ba,2.2b,Kaveh,70,2,Mailed Flower,Flex,Dendro
aa19c6356b4011ee92da28c2dd2980ba,2.2b,Kaeya,50,3,Dull Blade,,Cryo
aa19c6366b4011ee93a928c2dd2980ba,2.2b,Venti,90,0,Skyward Harp,Viridescent Venerer,Anemo
aa19c6366b4011ee93a928c2dd2980ba,2.2b,Xiao,90,0,Primordial Jade Winged-Spear,Vermillion Hereafter,Anemo
aa19c6366b4011ee93a928c2dd2980ba,2.2b,Zhongli,90,1,Deathmatch,Tenacity of the Millelith,Geo
aa19c6366b4011ee93a928c2dd2980ba,2.2b,Tartaglia,90,0,Aqua Simulacra,Heart of Depth,Hydro
aa19c6366b4011ee93a928c2dd2980ba,2.2b,Qiqi,90,4,Summit Shaper,Ocean-Hued Clam,Cryo
aa19c6366b4011ee93a928c2dd2980ba,2.2b,Albedo,90,0,Cinnabar Spindle,Husk of Opulent Dreams,Geo
aa19c6366b4011ee93a928c2dd2980ba,2.2b,Kaedehara Kazuha,90,6,Light of Foliar Incision,Viridescent Venerer,Anemo
aa19c6366b4011ee93a928c2dd2980ba,2.2b,Arataki Itto,90,1,Redhorn Stonethresher,Husk of Opulent Dreams,Geo
aa19c6366b4011ee93a928c2dd2980ba,2.2b,Tighnari,90,3,Hunter's Path,Wanderer's Troupe,Dendro
aa19c6366b4011ee93a928c2dd2980ba,2.2b,Cyno,90,0,Staff of the Scarlet Sands,Gilded Dreams,Electro
aa19c6366b4011ee93a928c2dd2980ba,2.2b,Wanderer,90,6,Tulaytullah's Remembrance,Desert Pavilion Chronicle,Anemo
aa19c6366b4011ee93a928c2dd2980ba,2.2b,Lyney,90,1,The First Great Magic,Wanderer's Troupe,Pyro
aa19c6366b4011ee93a928c2dd2980ba,2.2b,Razor,90,6,Mailed Flower,"Tenacity of the Millelith, Wanderer's Troupe",Electro
aa19c6366b4011ee93a928c2dd2980ba,2.2b,Xiangling,90,6,"""The Catch""",Crimson Witch of Flames,Pyro
aa19c6366b4011ee93a928c2dd2980ba,2.2b,Xingqiu,90,6,Primordial Jade Cutter,"Heart of Depth, Noblesse Oblige",Hydro
aa19c6366b4011ee93a928c2dd2980ba,2.2b,Fischl,90,6,Mitternachts Waltz,Pale Flame,Electro
aa19c6366b4011ee93a928c2dd2980ba,2.2b,Bennett,90,6,Mistsplitter Reforged,Crimson Witch of Flames,Pyro
aa19c6366b4011ee93a928c2dd2980ba,2.2b,Chongyun,90,6,Beacon of the Reed Sea,"Blizzard Strayer, Noblesse Oblige",Cryo
aa19c6366b4011ee93a928c2dd2980ba,2.2b,Diona,90,6,Sacrificial Bow,Noblesse Oblige,Cryo
aa19c6366b4011ee93a928c2dd2980ba,2.2b,Sucrose,90,6,Sacrificial Fragments,Viridescent Venerer,Anemo
aa19c6366b4011ee93a928c2dd2980ba,2.2b,Thoma,90,6,Kitain Cross Spear,Gilded Dreams,Pyro
aa19c6366b4011ee93a928c2dd2980ba,2.2b,Gorou,90,6,Favonius Warbow,Noblesse Oblige,Geo
aa19c6366b4011ee93a928c2dd2980ba,2.2b,Shikanoin Heizou,90,6,Lost Prayer to the Sacred Winds,"Golden Troupe, Viridescent Venerer",Anemo
aa19c6366b4011ee93a928c2dd2980ba,2.2b,Yun Jin,90,0,Favonius Lance,Husk of Opulent Dreams,Geo
aa19c6366b4011ee93a928c2dd2980ba,2.2b,Kuki Shinobu,90,6,Freedom-Sworn,Flower of Paradise Lost,Electro
aa19c6366b4011ee93a928c2dd2980ba,2.2b,Faruzan,90,6,Amos' Bow,Noblesse Oblige,Anemo
aa19c6366b4011ee93a928c2dd2980ba,2.2b,Yaoyao,90,0,Favonius Lance,Deepwood Memories,Dendro
aa19c6366b4011ee93a928c2dd2980ba,2.2b,Mika,90,1,Skyward Spine,Noblesse Oblige,Cryo
aa19c6366b4011ee93a928c2dd2980ba,2.2b,Freminet,90,1,Wolf's Gravestone,Blizzard Strayer,Cryo
aa19c6366b4011ee93a928c2dd2980ba,2.2b,Traveler,90,6,Favonius Sword,Deepwood Memories,Dendro
aa19c6366b4011ee93a928c2dd2980ba,2.2b,Jean,70,3,Festering Desire,Viridescent Venerer,Anemo
aa19c6366b4011ee93a928c2dd2980ba,2.2b,Diluc,69,0,Prototype Archaic,,Pyro
aa19c6366b4011ee93a928c2dd2980ba,2.2b,Mona,50,1,The Widsith,,Hydro
aa19c6366b4011ee93a928c2dd2980ba,2.2b,Keqing,50,2,Lion's Roar,,Electro
aa19c6366b4011ee93a928c2dd2980ba,2.2b,Aloy,50,0,Windblume Ode,,Cryo
aa19c6366b4011ee93a928c2dd2980ba,2.2b,Dehya,50,0,Serpent Spine,,Pyro
aa19c6366b4011ee93a928c2dd2980ba,2.2b,Lisa,50,2,Favonius Codex,,Electro
aa19c6366b4011ee93a928c2dd2980ba,2.2b,Barbara,50,6,Everlasting Moonglow,,Hydro
aa19c6366b4011ee93a928c2dd2980ba,2.2b,Kaeya,50,1,Prototype Rancour,,Cryo
aa19c6366b4011ee93a928c2dd2980ba,2.2b,Amber,50,1,Hunter's Bow,,Pyro
aa19c6366b4011ee93a928c2dd2980ba,2.2b,Beidou,50,6,Rainslasher,,Electro
aa19c6366b4011ee93a928c2dd2980ba,2.2b,Ningguang,50,6,Solar Pearl,,Geo
aa19c6366b4011ee93a928c2dd2980ba,2.2b,Noelle,50,6,The Bell,,Geo
aa19c6366b4011ee93a928c2dd2980ba,2.2b,Xinyan,50,6,Luxurious Sea-Lord,Bloodstained Chivalry,Pyro
aa19c6366b4011ee93a928c2dd2980ba,2.2b,Rosaria,50,6,Missive Windspear,,Cryo
aa19c6366b4011ee93a928c2dd2980ba,2.2b,Yanfei,50,6,Dodoco Tales,,Pyro
aa19c6366b4011ee93a928c2dd2980ba,2.2b,Sayu,50,6,Makhaira Aquamarine,Viridescent Venerer,Anemo
aa19c6366b4011ee93a928c2dd2980ba,2.2b,Kujou Sara,50,3,Fading Twilight,,Electro
aa19c6366b4011ee93a928c2dd2980ba,2.2b,Collei,50,4,Ibis Piercer,,Dendro
aa19c6366b4011ee93a928c2dd2980ba,2.2b,Dori,50,1,Sacrificial Greatsword,Blizzard Strayer,Electro
aa19c6366b4011ee93a928c2dd2980ba,2.2b,Candace,50,6,Vortex Vanquisher,,Hydro
aa19c6366b4011ee93a928c2dd2980ba,2.2b,Layla,50,1,The Alley Flash,,Cryo
aa19c6366b4011ee93a928c2dd2980ba,2.2b,Kaveh,50,0,Rainslasher,Flower of Paradise Lost,Dendro
aa19c6366b4011ee93a928c2dd2980ba,2.2b,Lynette,20,6,The Alley Flash,,Anemo
aa19c6376b4011ee976a28c2dd2980ba,2.2b,Hu Tao,90,1,Dragon's Bane,Crimson Witch of Flames,Pyro
aa19c6376b4011ee976a28c2dd2980ba,2.2b,Kaedehara Kazuha,90,0,Favonius Sword,Viridescent Venerer,Anemo
aa19c6376b4011ee976a28c2dd2980ba,2.2b,Sangonomiya Kokomi,90,0,Prototype Amber,Ocean-Hued Clam,Hydro
aa19c6376b4011ee976a28c2dd2980ba,2.2b,Nahida,90,0,Sacrificial Fragments,"Deepwood Memories, Flex",Dendro
aa19c6376b4011ee976a28c2dd2980ba,2.2b,Bennett,90,6,Haran Geppaku Futsu,"Shimenawa's Reminiscence, Wanderer's Troupe",Pyro
aa19c6376b4011ee976a28c2dd2980ba,2.2b,Noelle,90,6,Whiteblind,Gladiator's Finale,Geo
aa19c6376b4011ee976a28c2dd2980ba,2.2b,Sucrose,90,6,Sacrificial Fragments,Viridescent Venerer,Anemo
aa19c6376b4011ee976a28c2dd2980ba,2.2b,Thoma,90,6,Dragon's Bane,Gilded Dreams,Pyro
aa19c6376b4011ee976a28c2dd2980ba,2.2b,Yae Miko,90,0,Skyward Atlas,"Shimenawa's Reminiscence, Thundering Fury",Electro
aa19c6376b4011ee976a28c2dd2980ba,2.2b,Neuvillette,90,0,Tome of the Eternal Flow,"Emblem of Severed Fate, Flex",Hydro
aa19c6376b4011ee976a28c2dd2980ba,2.2b,Zhongli,81,0,Favonius Lance,"Noblesse Oblige, Tenacity of the Millelith",Geo
aa19c6376b4011ee976a28c2dd2980ba,2.2b,Ganyu,81,0,Amos' Bow,Wanderer's Troupe,Cryo
aa19c6376b4011ee976a28c2dd2980ba,2.2b,Ningguang,81,6,Apprentice's Notes,Flex,Geo
aa19c6376b4011ee976a28c2dd2980ba,2.2b,Kamisato Ayaka,80,0,Mistsplitter Reforged,Blizzard Strayer,Cryo
aa19c6376b4011ee976a28c2dd2980ba,2.2b,Jean,80,3,Iron Sting,Viridescent Venerer,Anemo
aa19c6376b4011ee976a28c2dd2980ba,2.2b,Klee,80,0,Skyward Atlas,"Crimson Witch of Flames, Gladiator's Finale",Pyro
aa19c6376b4011ee976a28c2dd2980ba,2.2b,Mona,80,4,The Widsith,"Gladiator's Finale, Wanderer's Troupe",Hydro
aa19c6376b4011ee976a28c2dd2980ba,2.2b,Eula,80,0,Prototype Archaic,"Bloodstained Chivalry, Pale Flame",Cryo
aa19c6376b4011ee976a28c2dd2980ba,2.2b,Raiden Shogun,80,0,"""The Catch""",Emblem of Severed Fate,Electro
aa19c6376b4011ee976a28c2dd2980ba,2.2b,Arataki Itto,80,0,Rainslasher,Flex,Geo
aa19c6376b4011ee976a28c2dd2980ba,2.2b,Tighnari,80,1,Hunter's Path,Wanderer's Troupe,Dendro
aa19c6376b4011ee976a28c2dd2980ba,2.2b,Cyno,80,0,Primordial Jade Winged-Spear,Gladiator's Finale,Electro
aa19c6376b4011ee976a28c2dd2980ba,2.2b,Wanderer,80,0,Lost Prayer to the Sacred Winds,"Gladiator's Finale, Viridescent Venerer",Anemo
aa19c6376b4011ee976a28c2dd2980ba,2.2b,Kaeya,80,1,Lion's Roar,"Blizzard Strayer, Shimenawa's Reminiscence",Cryo
aa19c6376b4011ee976a28c2dd2980ba,2.2b,Xiangling,80,6,Favonius Lance,"Crimson Witch of Flames, Wanderer's Troupe",Pyro
aa19c6376b4011ee976a28c2dd2980ba,2.2b,Beidou,80,6,Lithic Blade,"Gladiator's Finale, Noblesse Oblige",Electro
aa19c6376b4011ee976a28c2dd2980ba,2.2b,Xingqiu,80,6,Sacrificial Sword,"Heart of Depth, Noblesse Oblige",Hydro
aa19c6376b4011ee976a28c2dd2980ba,2.2b,Fischl,80,6,The Stringless,"Gladiator's Finale, Thundering Fury",Electro
aa19c6376b4011ee976a28c2dd2980ba,2.2b,Chongyun,80,6,Sacrificial Greatsword,"Blizzard Strayer, Flex",Cryo
aa19c6376b4011ee976a28c2dd2980ba,2.2b,Rosaria,80,5,Favonius Lance,"Blizzard Strayer, Noblesse Oblige",Cryo
aa19c6376b4011ee976a28c2dd2980ba,2.2b,Qiqi,70,1,Skyrider Sword,Ocean-Hued Clam,Cryo
aa19c6376b4011ee976a28c2dd2980ba,2.2b,Lisa,70,0,Otherworldly Story,,Electro
aa19c6376b4011ee976a28c2dd2980ba,2.2b,Barbara,70,6,Thrilling Tales of Dragon Slayers,Ocean-Hued Clam,Hydro
aa19c6376b4011ee976a28c2dd2980ba,2.2b,Diona,70,6,Favonius Warbow,Noblesse Oblige,Cryo
aa19c6376b4011ee976a28c2dd2980ba,2.2b,Yanfei,70,4,The Widsith,Gladiator's Finale,Pyro
aa19c6376b4011ee976a28c2dd2980ba,2.2b,Sayu,70,5,Waster Greatsword,,Anemo
aa19c6376b4011ee976a28c2dd2980ba,2.2b,Kujou Sara,70,3,Hunter's Bow,,Electro
aa19c6376b4011ee976a28c2dd2980ba,2.2b,Kuki Shinobu,70,4,Dull Blade,Gilded Dreams,Electro
aa19c6376b4011ee976a28c2dd2980ba,2.2b,Gorou,70,0,Sacrificial Bow,The Exile,Geo
aa19c6376b4011ee976a28c2dd2980ba,2.2b,Traveler,70,6,Amenoma Kageuchi,Flex,Dendro
aa19c6376b4011ee976a28c2dd2980ba,2.2b,Aloy,50,0,Hunter's Bow,,Cryo
aa19c6376b4011ee976a28c2dd2980ba,2.2b,Razor,50,6,Skyrider Greatsword,,Electro
aa19c6376b4011ee976a28c2dd2980ba,2.2b,Amber,50,2,Recurve Bow,,Pyro
aa19c6376b4011ee976a28c2dd2980ba,2.2b,Xinyan,50,6,Waster Greatsword,,Pyro
aa19c6376b4011ee976a28c2dd2980ba,2.2b,Shikanoin Heizou,50,0,Apprentice's Notes,,Anemo
aa19c6376b4011ee976a28c2dd2980ba,2.2b,Diluc,50,0,Waster Greatsword,,Pyro
aa19c6376b4011ee976a28c2dd2980ba,2.2b,Yun Jin,50,1,Beginner's Protector,,Geo
aa19c6376b4011ee976a28c2dd2980ba,2.2b,Collei,50,2,Hunter's Bow,,Dendro
aa19c6376b4011ee976a28c2dd2980ba,2.2b,Faruzan,50,1,Hunter's Bow,,Anemo
aa19c6376b4011ee976a28c2dd2980ba,2.2b,Yaoyao,50,2,Beginner's Protector,,Dendro
aa19c6376b4011ee976a28c2dd2980ba,2.2b,Kirara,50,0,Dull Blade,,Dendro
aa19c6376b4011ee976a28c2dd2980ba,2.2b,Dori,50,4,Waster Greatsword,,Electro
aa19c6376b4011ee976a28c2dd2980ba,2.2b,Candace,50,2,Beginner's Protector,,Hydro
aa19c6376b4011ee976a28c2dd2980ba,2.2b,Layla,50,4,Dull Blade,,Cryo
aa19c6376b4011ee976a28c2dd2980ba,2.2b,Lynette,20,0,Dull Blade,,Anemo
aa19c6386b4011eeba7e28c2dd2980ba,2.2b,Venti,90,0,The Stringless,Viridescent Venerer,Anemo
aa19c6386b4011eeba7e28c2dd2980ba,2.2b,Ganyu,90,1,Aqua Simulacra,Wanderer's Troupe,Cryo
aa19c6386b4011eeba7e28c2dd2980ba,2.2b,Keqing,90,2,Primordial Jade Cutter,Thundering Fury,Electro
aa19c6386b4011eeba7e28c2dd2980ba,2.2b,Kaedehara Kazuha,90,0,Xiphos' Moonlight,Viridescent Venerer,Anemo
aa19c6386b4011eeba7e28c2dd2980ba,2.2b,Sangonomiya Kokomi,90,0,Hakushin Ring,Flower of Paradise Lost,Hydro
aa19c6386b4011eeba7e28c2dd2980ba,2.2b,Yae Miko,90,0,Skyward Atlas,Gilded Dreams,Electro
aa19c6386b4011eeba7e28c2dd2980ba,2.2b,Shenhe,90,0,Skyward Spine,"Gladiator's Finale, Shimenawa's Reminiscence",Cryo
aa19c6386b4011eeba7e28c2dd2980ba,2.2b,Nilou,90,0,Key of Khaj-Nisut,"Tenacity of the Millelith, Vourukasha's Glow",Hydro
