uid,floor,chamber,half,ch1,ch2,ch3,ch4
3371f524d7d311edbd3628c2dd2980ba,12,12-1,12-1-2,Tighnari,Yae Miko,Nahida,Kuki Shinobu
3371f524d7d311edbd3628c2dd2980ba,12,12-2,12-2-1,Raiden Shogun,Kaedehara Kazuha,Kujou Sara,Bennett
3371f524d7d311edbd3628c2dd2980ba,12,12-2,12-2-2,Tighnari,Yae Miko,Nahida,Kuki Shinobu
3371f524d7d311edbd3628c2dd2980ba,12,12-3,12-3-1,Raiden Shogun,Xiangling,Xingqiu,Bennett
3371f524d7d311edbd3628c2dd2980ba,12,12-3,12-3-2,Tighnari,Yae Miko,Nahida,Kuki Shinobu
3371f525d7d311ed8c0728c2dd2980ba,11,11-1,11-1-1,Kaedehara Kazuha,Xingqiu,Sangonomiya Kokomi,Mona
3371f525d7d311ed8c0728c2dd2980ba,11,11-1,11-1-2,Sucrose,Zhongli,Bennett,Xiangling
3371f525d7d311ed8c0728c2dd2980ba,11,11-2,11-2-1,Kaedehara Kazuha,Xingqiu,Sangonomiya Kokomi,Mona
3371f525d7d311ed8c0728c2dd2980ba,11,11-2,11-2-2,Sucrose,Zhongli,Bennett,Xiangling
3371f525d7d311ed8c0728c2dd2980ba,11,11-3,11-3-1,Kaedehara Kazuha,Xingqiu,Sangonomiya Kokomi,Mona
3371f525d7d311ed8c0728c2dd2980ba,11,11-3,11-3-2,Sucrose,Zhongli,Bennett,Xiangling
3371f525d7d311ed8c0728c2dd2980ba,12,12-1,12-1-1,Raiden Shogun,Xingqiu,Bennett,Xiangling
3371f525d7d311ed8c0728c2dd2980ba,12,12-1,12-1-2,Kaedehara Kazuha,Mona,Diona,Kamisato Ayaka
3371f525d7d311ed8c0728c2dd2980ba,12,12-2,12-2-1,Raiden Shogun,Xingqiu,Bennett,Xiangling
3371f525d7d311ed8c0728c2dd2980ba,12,12-2,12-2-2,Kaedehara Kazuha,Mona,Diona,Kamisato Ayaka
3371f525d7d311ed8c0728c2dd2980ba,12,12-3,12-3-1,Raiden Shogun,Xingqiu,Bennett,Xiangling
3371f525d7d311ed8c0728c2dd2980ba,12,12-3,12-3-2,Kaedehara Kazuha,Mona,Diona,Kamisato Ayaka
3371f526d7d311edb09f28c2dd2980ba,11,11-1,11-1-1,Raiden Shogun,Kujou Sara,Kaedehara Kazuha,Bennett
3371f526d7d311edb09f28c2dd2980ba,11,11-1,11-1-2,Diluc,Rosaria,Kaeya,Jean
3371f526d7d311edb09f28c2dd2980ba,11,11-2,11-2-1,Raiden Shogun,Kujou Sara,Kaedehara Kazuha,Bennett
3371f526d7d311edb09f28c2dd2980ba,11,11-2,11-2-2,Diluc,Rosaria,Kaeya,Jean
3371f526d7d311edb09f28c2dd2980ba,11,11-3,11-3-1,Raiden Shogun,Kujou Sara,Kaedehara Kazuha,Bennett
3371f526d7d311edb09f28c2dd2980ba,11,11-3,11-3-2,Diluc,Rosaria,Kaeya,Jean
3371f526d7d311edb09f28c2dd2980ba,12,12-1,12-1-1,Raiden Shogun,Kaedehara Kazuha,Kujou Sara,Bennett
3371f526d7d311edb09f28c2dd2980ba,12,12-1,12-1-2,Xiao,Zhongli,Faruzan,Jean
3371f526d7d311edb09f28c2dd2980ba,12,12-2,12-2-1,Raiden Shogun,Kaedehara Kazuha,Kujou Sara,Bennett
3371f526d7d311edb09f28c2dd2980ba,12,12-2,12-2-2,Xiao,Zhongli,Faruzan,Jean
3371f526d7d311edb09f28c2dd2980ba,12,12-3,12-3-1,Xiao,Zhongli,Faruzan,Jean
3371f526d7d311edb09f28c2dd2980ba,12,12-3,12-3-2,Raiden Shogun,Kaedehara Kazuha,Kujou Sara,Bennett
3371f527d7d311edaf8e28c2dd2980ba,11,11-1,11-1-1,Yanfei,Bennett,Xiangling,Kaedehara Kazuha
3371f527d7d311edaf8e28c2dd2980ba,11,11-1,11-1-2,Nilou,Sangonomiya Kokomi,Nahida,Collei
3371f527d7d311edaf8e28c2dd2980ba,11,11-2,11-2-1,Yanfei,Bennett,Xiangling,Kaedehara Kazuha
3371f527d7d311edaf8e28c2dd2980ba,11,11-2,11-2-2,Nilou,Sangonomiya Kokomi,Nahida,Collei
3371f527d7d311edaf8e28c2dd2980ba,11,11-3,11-3-1,Yanfei,Bennett,Xiangling,Kaedehara Kazuha
3371f527d7d311edaf8e28c2dd2980ba,11,11-3,11-3-2,Nilou,Sangonomiya Kokomi,Nahida,Collei
3371f527d7d311edaf8e28c2dd2980ba,12,12-1,12-1-1,Raiden Shogun,Xingqiu,Bennett,Xiangling
3371f527d7d311edaf8e28c2dd2980ba,12,12-1,12-1-2,Alhaitham,Nahida,Yelan,Kuki Shinobu
3371f527d7d311edaf8e28c2dd2980ba,12,12-2,12-2-1,Raiden Shogun,Xingqiu,Bennett,Xiangling
3371f527d7d311edaf8e28c2dd2980ba,12,12-2,12-2-2,Alhaitham,Nahida,Yelan,Kuki Shinobu
3371f527d7d311edaf8e28c2dd2980ba,12,12-3,12-3-1,Raiden Shogun,Xingqiu,Bennett,Xiangling
3371f527d7d311edaf8e28c2dd2980ba,12,12-3,12-3-2,Alhaitham,Nahida,Yelan,Kuki Shinobu
3371f528d7d311ed825828c2dd2980ba,11,11-1,11-1-1,Eula,Raiden Shogun,Kaedehara Kazuha,Jean
3371f528d7d311ed825828c2dd2980ba,11,11-1,11-1-2,Hu Tao,Yelan,Nahida,Zhongli
3371f528d7d311ed825828c2dd2980ba,11,11-2,11-2-1,Eula,Raiden Shogun,Kaedehara Kazuha,Jean
3371f528d7d311ed825828c2dd2980ba,11,11-2,11-2-2,Hu Tao,Yelan,Nahida,Zhongli
3371f528d7d311ed825828c2dd2980ba,11,11-3,11-3-1,Eula,Raiden Shogun,Kaedehara Kazuha,Jean
3371f528d7d311ed825828c2dd2980ba,11,11-3,11-3-2,Hu Tao,Yelan,Nahida,Zhongli
3371f528d7d311ed825828c2dd2980ba,12,12-1,12-1-1,Hu Tao,Yelan,Xingqiu,Zhongli
3371f528d7d311ed825828c2dd2980ba,12,12-1,12-1-2,Raiden Shogun,Bennett,Kaedehara Kazuha,Jean
3371f528d7d311ed825828c2dd2980ba,12,12-2,12-2-1,Hu Tao,Yelan,Xingqiu,Zhongli
3371f528d7d311ed825828c2dd2980ba,12,12-2,12-2-2,Raiden Shogun,Bennett,Kaedehara Kazuha,Jean
3371f528d7d311ed825828c2dd2980ba,12,12-3,12-3-1,Hu Tao,Yelan,Xingqiu,Zhongli
3371f528d7d311ed825828c2dd2980ba,12,12-3,12-3-2,Raiden Shogun,Bennett,Kaedehara Kazuha,Jean
3371f529d7d311edbbae28c2dd2980ba,11,11-1,11-1-1,Lisa,Nahida,Kaedehara Kazuha,Fischl
3371f529d7d311edbbae28c2dd2980ba,11,11-1,11-1-2,Arataki Itto,Gorou,Zhongli,Kuki Shinobu
3371f529d7d311edbbae28c2dd2980ba,11,11-2,11-2-1,Lisa,Nahida,Kaedehara Kazuha,Fischl
3371f529d7d311edbbae28c2dd2980ba,11,11-2,11-2-2,Arataki Itto,Gorou,Zhongli,Kuki Shinobu
3371f529d7d311edbbae28c2dd2980ba,11,11-3,11-3-1,Lisa,Nahida,Kaedehara Kazuha,Fischl
3371f529d7d311edbbae28c2dd2980ba,11,11-3,11-3-2,Arataki Itto,Gorou,Zhongli,Kuki Shinobu
3371f529d7d311edbbae28c2dd2980ba,12,12-1,12-1-1,Tartaglia,Xiangling,Sucrose,Bennett
3371f529d7d311edbbae28c2dd2980ba,12,12-1,12-1-2,Lisa,Nahida,Kaedehara Kazuha,Fischl
3371f529d7d311edbbae28c2dd2980ba,12,12-2,12-2-1,Tartaglia,Xiangling,Sucrose,Bennett
3371f529d7d311edbbae28c2dd2980ba,12,12-2,12-2-2,Lisa,Nahida,Kaedehara Kazuha,Fischl
3371f529d7d311edbbae28c2dd2980ba,12,12-3,12-3-1,Tartaglia,Xiangling,Sucrose,Bennett
3371f529d7d311edbbae28c2dd2980ba,12,12-3,12-3-2,Lisa,Nahida,Kaedehara Kazuha,Fischl
3371f52ad7d311edb73428c2dd2980ba,11,11-1,11-1-1,Raiden Shogun,Xingqiu,Bennett,Xiangling
3371f52ad7d311edb73428c2dd2980ba,11,11-1,11-1-2,Yanfei,Yelan,Albedo,Zhongli
3371f52ad7d311edb73428c2dd2980ba,11,11-2,11-2-1,Raiden Shogun,Xingqiu,Bennett,Xiangling
3371f52ad7d311edb73428c2dd2980ba,11,11-2,11-2-2,Yanfei,Yelan,Albedo,Zhongli
3371f52ad7d311edb73428c2dd2980ba,11,11-3,11-3-1,Raiden Shogun,Xingqiu,Bennett,Xiangling
3371f52ad7d311edb73428c2dd2980ba,11,11-3,11-3-2,Yanfei,Yelan,Albedo,Zhongli
3371f52ad7d311edb73428c2dd2980ba,12,12-1,12-1-1,Raiden Shogun,Bennett,Xiangling,Kaedehara Kazuha
3371f52ad7d311edb73428c2dd2980ba,12,12-1,12-1-2,Hu Tao,Xingqiu,Yelan,Zhongli
3371f52ad7d311edb73428c2dd2980ba,12,12-2,12-2-1,Raiden Shogun,Bennett,Xiangling,Kaedehara Kazuha
3371f52ad7d311edb73428c2dd2980ba,12,12-2,12-2-2,Hu Tao,Xingqiu,Yelan,Zhongli
3371f52ad7d311edb73428c2dd2980ba,12,12-3,12-3-1,Raiden Shogun,Bennett,Xiangling,Kaedehara Kazuha
3371f52ad7d311edb73428c2dd2980ba,12,12-3,12-3-2,Hu Tao,Xingqiu,Yelan,Zhongli
3371f52bd7d311edb80e28c2dd2980ba,11,11-1,11-1-1,Raiden Shogun,Bennett,Xiangling,Xingqiu
3371f52bd7d311edb80e28c2dd2980ba,11,11-1,11-1-2,Ganyu,Kaedehara Kazuha,Zhongli,Shenhe
3371f52bd7d311edb80e28c2dd2980ba,11,11-2,11-2-1,Raiden Shogun,Bennett,Xiangling,Xingqiu
3371f52bd7d311edb80e28c2dd2980ba,11,11-2,11-2-2,Ganyu,Kaedehara Kazuha,Zhongli,Shenhe
3371f52bd7d311edb80e28c2dd2980ba,11,11-3,11-3-1,Raiden Shogun,Bennett,Xiangling,Xingqiu
3371f52bd7d311edb80e28c2dd2980ba,11,11-3,11-3-2,Ganyu,Kaedehara Kazuha,Zhongli,Shenhe
3371f52bd7d311edb80e28c2dd2980ba,12,12-1,12-1-1,Raiden Shogun,Bennett,Xiangling,Yelan
3371f52bd7d311edb80e28c2dd2980ba,12,12-1,12-1-2,Ganyu,Kaedehara Kazuha,Zhongli,Shenhe
3371f52bd7d311edb80e28c2dd2980ba,12,12-2,12-2-1,Raiden Shogun,Bennett,Xiangling,Yelan
3371f52bd7d311edb80e28c2dd2980ba,12,12-2,12-2-2,Ganyu,Kaedehara Kazuha,Zhongli,Shenhe
3371f52bd7d311edb80e28c2dd2980ba,12,12-3,12-3-1,Raiden Shogun,Bennett,Xiangling,Yelan
3371f52bd7d311edb80e28c2dd2980ba,12,12-3,12-3-2,Ganyu,Kaedehara Kazuha,Zhongli,Shenhe
3371f52cd7d311edbbb928c2dd2980ba,11,11-1,11-1-1,Raiden Shogun,Yaoyao,Yelan,Alhaitham
3371f52cd7d311edbbb928c2dd2980ba,11,11-1,11-1-2,Xiao,Xiangling,Zhongli,Bennett
3371f52cd7d311edbbb928c2dd2980ba,11,11-2,11-2-1,Raiden Shogun,Yaoyao,Yelan,Alhaitham
3371f52cd7d311edbbb928c2dd2980ba,11,11-2,11-2-2,Xiao,Xiangling,Zhongli,Bennett
3371f52cd7d311edbbb928c2dd2980ba,11,11-3,11-3-1,Raiden Shogun,Yaoyao,Yelan,Alhaitham
3371f52cd7d311edbbb928c2dd2980ba,11,11-3,11-3-2,Xiao,Xiangling,Zhongli,Bennett
3371f52cd7d311edbbb928c2dd2980ba,12,12-1,12-1-1,Xiao,Xiangling,Zhongli,Bennett
3371f52cd7d311edbbb928c2dd2980ba,12,12-1,12-1-2,Raiden Shogun,Xingqiu,Yelan,Nahida
3371f52cd7d311edbbb928c2dd2980ba,12,12-2,12-2-1,Xiao,Xiangling,Zhongli,Bennett
3371f52cd7d311edbbb928c2dd2980ba,12,12-2,12-2-2,Raiden Shogun,Xingqiu,Yelan,Nahida
3371f52cd7d311edbbb928c2dd2980ba,12,12-3,12-3-1,Xiao,Xiangling,Zhongli,Bennett
3371f52cd7d311edbbb928c2dd2980ba,12,12-3,12-3-2,Raiden Shogun,Xingqiu,Yelan,Nahida
3371f52dd7d311ed803d28c2dd2980ba,11,11-1,11-1-1,Dehya,Xiangling,Mona,Bennett
3371f52dd7d311ed803d28c2dd2980ba,11,11-1,11-1-2,Kamisato Ayaka,Kaedehara Kazuha,Ganyu,Sangonomiya Kokomi
3371f52dd7d311ed803d28c2dd2980ba,11,11-2,11-2-1,Dehya,Xiangling,Mona,Bennett
3371f52dd7d311ed803d28c2dd2980ba,11,11-2,11-2-2,Kamisato Ayaka,Kaedehara Kazuha,Ganyu,Sangonomiya Kokomi
3371f52dd7d311ed803d28c2dd2980ba,11,11-3,11-3-1,Dehya,Xiangling,Mona,Bennett
3371f52dd7d311ed803d28c2dd2980ba,11,11-3,11-3-2,Kamisato Ayaka,Kaedehara Kazuha,Ganyu,Sangonomiya Kokomi
3371f52dd7d311ed803d28c2dd2980ba,12,12-1,12-1-1,Yoimiya,Xingqiu,Yelan,Dehya
3371f52dd7d311ed803d28c2dd2980ba,12,12-1,12-1-2,Raiden Shogun,Eula,Kamisato Ayaka,Jean
3371f52dd7d311ed803d28c2dd2980ba,12,12-2,12-2-1,Yoimiya,Xingqiu,Yelan,Dehya
3371f52dd7d311ed803d28c2dd2980ba,12,12-2,12-2-2,Raiden Shogun,Eula,Kamisato Ayaka,Jean
3371f52dd7d311ed803d28c2dd2980ba,12,12-3,12-3-1,Yoimiya,Xingqiu,Yelan,Dehya
3371f52dd7d311ed803d28c2dd2980ba,12,12-3,12-3-2,Raiden Shogun,Eula,Kamisato Ayaka,Jean
3371f52ed7d311ed872a28c2dd2980ba,11,11-1,11-1-1,Tartaglia,Xiangling,Bennett,Kaedehara Kazuha
3371f52ed7d311ed872a28c2dd2980ba,11,11-1,11-1-2,Kamisato Ayaka,Mona,Shenhe,Venti
3371f52ed7d311ed872a28c2dd2980ba,11,11-2,11-2-1,Tartaglia,Xiangling,Bennett,Kaedehara Kazuha
3371f52ed7d311ed872a28c2dd2980ba,11,11-2,11-2-2,Kamisato Ayaka,Mona,Shenhe,Venti
3371f52ed7d311ed872a28c2dd2980ba,11,11-3,11-3-1,Tartaglia,Xiangling,Bennett,Kaedehara Kazuha
3371f52ed7d311ed872a28c2dd2980ba,11,11-3,11-3-2,Kamisato Ayaka,Mona,Shenhe,Venti
3371f52ed7d311ed872a28c2dd2980ba,12,12-1,12-1-1,Tartaglia,Xiangling,Bennett,Kaedehara Kazuha
3371f52ed7d311ed872a28c2dd2980ba,12,12-1,12-1-2,Kamisato Ayaka,Mona,Shenhe,Venti
3371f52ed7d311ed872a28c2dd2980ba,12,12-2,12-2-1,Tartaglia,Xiangling,Bennett,Kaedehara Kazuha
3371f52ed7d311ed872a28c2dd2980ba,12,12-2,12-2-2,Kamisato Ayaka,Mona,Shenhe,Venti
3371f52ed7d311ed872a28c2dd2980ba,12,12-3,12-3-1,Tartaglia,Xiangling,Bennett,Kaedehara Kazuha
3371f52ed7d311ed872a28c2dd2980ba,12,12-3,12-3-2,Kamisato Ayaka,Mona,Shenhe,Venti
3371f52fd7d311edb94f28c2dd2980ba,11,11-1,11-1-1,Zhongli,Klee,Kaedehara Kazuha,Bennett
3371f52fd7d311edb94f28c2dd2980ba,11,11-1,11-1-2,Yae Miko,Tighnari,Nahida,Yaoyao
3371f52fd7d311edb94f28c2dd2980ba,11,11-2,11-2-1,Zhongli,Klee,Kaedehara Kazuha,Bennett
3371f52fd7d311edb94f28c2dd2980ba,11,11-2,11-2-2,Yae Miko,Tighnari,Nahida,Yaoyao
3371f52fd7d311edb94f28c2dd2980ba,11,11-3,11-3-1,Zhongli,Klee,Kaedehara Kazuha,Bennett
3371f52fd7d311edb94f28c2dd2980ba,11,11-3,11-3-2,Yae Miko,Tighnari,Nahida,Yaoyao
3371f52fd7d311edb94f28c2dd2980ba,12,12-1,12-1-1,Raiden Shogun,Xingqiu,Bennett,Xiangling
3371f52fd7d311edb94f28c2dd2980ba,12,12-1,12-1-2,Nahida,Yae Miko,Lisa,Sucrose
3371f52fd7d311edb94f28c2dd2980ba,12,12-2,12-2-1,Raiden Shogun,Xingqiu,Bennett,Xiangling
3371f52fd7d311edb94f28c2dd2980ba,12,12-2,12-2-2,Nahida,Yae Miko,Lisa,Sucrose
3371f52fd7d311edb94f28c2dd2980ba,12,12-3,12-3-1,Raiden Shogun,Xingqiu,Bennett,Xiangling
3371f52fd7d311edb94f28c2dd2980ba,12,12-3,12-3-2,Nahida,Yae Miko,Lisa,Sucrose
3371f530d7d311edba9628c2dd2980ba,11,11-1,11-1-1,Bennett,Kaedehara Kazuha,Xiangling,Tartaglia
3371f530d7d311edba9628c2dd2980ba,11,11-1,11-1-2,Raiden Shogun,Zhongli,Nahida,Hu Tao
3371f530d7d311edba9628c2dd2980ba,11,11-2,11-2-1,Bennett,Kaedehara Kazuha,Xiangling,Tartaglia
3371f530d7d311edba9628c2dd2980ba,11,11-2,11-2-2,Raiden Shogun,Zhongli,Nahida,Hu Tao
3371f530d7d311edba9628c2dd2980ba,11,11-3,11-3-1,Bennett,Kaedehara Kazuha,Xiangling,Tartaglia
3371f530d7d311edba9628c2dd2980ba,11,11-3,11-3-2,Raiden Shogun,Zhongli,Nahida,Hu Tao
3371f530d7d311edba9628c2dd2980ba,12,12-1,12-1-1,Bennett,Kaedehara Kazuha,Xiangling,Tartaglia
3371f530d7d311edba9628c2dd2980ba,12,12-1,12-1-2,Raiden Shogun,Xingqiu,Yelan,Nahida
3371f530d7d311edba9628c2dd2980ba,12,12-2,12-2-1,Bennett,Kaedehara Kazuha,Xiangling,Tartaglia
3371f530d7d311edba9628c2dd2980ba,12,12-2,12-2-2,Raiden Shogun,Xingqiu,Yelan,Nahida
3371f530d7d311edba9628c2dd2980ba,12,12-3,12-3-1,Bennett,Kaedehara Kazuha,Xiangling,Tartaglia
3371f530d7d311edba9628c2dd2980ba,12,12-3,12-3-2,Raiden Shogun,Xingqiu,Yelan,Nahida
3371f531d7d311edab8f28c2dd2980ba,11,11-1,11-1-1,Alhaitham,Nahida,Xingqiu,Raiden Shogun
3371f531d7d311edab8f28c2dd2980ba,11,11-1,11-1-2,Keqing,Fischl,Kaedehara Kazuha,Yaoyao
3371f531d7d311edab8f28c2dd2980ba,11,11-2,11-2-1,Alhaitham,Nahida,Xingqiu,Raiden Shogun
3371f531d7d311edab8f28c2dd2980ba,11,11-2,11-2-2,Keqing,Fischl,Kaedehara Kazuha,Yaoyao
3371f531d7d311edab8f28c2dd2980ba,11,11-3,11-3-1,Alhaitham,Nahida,Xingqiu,Raiden Shogun
3371f531d7d311edab8f28c2dd2980ba,11,11-3,11-3-2,Keqing,Fischl,Kaedehara Kazuha,Yaoyao
3371f531d7d311edab8f28c2dd2980ba,12,12-1,12-1-1,Keqing,Yaoyao,Kaedehara Kazuha,Fischl
3371f531d7d311edab8f28c2dd2980ba,12,12-1,12-1-2,Alhaitham,Nahida,Xingqiu,Kuki Shinobu
3371f531d7d311edab8f28c2dd2980ba,12,12-2,12-2-1,Keqing,Yaoyao,Kaedehara Kazuha,Fischl
3371f531d7d311edab8f28c2dd2980ba,12,12-2,12-2-2,Alhaitham,Nahida,Xingqiu,Kuki Shinobu
3371f531d7d311edab8f28c2dd2980ba,12,12-3,12-3-1,Keqing,Yaoyao,Kaedehara Kazuha,Fischl
3371f531d7d311edab8f28c2dd2980ba,12,12-3,12-3-2,Alhaitham,Nahida,Xingqiu,Kuki Shinobu
3371f532d7d311edaa6428c2dd2980ba,11,11-1,11-1-1,Keqing,Fischl,Kaedehara Kazuha,Collei
3371f532d7d311edaa6428c2dd2980ba,11,11-1,11-1-2,Yelan,Nilou,Sangonomiya Kokomi,Nahida
3371f532d7d311edaa6428c2dd2980ba,11,11-2,11-2-1,Keqing,Fischl,Kaedehara Kazuha,Collei
3371f532d7d311edaa6428c2dd2980ba,11,11-2,11-2-2,Yelan,Nilou,Sangonomiya Kokomi,Nahida
3371f532d7d311edaa6428c2dd2980ba,11,11-3,11-3-1,Keqing,Fischl,Kaedehara Kazuha,Collei
3371f532d7d311edaa6428c2dd2980ba,11,11-3,11-3-2,Yelan,Nilou,Sangonomiya Kokomi,Nahida
3371f532d7d311edaa6428c2dd2980ba,12,12-1,12-1-1,Xingqiu,Hu Tao,Xiangling,Yelan
3371f532d7d311edaa6428c2dd2980ba,12,12-1,12-1-2,Keqing,Fischl,Kaedehara Kazuha,Nahida
3371f532d7d311edaa6428c2dd2980ba,12,12-2,12-2-1,Xingqiu,Hu Tao,Xiangling,Yelan
3371f532d7d311edaa6428c2dd2980ba,12,12-2,12-2-2,Keqing,Fischl,Kaedehara Kazuha,Nahida
3371f532d7d311edaa6428c2dd2980ba,12,12-3,12-3-1,Xingqiu,Hu Tao,Xiangling,Yelan
3371f532d7d311edaa6428c2dd2980ba,12,12-3,12-3-2,Keqing,Fischl,Kaedehara Kazuha,Nahida
3371f533d7d311ed8d0628c2dd2980ba,11,11-1,11-1-1,Sucrose,Beidou,Fischl,Xingqiu
3371f533d7d311ed8d0628c2dd2980ba,11,11-1,11-1-2,Ningguang,Zhongli,Bennett,Kaedehara Kazuha
3371f533d7d311ed8d0628c2dd2980ba,11,11-2,11-2-1,Sucrose,Beidou,Fischl,Xingqiu
3371f533d7d311ed8d0628c2dd2980ba,11,11-2,11-2-2,Ningguang,Zhongli,Bennett,Kaedehara Kazuha
3371f533d7d311ed8d0628c2dd2980ba,11,11-3,11-3-1,Sucrose,Beidou,Fischl,Xingqiu
3371f533d7d311ed8d0628c2dd2980ba,11,11-3,11-3-2,Ningguang,Zhongli,Bennett,Kaedehara Kazuha
3371f533d7d311ed8d0628c2dd2980ba,12,12-1,12-1-1,Sucrose,Beidou,Fischl,Xingqiu
3371f533d7d311ed8d0628c2dd2980ba,12,12-1,12-1-2,Raiden Shogun,Kujou Sara,Bennett,Nahida
3371f533d7d311ed8d0628c2dd2980ba,12,12-2,12-2-1,Sucrose,Beidou,Fischl,Xingqiu
