uid,floor,chamber,half,ch1,ch2,ch3,ch4
2ab7e28bbe3511ed9f4428c2dd2980ba,12,12-3,12-3-2,Kamisato Ayaka,Kaedehara Kazuha,Rosaria,Zhongli
2ab7e28cbe3511edba4328c2dd2980ba,11,11-1,11-1-1,Raiden Shogun,Venti,Fischl,Bennett
2ab7e28cbe3511edba4328c2dd2980ba,11,11-1,11-1-2,Alhaitham,Kuki Shinobu,Xingqiu,Yaoyao
2ab7e28cbe3511edba4328c2dd2980ba,11,11-2,11-2-1,Raiden Shogun,Venti,Fischl,Bennett
2ab7e28cbe3511edba4328c2dd2980ba,11,11-2,11-2-2,Alhaitham,Kuki Shinobu,Xingqiu,Yaoyao
2ab7e28cbe3511edba4328c2dd2980ba,11,11-3,11-3-1,Raiden Shogun,Venti,Fischl,Bennett
2ab7e28cbe3511edba4328c2dd2980ba,11,11-3,11-3-2,Alhaitham,Kuki Shinobu,Xingqiu,Yaoyao
2ab7e28cbe3511edba4328c2dd2980ba,12,12-1,12-1-1,Yoimiya,Xingqiu,Yun Jin,Bennett
2ab7e28cbe3511edba4328c2dd2980ba,12,12-1,12-1-2,Eula,Raiden Shogun,Venti,Zhongli
2ab7e28cbe3511edba4328c2dd2980ba,12,12-2,12-2-1,Traveler,Xingqiu,Kuki Shinobu,Yaoyao
2ab7e28cbe3511edba4328c2dd2980ba,12,12-2,12-2-2,Xiangling,Tartaglia,Bennett,Raiden Shogun
2ab7e28cbe3511edba4328c2dd2980ba,12,12-3,12-3-1,Traveler,Xingqiu,Kuki Shinobu,Yaoyao
2ab7e28cbe3511edba4328c2dd2980ba,12,12-3,12-3-2,Xiangling,Tartaglia,Bennett,Raiden Shogun
2ab7e28dbe3511edab8928c2dd2980ba,11,11-1,11-1-1,Raiden Shogun,Xiangling,Xingqiu,Bennett
2ab7e28dbe3511edab8928c2dd2980ba,11,11-1,11-1-2,Nahida,Yelan,Nilou,Yaoyao
2ab7e28dbe3511edab8928c2dd2980ba,11,11-2,11-2-1,Raiden Shogun,Xiangling,Xingqiu,Bennett
2ab7e28dbe3511edab8928c2dd2980ba,11,11-2,11-2-2,Nahida,Yelan,Nilou,Yaoyao
2ab7e28dbe3511edab8928c2dd2980ba,11,11-3,11-3-1,Raiden Shogun,Xiangling,Xingqiu,Bennett
2ab7e28dbe3511edab8928c2dd2980ba,11,11-3,11-3-2,Nahida,Yelan,Nilou,Yaoyao
2ab7e28dbe3511edab8928c2dd2980ba,12,12-1,12-1-1,Raiden Shogun,Xiangling,Bennett,Xingqiu
2ab7e28dbe3511edab8928c2dd2980ba,12,12-1,12-1-2,Nahida,Yelan,Nilou,Yaoyao
2ab7e28dbe3511edab8928c2dd2980ba,12,12-2,12-2-1,Raiden Shogun,Xiangling,Bennett,Xingqiu
2ab7e28dbe3511edab8928c2dd2980ba,12,12-2,12-2-2,Nahida,Yelan,Nilou,Yaoyao
2ab7e28dbe3511edab8928c2dd2980ba,12,12-3,12-3-1,Raiden Shogun,Xiangling,Bennett,Xingqiu
2ab7e28dbe3511edab8928c2dd2980ba,12,12-3,12-3-2,Nahida,Yelan,Nilou,Yaoyao
2ab7e28ebe3511ed998728c2dd2980ba,11,11-1,11-1-1,Zhongli,Hu Tao,Yelan,Bennett
2ab7e28ebe3511ed998728c2dd2980ba,11,11-1,11-1-2,Kamisato Ayaka,Diona,Kaedehara Kazuha,Mona
2ab7e28ebe3511ed998728c2dd2980ba,11,11-2,11-2-1,Zhongli,Hu Tao,Yelan,Bennett
2ab7e28ebe3511ed998728c2dd2980ba,11,11-2,11-2-2,Kamisato Ayaka,Diona,Kaedehara Kazuha,Mona
2ab7e28ebe3511ed998728c2dd2980ba,11,11-3,11-3-1,Zhongli,Hu Tao,Yelan,Bennett
2ab7e28ebe3511ed998728c2dd2980ba,11,11-3,11-3-2,Kamisato Ayaka,Diona,Kaedehara Kazuha,Mona
2ab7e28ebe3511ed998728c2dd2980ba,12,12-1,12-1-1,Raiden Shogun,Xiangling,Xingqiu,Bennett
2ab7e28ebe3511ed998728c2dd2980ba,12,12-1,12-1-2,Kamisato Ayaka,Mona,Kaedehara Kazuha,Diona
2ab7e28ebe3511ed998728c2dd2980ba,12,12-2,12-2-1,Kamisato Ayaka,Xingqiu,Kaedehara Kazuha,Diona
2ab7e28ebe3511ed998728c2dd2980ba,12,12-2,12-2-2,Raiden Shogun,Bennett,Yelan,Xiangling
2ab7e28ebe3511ed998728c2dd2980ba,12,12-3,12-3-1,Raiden Shogun,Bennett,Xiangling,Yelan
2ab7e28ebe3511ed998728c2dd2980ba,12,12-3,12-3-2,Hu Tao,Xingqiu,Kaedehara Kazuha,Zhongli
2ab7e28fbe3511edadcd28c2dd2980ba,11,11-1,11-1-1,Raiden Shogun,Yae Miko,Nahida,Zhongli
2ab7e28fbe3511edadcd28c2dd2980ba,11,11-1,11-1-2,Tartaglia,Xiangling,Kaedehara Kazuha,Bennett
2ab7e28fbe3511edadcd28c2dd2980ba,11,11-2,11-2-1,Raiden Shogun,Yae Miko,Nahida,Zhongli
2ab7e28fbe3511edadcd28c2dd2980ba,11,11-2,11-2-2,Tartaglia,Xiangling,Kaedehara Kazuha,Bennett
2ab7e28fbe3511edadcd28c2dd2980ba,11,11-3,11-3-1,Raiden Shogun,Yae Miko,Nahida,Zhongli
2ab7e28fbe3511edadcd28c2dd2980ba,11,11-3,11-3-2,Tartaglia,Xiangling,Kaedehara Kazuha,Bennett
2ab7e28fbe3511edadcd28c2dd2980ba,12,12-1,12-1-1,Raiden Shogun,Yae Miko,Nahida,Zhongli
2ab7e28fbe3511edadcd28c2dd2980ba,12,12-1,12-1-2,Tartaglia,Xiangling,Kaedehara Kazuha,Bennett
2ab7e28fbe3511edadcd28c2dd2980ba,12,12-2,12-2-1,Raiden Shogun,Kujou Sara,Kaedehara Kazuha,Bennett
2ab7e28fbe3511edadcd28c2dd2980ba,12,12-2,12-2-2,Hu Tao,Yelan,Xingqiu,Zhongli
2ab7e28fbe3511edadcd28c2dd2980ba,12,12-3,12-3-1,Raiden Shogun,Kujou Sara,Kaedehara Kazuha,Bennett
2ab7e28fbe3511edadcd28c2dd2980ba,12,12-3,12-3-2,Hu Tao,Yelan,Xingqiu,Zhongli
2ab7e290be3511edad8e28c2dd2980ba,11,11-1,11-1-1,Xiao,Bennett,Venti,Zhongli
2ab7e290be3511edad8e28c2dd2980ba,11,11-1,11-1-2,Nahida,Xingqiu,Kuki Shinobu,Xiangling
2ab7e290be3511edad8e28c2dd2980ba,11,11-2,11-2-1,Xiao,Bennett,Venti,Zhongli
2ab7e290be3511edad8e28c2dd2980ba,11,11-2,11-2-2,Nahida,Xingqiu,Kuki Shinobu,Xiangling
2ab7e290be3511edad8e28c2dd2980ba,11,11-3,11-3-1,Xiao,Bennett,Venti,Zhongli
2ab7e290be3511edad8e28c2dd2980ba,11,11-3,11-3-2,Nahida,Xingqiu,Kuki Shinobu,Xiangling
2ab7e290be3511edad8e28c2dd2980ba,12,12-1,12-1-1,Raiden Shogun,Nahida,Xingqiu,Yaoyao
2ab7e290be3511edad8e28c2dd2980ba,12,12-1,12-1-2,Xiao,Faruzan,Bennett,Zhongli
2ab7e290be3511edad8e28c2dd2980ba,12,12-2,12-2-1,Raiden Shogun,Nahida,Xingqiu,Yaoyao
2ab7e290be3511edad8e28c2dd2980ba,12,12-2,12-2-2,Xiao,Faruzan,Bennett,Zhongli
2ab7e290be3511edad8e28c2dd2980ba,12,12-3,12-3-1,Raiden Shogun,Nahida,Xingqiu,Yaoyao
2ab7e290be3511edad8e28c2dd2980ba,12,12-3,12-3-2,Xiao,Faruzan,Bennett,Zhongli
2ab7e291be3511ed8be628c2dd2980ba,11,11-1,11-1-1,Kamisato Ayaka,Diona,Sangonomiya Kokomi,Kaedehara Kazuha
2ab7e291be3511ed8be628c2dd2980ba,11,11-1,11-1-2,Raiden Shogun,Xingqiu,Bennett,Xiangling
2ab7e291be3511ed8be628c2dd2980ba,11,11-2,11-2-1,Kamisato Ayaka,Diona,Sangonomiya Kokomi,Kaedehara Kazuha
2ab7e291be3511ed8be628c2dd2980ba,11,11-2,11-2-2,Raiden Shogun,Xingqiu,Bennett,Xiangling
2ab7e291be3511ed8be628c2dd2980ba,11,11-3,11-3-1,Kamisato Ayaka,Diona,Sangonomiya Kokomi,Kaedehara Kazuha
2ab7e291be3511ed8be628c2dd2980ba,11,11-3,11-3-2,Raiden Shogun,Xingqiu,Bennett,Xiangling
2ab7e291be3511ed8be628c2dd2980ba,12,12-1,12-1-1,Raiden Shogun,Xingqiu,Bennett,Xiangling
2ab7e291be3511ed8be628c2dd2980ba,12,12-1,12-1-2,Kamisato Ayaka,Diona,Sangonomiya Kokomi,Kaedehara Kazuha
2ab7e291be3511ed8be628c2dd2980ba,12,12-2,12-2-1,Raiden Shogun,Xingqiu,Bennett,Xiangling
2ab7e291be3511ed8be628c2dd2980ba,12,12-2,12-2-2,Kamisato Ayaka,Diona,Sangonomiya Kokomi,Kaedehara Kazuha
2ab7e291be3511ed8be628c2dd2980ba,12,12-3,12-3-1,Raiden Shogun,Xingqiu,Bennett,Xiangling
2ab7e291be3511ed8be628c2dd2980ba,12,12-3,12-3-2,Kamisato Ayaka,Diona,Sangonomiya Kokomi,Kaedehara Kazuha
2ab7e292be3511ed880528c2dd2980ba,11,11-1,11-1-1,Arataki Itto,Zhongli,Gorou,Traveler
2ab7e292be3511ed880528c2dd2980ba,11,11-1,11-1-2,Kaedehara Kazuha,Xingqiu,Bennett,Xiangling
2ab7e292be3511ed880528c2dd2980ba,11,11-2,11-2-1,Arataki Itto,Zhongli,Gorou,Traveler
2ab7e292be3511ed880528c2dd2980ba,11,11-2,11-2-2,Kaedehara Kazuha,Xingqiu,Bennett,Xiangling
2ab7e292be3511ed880528c2dd2980ba,11,11-3,11-3-1,Arataki Itto,Zhongli,Gorou,Traveler
2ab7e292be3511ed880528c2dd2980ba,11,11-3,11-3-2,Kaedehara Kazuha,Xingqiu,Bennett,Xiangling
2ab7e292be3511ed880528c2dd2980ba,12,12-1,12-1-1,Kaedehara Kazuha,Xingqiu,Bennett,Xiangling
2ab7e292be3511ed880528c2dd2980ba,12,12-1,12-1-2,Arataki Itto,Zhongli,Gorou,Traveler
2ab7e292be3511ed880528c2dd2980ba,12,12-2,12-2-1,Arataki Itto,Zhongli,Gorou,Traveler
2ab7e292be3511ed880528c2dd2980ba,12,12-2,12-2-2,Kaedehara Kazuha,Xingqiu,Bennett,Xiangling
2ab7e292be3511ed880528c2dd2980ba,12,12-3,12-3-1,Kaedehara Kazuha,Xingqiu,Bennett,Xiangling
2ab7e292be3511ed880528c2dd2980ba,12,12-3,12-3-2,Arataki Itto,Zhongli,Gorou,Traveler
2ab7e293be3511edaad728c2dd2980ba,11,11-1,11-1-1,Raiden Shogun,Xingqiu,Bennett,Traveler
2ab7e293be3511edaad728c2dd2980ba,11,11-1,11-1-2,Kamisato Ayaka,Kamisato Ayato,Venti,Diona
2ab7e293be3511edaad728c2dd2980ba,11,11-2,11-2-1,Raiden Shogun,Xingqiu,Bennett,Traveler
2ab7e293be3511edaad728c2dd2980ba,11,11-2,11-2-2,Kamisato Ayaka,Kamisato Ayato,Venti,Diona
2ab7e293be3511edaad728c2dd2980ba,11,11-3,11-3-1,Raiden Shogun,Xingqiu,Bennett,Traveler
2ab7e293be3511edaad728c2dd2980ba,11,11-3,11-3-2,Kamisato Ayaka,Kamisato Ayato,Venti,Diona
2ab7e293be3511edaad728c2dd2980ba,12,12-1,12-1-1,Raiden Shogun,Xingqiu,Bennett,Xiangling
2ab7e293be3511edaad728c2dd2980ba,12,12-1,12-1-2,Kamisato Ayato,Fischl,Zhongli,Kaedehara Kazuha
2ab7e293be3511edaad728c2dd2980ba,12,12-2,12-2-1,Raiden Shogun,Xingqiu,Bennett,Xiangling
2ab7e293be3511edaad728c2dd2980ba,12,12-2,12-2-2,Kamisato Ayato,Fischl,Zhongli,Kaedehara Kazuha
2ab7e293be3511edaad728c2dd2980ba,12,12-3,12-3-1,Raiden Shogun,Xingqiu,Bennett,Xiangling
2ab7e293be3511edaad728c2dd2980ba,12,12-3,12-3-2,Kamisato Ayato,Fischl,Zhongli,Kaedehara Kazuha
2ab7e294be3511ed8e6028c2dd2980ba,11,11-1,11-1-1,Alhaitham,Yelan,Kaedehara Kazuha,Kuki Shinobu
2ab7e294be3511ed8e6028c2dd2980ba,11,11-1,11-1-2,Tighnari,Zhongli,Raiden Shogun,Nahida
2ab7e294be3511ed8e6028c2dd2980ba,11,11-2,11-2-1,Alhaitham,Yelan,Kaedehara Kazuha,Kuki Shinobu
2ab7e294be3511ed8e6028c2dd2980ba,11,11-2,11-2-2,Tighnari,Zhongli,Raiden Shogun,Nahida
2ab7e294be3511ed8e6028c2dd2980ba,11,11-3,11-3-1,Alhaitham,Yelan,Kaedehara Kazuha,Kuki Shinobu
2ab7e294be3511ed8e6028c2dd2980ba,11,11-3,11-3-2,Tighnari,Zhongli,Raiden Shogun,Nahida
2ab7e294be3511ed8e6028c2dd2980ba,12,12-1,12-1-1,Tighnari,Nahida,Zhongli,Raiden Shogun
2ab7e294be3511ed8e6028c2dd2980ba,12,12-1,12-1-2,Alhaitham,Xingqiu,Kaedehara Kazuha,Kuki Shinobu
2ab7e294be3511ed8e6028c2dd2980ba,12,12-2,12-2-1,Tighnari,Nahida,Zhongli,Raiden Shogun
2ab7e294be3511ed8e6028c2dd2980ba,12,12-2,12-2-2,Alhaitham,Xingqiu,Kaedehara Kazuha,Kuki Shinobu
2ab7e294be3511ed8e6028c2dd2980ba,12,12-3,12-3-1,Tighnari,Nahida,Zhongli,Raiden Shogun
2ab7e294be3511ed8e6028c2dd2980ba,12,12-3,12-3-2,Alhaitham,Xingqiu,Kaedehara Kazuha,Kuki Shinobu
2ab7e295be3511ed91ee28c2dd2980ba,11,11-1,11-1-1,Bennett,Nahida,Raiden Shogun,Yelan
2ab7e295be3511ed91ee28c2dd2980ba,11,11-1,11-1-2,Hu Tao,Kaedehara Kazuha,Xingqiu,Zhongli
2ab7e295be3511ed91ee28c2dd2980ba,11,11-2,11-2-1,Bennett,Nahida,Raiden Shogun,Yelan
2ab7e295be3511ed91ee28c2dd2980ba,11,11-2,11-2-2,Hu Tao,Kaedehara Kazuha,Xingqiu,Zhongli
2ab7e295be3511ed91ee28c2dd2980ba,11,11-3,11-3-1,Bennett,Nahida,Raiden Shogun,Yelan
2ab7e295be3511ed91ee28c2dd2980ba,11,11-3,11-3-2,Hu Tao,Kaedehara Kazuha,Xingqiu,Zhongli
2ab7e295be3511ed91ee28c2dd2980ba,12,12-1,12-1-1,Bennett,Nahida,Raiden Shogun,Yelan
2ab7e295be3511ed91ee28c2dd2980ba,12,12-1,12-1-2,Ganyu,Kaedehara Kazuha,Mona,Diona
2ab7e295be3511ed91ee28c2dd2980ba,12,12-2,12-2-1,Bennett,Nahida,Raiden Shogun,Yelan
2ab7e295be3511ed91ee28c2dd2980ba,12,12-2,12-2-2,Ganyu,Kaedehara Kazuha,Mona,Diona
2ab7e295be3511ed91ee28c2dd2980ba,12,12-3,12-3-1,Bennett,Nahida,Raiden Shogun,Yelan
2ab7e295be3511ed91ee28c2dd2980ba,12,12-3,12-3-2,Hu Tao,Kaedehara Kazuha,Xingqiu,Zhongli
2ab7e296be3511edbe6e28c2dd2980ba,11,11-1,11-1-1,Venti,Ganyu,Sangonomiya Kokomi,Kaeya
2ab7e296be3511edbe6e28c2dd2980ba,11,11-1,11-1-2,Nahida,Xingqiu,Kuki Shinobu,Alhaitham
2ab7e296be3511edbe6e28c2dd2980ba,11,11-2,11-2-1,Venti,Ganyu,Sangonomiya Kokomi,Kaeya
2ab7e296be3511edbe6e28c2dd2980ba,11,11-2,11-2-2,Nahida,Xingqiu,Kuki Shinobu,Alhaitham
2ab7e296be3511edbe6e28c2dd2980ba,11,11-3,11-3-1,Venti,Ganyu,Sangonomiya Kokomi,Kaeya
2ab7e296be3511edbe6e28c2dd2980ba,11,11-3,11-3-2,Nahida,Xingqiu,Kuki Shinobu,Alhaitham
2ab7e296be3511edbe6e28c2dd2980ba,12,12-1,12-1-1,Nahida,Kuki Shinobu,Xingqiu,Alhaitham
2ab7e296be3511edbe6e28c2dd2980ba,12,12-1,12-1-2,Ganyu,Sangonomiya Kokomi,Kaedehara Kazuha,Rosaria
2ab7e296be3511edbe6e28c2dd2980ba,12,12-2,12-2-1,Kaedehara Kazuha,Kamisato Ayaka,Sangonomiya Kokomi,Rosaria
2ab7e296be3511edbe6e28c2dd2980ba,12,12-2,12-2-2,Raiden Shogun,Xingqiu,Bennett,Xiangling
2ab7e296be3511edbe6e28c2dd2980ba,12,12-3,12-3-1,Nahida,Kuki Shinobu,Xingqiu,Alhaitham
2ab7e296be3511edbe6e28c2dd2980ba,12,12-3,12-3-2,Kamisato Ayaka,Kaedehara Kazuha,Sangonomiya Kokomi,Rosaria
2ab7e297be3511ed9e6628c2dd2980ba,11,11-1,11-1-1,Bennett,Raiden Shogun,Xingqiu,Albedo
2ab7e297be3511ed9e6628c2dd2980ba,11,11-1,11-1-2,Kaedehara Kazuha,Ganyu,Xiangling,Zhongli
2ab7e297be3511ed9e6628c2dd2980ba,11,11-2,11-2-1,Bennett,Raiden Shogun,Xingqiu,Albedo
2ab7e297be3511ed9e6628c2dd2980ba,11,11-2,11-2-2,Kaedehara Kazuha,Ganyu,Xiangling,Zhongli
2ab7e297be3511ed9e6628c2dd2980ba,11,11-3,11-3-1,Bennett,Raiden Shogun,Xingqiu,Albedo
2ab7e297be3511ed9e6628c2dd2980ba,11,11-3,11-3-2,Kaedehara Kazuha,Ganyu,Xiangling,Zhongli
2ab7e297be3511ed9e6628c2dd2980ba,12,12-1,12-1-1,Bennett,Raiden Shogun,Xiangling,Xingqiu
2ab7e297be3511ed9e6628c2dd2980ba,12,12-1,12-1-2,Yun Jin,Kamisato Ayato,Kaedehara Kazuha,Zhongli
2ab7e297be3511ed9e6628c2dd2980ba,12,12-2,12-2-1,Bennett,Raiden Shogun,Xiangling,Xingqiu
2ab7e297be3511ed9e6628c2dd2980ba,12,12-2,12-2-2,Yun Jin,Kamisato Ayato,Kaedehara Kazuha,Zhongli
2ab7e297be3511ed9e6628c2dd2980ba,12,12-3,12-3-1,Bennett,Raiden Shogun,Xiangling,Xingqiu
